Time (s),Var Fp1,F7,Fp1,Fp2,F8,F3,Fz,F4,C3,Cz,P8,P7,Pz,P4,T3,P3,O1,O2,C4,T4,A2,ExG 1,notes
14,0.389,18585.1,19822.8,24436.0,133945.5,23002.4,24462.0,25762.7,23975.7,21305.8,21790.3,18532.0,20397.0,18684.9,18918.9,19133.8,19863.1,20955.8,34931.7,24514.4,0.0,471387929.4,
15,0.182,10114.0,13354.8,12413.1,13805.9,11122.3,13741.4,16125.6,13483.2,14546.4,18917.4,12309.8,22723.1,22132.0,11769.0,13712.9,15477.4,33231.1,25527.3,19751.4,0.0,463640777.5,
16,0.561,17438.6,15810.9,14031.4,155355.3,15822.2,15376.4,15968.7,19537.4,15920.5,17131.6,18317.1,15101.7,14973.3,15711.7,17873.6,18095.9,14557.8,22272.7,21400.2,0.0,972752.3,
17,0.582,12800.1,13295.7,16379.4,22118.4,17321.3,18584.4,21158.7,14934.1,19590.8,16462.8,10403.8,20015.4,19256.7,11828.3,16306.6,502628.9,19640.9,23060.3,18558.2,0.0,13703719.9,
18,0.176,5043.8,4060.2,5742.6,6248.3,6412.6,6160.3,8046.4,8376.1,14034.4,14696.8,8154.0,25286.5,22021.2,6764.1,11736.2,20703.0,32416.2,14577.4,11753.8,0.0,11212503.8,
19,0.609,14095.6,15303.3,13208.1,13247.5,16961.0,14283.5,13824.7,18349.3,18783.2,13039.8,18888.4,23671.8,16521.9,15723.2,21903.7,22801.7,15904.7,16262.9,14303.0,0.0,5879076.8,
20,0.697,11033.1,15376.4,17308.1,18919.6,14231.0,15129.5,17260.5,11319.8,17347.4,14885.7,12249.8,21918.4,17810.8,8483.7,12871.6,13313.8,18693.2,19853.8,18278.9,0.0,1193492.0,
21,0.482,12094.2,14359.9,12630.3,15763.1,15776.3,18425.0,17087.9,26513.1,23873.4,17120.7,12623.2,17115.1,16856.0,13087.0,16747.6,15591.7,16599.6,22000.9,16248.2,0.0,475537.9,
22,0.199,7699.4,10330.9,15677.1,16196.4,12795.7,16333.1,16547.3,12847.9,16246.4,14786.8,10241.9,9740.4,12597.4,8717.4,9103.7,9459.5,12573.9,18305.2,17708.1,0.0,461674.1,
23,0.196,14036.3,17649.3,15780.9,16780.0,19682.5,21113.3,18805.3,19233.8,22645.3,27660.3,14858.5,27656.6,25975.1,9945.5,21337.4,18224.1,30985.9,21715.6,21481.2,0.0,399045.3,
24,0.366,19880.4,16949.5,21496.7,23984.1,21623.9,24679.3,25200.3,21141.7,25894.0,29710.4,20367.1,24788.3,25258.1,20827.6,17484.4,19374.9,20864.0,27255.2,29490.3,0.0,329349.4,
25,0.173,5841.6,6518.3,5144.7,6020.9,6896.5,9959.8,8795.2,6637.8,10531.5,5639.2,10076.1,4127.9,3635.5,5972.1,4859.6,6420.7,4039.8,7160.0,7895.2,0.0,366747.0,
26,0.174,6380.9,6162.8,6988.0,7772.5,6292.2,6035.9,5901.4,6475.7,6690.7,12290.0,7087.3,9916.2,8408.3,5976.2,5972.1,7252.2,14415.1,8832.8,12022.6,0.0,247119.6,
27,0.206,8942.7,13849.2,16120.2,16763.3,15200.2,18399.2,18233.9,14699.8,19673.1,12282.1,9032.8,23686.1,14319.4,6069.3,12492.6,15943.5,11958.3,17729.5,17977.5,0.0,283685.6,
28,0.178,4547.5,4229.1,6128.0,7369.4,5702.8,6038.6,6649.0,6038.0,7565.3,16305.9,9307.4,13433.2,14247.0,5080.5,8096.9,12388.5,24071.8,9687.5,11576.8,0.0,186610.0,
29,0.203,8569.0,10120.0,9867.1,7836.9,11861.2,14667.4,12598.6,13439.8,22674.8,21447.7,14871.9,40685.2,22938.9,12109.9,17785.7,24679.1,20967.3,13839.4,17278.8,0.0,121089.5,
30,0.346,21776.0,21705.5,18237.8,18526.0,20400.8,18418.9,15373.4,14968.6,15522.7,30921.0,18931.1,21075.4,28170.2,17081.0,16786.2,19744.9,33149.5,19285.1,23239.5,0.0,96755.8,
31,0.204,6055.7,9161.4,11320.1,11108.2,8069.3,11086.7,11605.2,8133.0,11602.9,12441.1,9804.1,11531.3,10965.2,8371.6,9435.3,20682.0,10929.5,13342.7,14028.2,0.0,126872.1,
32,0.224,14849.5,14120.1,11099.4,9368.2,15068.0,13694.9,12476.2,18673.9,18076.9,13242.4,27179.0,24877.3,14530.6,24565.2,26253.5,30766.4,20200.2,12796.3,13189.3,0.0,136621.9,
33,0.306,8833.6,8553.3,13199.2,19343.3,6627.0,9662.2,11794.8,10441.1,15380.4,25188.5,23443.2,20039.1,23471.4,16409.1,18897.6,21804.2,22135.5,17240.4,27834.1,0.0,137532.6,
34,0.222,6425.6,7169.1,8114.4,8903.0,10184.7,11553.9,10176.4,8000.1,15188.6,15016.7,12169.4,14993.5,15503.1,9125.4,10750.8,16762.0,11434.4,12484.6,16037.1,0.0,76240.9,
35,0.23,6732.9,10700.8,13283.0,15237.5,14636.2,16618.3,16728.8,15166.9,22748.2,24714.0,11319.3,18787.8,25521.9,10935.6,16192.7,13777.1,20512.9,20421.0,24539.3,0.0,46797.6,
36,0.199,12800.1,17336.8,19263.2,21216.2,21199.3,24066.2,22542.3,17418.9,24399.9,15874.7,5324.8,17788.3,16228.1,8793.3,11884.7,8318.9,15747.3,19804.8,19482.7,0.0,77559.2,
37,0.207,8683.2,9638.7,11781.6,13775.1,12354.7,13866.5,13734.7,6664.8,12596.8,15201.5,6688.7,7785.7,9923.2,7608.6,6373.7,5617.2,9552.8,11837.3,19150.7,0.0,90479.3,
38,0.194,6490.0,6558.7,8188.6,9936.3,8542.8,9109.4,9005.4,6524.3,9180.5,7084.2,6450.6,9311.7,8965.2,6853.0,6939.1,6927.0,8075.0,8319.9,7984.6,0.0,104316.7,
39,0.211,12844.4,16988.1,19153.8,19088.6,16438.5,22316.1,21095.3,17015.0,22530.9,23384.8,11741.3,17960.2,19356.1,14774.2,15374.9,14190.0,17140.9,18906.6,22564.4,0.0,89753.6,
40,0.218,7518.7,11803.9,14357.9,11642.1,8911.2,12299.8,13850.3,8352.8,14355.8,17734.8,9605.0,34167.9,21847.8,6775.1,13627.1,15851.9,18452.1,14614.9,15085.4,0.0,105883.4,
41,0.24,5775.3,5431.1,8828.8,12069.0,4514.0,7624.3,9660.8,6620.9,7678.3,14431.7,9307.8,7746.6,12418.8,8767.3,7816.1,9273.7,12093.7,10374.1,14732.7,0.0,117722.3,
42,0.255,7185.7,9381.9,13537.6,15152.5,8762.9,11931.8,15567.5,6842.6,17393.8,24581.8,5022.3,8306.8,17445.0,5760.7,4811.0,6446.8,14717.8,16377.9,21354.8,0.0,100560.7,
43,0.223,4258.4,5518.1,7939.4,9488.6,7930.3,7651.5,8322.7,7061.0,11113.5,12521.4,6748.7,17597.6,13017.9,5540.7,8251.4,14056.1,14718.9,11643.5,13692.9,0.0,117715.6,
44,0.182,9398.9,13450.6,15968.9,15140.3,17486.1,18974.9,17986.9,12464.8,19427.1,19601.3,7689.7,15617.8,16037.7,8839.4,11232.1,11826.0,16319.7,16866.0,17969.6,0.0,106569.3,
45,0.2,11897.0,16992.1,18508.7,18900.2,17282.6,24694.4,24579.5,16560.4,31966.9,29030.6,12824.1,34398.8,30938.3,14100.5,17388.5,19423.1,31942.8,25382.5,25779.5,0.0,125837.7,
46,0.239,14033.6,20799.0,20963.2,21494.4,19666.5,23537.3,23067.3,13125.5,23241.3,13823.8,13913.0,18532.4,15652.8,9790.8,13795.0,16726.0,17026.8,21128.5,18583.4,0.0,101380.1,
47,0.224,13830.0,18286.5,20822.3,23591.8,17036.6,20029.7,21066.3,11812.2,18828.7,20925.4,10494.8,26167.4,27092.4,10654.2,15453.5,19967.1,33074.1,20071.9,21619.9,0.0,145550.9,
48,0.191,10881.2,12005.3,13430.2,20070.5,17650.8,19786.4,19187.4,12388.1,21090.9,15945.9,10333.6,22600.0,20836.8,8279.9,13919.1,14332.7,15980.5,20623.4,19933.5,0.0,152971.4,
49,0.208,7316.9,7841.3,10589.7,16116.6,8416.1,9555.2,10808.1,8488.6,12951.1,18170.3,8055.9,16863.1,15187.4,6247.1,8448.1,15236.8,17166.0,13736.7,23516.4,0.0,151819.1,
50,0.229,6943.9,8495.2,11884.0,12514.6,10817.4,10360.6,12394.8,8363.0,12581.9,15857.8,6179.7,16401.6,11976.3,4630.8,10068.2,12653.7,17881.1,10980.8,14215.7,0.0,156241.2,
51,0.193,6883.0,7074.5,8036.5,9958.1,7000.3,8446.9,7842.9,6662.5,7624.0,10744.6,7214.8,15521.9,14110.9,6368.6,11723.7,8780.6,12993.1,10115.5,11838.0,0.0,148831.1,
52,0.221,16857.4,13886.1,14335.5,11850.4,16361.0,17228.4,15490.9,12977.6,16141.8,7255.8,7053.0,12597.3,9118.0,12044.0,12472.8,13280.6,10711.1,11217.2,11290.0,0.0,171955.1,
53,0.18,9389.9,11795.6,11774.0,11602.2,13090.4,13356.0,12206.6,10856.5,14574.0,11997.7,8665.0,14194.9,9990.2,8841.1,12762.6,8861.9,11303.2,10565.0,14335.1,0.0,104914.8,
54,0.212,5664.6,8109.4,10412.4,8633.4,8684.9,10826.6,12100.9,7276.8,13958.6,12345.4,5172.4,21027.7,12276.6,5886.0,7641.1,10173.8,11796.2,10231.0,12456.7,0.0,106806.3,
55,0.216,15073.8,18957.2,21796.6,18000.7,16799.3,19279.5,19899.1,10567.4,17881.6,15431.8,9389.7,17178.4,14715.9,8765.6,9647.1,14519.7,13122.0,15844.7,14424.4,0.0,114822.8,
56,0.242,7752.3,7928.5,9169.3,10931.7,7288.2,9590.5,10764.3,8361.3,12203.2,11939.4,7609.7,11447.7,11922.2,8489.6,8871.7,6385.9,9635.9,12157.0,14302.6,0.0,132262.6,
57,0.196,9449.5,11203.1,13780.9,14389.1,11845.0,15050.1,15263.8,10344.0,15137.0,14321.0,12328.8,13173.5,16687.2,10069.9,9793.2,10613.1,16743.3,15733.8,12658.3,0.0,104930.1,
58,0.231,20584.8,21062.1,21795.0,20926.1,18563.0,19513.6,20721.7,17851.8,19390.6,27256.1,14918.4,30835.0,30576.4,16325.8,18721.0,20733.2,29115.1,22427.4,21923.8,0.0,90828.7,
59,0.207,9692.5,15563.5,19679.1,20785.5,15814.8,18830.9,21388.5,9572.7,19030.9,29828.4,6156.5,21243.3,22258.2,5376.4,10954.6,24533.5,27712.5,20920.6,26868.8,0.0,90130.9,
60,67.682,34066.2,181198.9,220974.2,52053.3,39477.3,39487.6,36388.6,21535.1,21025.4,22174.1,13364.3,20433.4,18869.3,16915.2,17760.7,15482.5,15812.6,26492.7,26817.5,0.0,144471.2,red dot
61,5.165,14092.0,26721.9,26272.7,19593.7,16206.2,17386.1,17444.5,18607.4,19149.2,33334.8,10827.5,15410.9,23128.9,9084.8,15045.1,8636.3,20870.3,19953.0,33708.5,0.0,79939.8,
62,0.552,9237.9,10547.6,8869.7,26153.1,9132.7,8247.2,10439.0,12251.3,12346.9,14587.1,16746.8,14573.4,14091.6,13187.9,9662.7,13745.2,12946.6,14762.2,13627.6,0.0,133552.0,
63,0.654,9729.3,13603.0,12033.8,10987.4,12315.6,14436.8,14527.1,11430.5,13493.0,16522.9,15034.2,14998.8,15915.1,11979.4,15453.3,11700.9,21783.3,13900.0,14160.8,0.0,108739.2,
64,0.492,12234.4,19687.8,18672.8,15419.0,21803.1,23579.0,20794.6,19917.3,24810.2,10385.9,10370.9,16497.5,17811.3,10464.4,15836.0,13825.5,15061.0,18815.8,11111.6,0.0,74366.3,
65,0.573,8798.8,12794.0,16058.1,15856.7,14188.7,12964.4,14177.4,14334.2,16428.2,16475.5,17142.2,16949.9,11000.5,14839.2,17281.7,17524.3,12461.2,12669.9,17198.3,0.0,109419.9,
66,0.417,15082.7,15005.8,15250.5,15474.0,15471.7,16256.0,15963.7,16206.4,19863.2,22742.6,13579.6,20126.7,24112.2,15419.5,16483.5,16088.3,21012.7,18779.6,19895.5,0.0,166778.5,
67,0.494,12434.9,10115.3,11094.0,11002.1,13004.6,12180.4,13230.1,12994.8,16674.2,11831.2,18493.6,17495.2,13846.4,18212.0,15716.6,15617.9,13079.5,13448.7,12229.4,0.0,100292.1,
68,0.588,12124.2,16498.6,15815.9,12010.1,16963.3,20393.1,18395.0,15680.9,23165.0,12340.8,13138.2,25147.0,14940.9,12057.6,15494.3,19105.2,15861.7,14906.6,12213.0,0.0,84091.8,
69,0.441,8351.5,16737.0,22985.4,20199.0,15958.4,19990.9,19520.8,13539.7,19517.7,38661.6,20799.9,76066.8,50676.3,11714.0,35036.8,88901.0,60618.5,24296.5,29134.3,0.0,97079.8,
70,0.767,9213.4,15286.4,13510.3,10386.8,11944.6,13233.4,12077.3,11392.5,13843.4,11138.5,9718.9,12648.8,10969.8,8645.7,14324.2,20962.6,8097.1,11303.4,13820.4,0.0,125109.0,
71,0.812,7168.1,11607.5,9263.7,6974.2,9336.3,17188.8,10033.9,8358.0,10182.9,7564.7,6116.3,16307.5,12145.0,5114.2,8816.0,9773.2,10429.4,8811.8,8565.6,0.0,93971.1,
72,0.458,15661.3,17411.1,17657.0,20484.5,18455.8,14264.3,19684.7,23771.2,20422.8,19501.1,15173.2,26784.0,25063.9,11975.0,23067.2,23057.7,20852.8,26581.8,21396.7,0.0,121999.3,
73,0.501,12413.1,18551.9,23992.8,33316.2,19767.3,23741.0,24746.5,19745.4,26965.5,23562.3,13985.7,58384.3,33996.5,13355.7,19474.5,34266.9,32762.2,24496.3,26206.6,0.0,122080.7,
74,0.61,11420.0,18446.2,18665.4,25147.5,13653.4,20578.0,17498.5,11801.3,11542.4,40680.9,17626.5,24617.8,23732.1,11384.0,14227.0,26312.1,31711.4,20515.9,43766.4,0.0,124176.1,
75,0.456,13712.8,12693.2,11685.8,13219.4,10862.1,10117.3,11367.3,14087.0,10110.6,17652.9,13021.5,10991.6,12327.4,11928.0,12659.0,13149.9,17100.6,13676.0,17080.1,0.0,109702.4,
76,0.608,19201.8,25079.1,28379.6,33618.3,24179.8,27614.5,29164.2,25320.3,29485.5,33886.2,21120.6,31286.5,33557.9,20670.4,25642.9,23619.8,28571.0,32926.8,37975.5,0.0,131630.7,
77,39.103,5917.1,26048.3,29574.6,20537.7,10359.3,12869.1,15797.2,9175.0,16120.0,32263.1,7482.1,26720.5,25445.9,8504.7,11638.7,14567.2,37108.6,18715.7,31251.5,0.0,121131.7,
78,0.442,23667.8,34064.9,27430.3,24920.9,34025.9,40571.2,33937.7,30191.9,35791.2,31856.6,25109.5,47545.9,34934.4,23377.0,34447.2,47497.4,38748.6,31143.5,26111.9,0.0,159190.9,
79,0.279,13489.3,11683.8,9276.6,8305.9,13402.5,13032.4,9379.4,16547.6,17750.3,13547.5,25242.1,55970.0,20055.0,15555.3,32001.7,81616.3,48143.7,8847.0,12510.0,0.0,132791.2,
80,0.273,20343.4,26156.0,36711.4,42985.2,28871.2,45194.8,41992.3,22332.5,36720.4,20519.7,13827.5,51248.4,24038.9,15079.7,26056.5,66217.2,14385.4,39852.1,29054.6,0.0,90525.5,
81,0.249,12370.4,16108.2,17734.6,19905.1,12923.6,15220.2,19591.4,10948.2,16802.3,30136.0,13636.5,41385.8,31550.9,9421.1,16894.3,38556.9,52596.1,23926.0,29067.5,0.0,120493.4,
82,0.283,7751.5,16763.2,23546.4,17664.2,14635.6,18699.8,19821.2,8489.2,13699.8,15098.2,16516.9,42110.2,10011.1,6613.4,8860.2,80387.6,34011.1,17876.4,14146.2,0.0,126703.3,
83,0.434,12412.9,21819.9,24633.4,26775.6,18854.0,24103.1,26257.3,10150.4,19141.0,26076.9,18853.8,27972.5,18019.0,11699.4,14435.3,39569.5,29718.5,24320.7,23920.4,0.0,158294.7,
84,0.26,13479.9,15462.7,14442.2,10544.2,13841.8,15241.2,12808.8,9508.8,11234.6,11397.9,7068.8,18440.0,11686.0,11209.7,6446.0,19935.7,12155.6,9806.5,13492.5,0.0,170325.8,
85,0.571,20664.1,36915.1,42940.8,39433.7,33383.6,41116.0,45070.1,26647.0,43894.7,45998.4,20868.4,53651.5,44950.5,17981.3,34089.5,61223.2,44075.4,48573.8,48288.1,0.0,109248.3,
86,0.474,17938.3,17974.5,16475.1,18620.3,21906.7,23399.1,21747.3,19331.3,27148.3,20119.1,12563.3,52800.6,27246.6,10812.3,21775.3,29839.6,32633.2,21936.8,20581.8,0.0,123662.5,
87,0.309,13881.1,17814.6,19464.6,14237.6,14863.7,19794.5,20464.4,13504.4,25359.5,22585.8,12784.8,47435.2,24980.5,9513.2,19553.8,37233.8,20829.3,21798.1,17253.9,0.0,116733.2,
88,0.238,13320.5,13372.6,13708.6,14889.0,10607.5,10686.6,11507.8,13900.9,13620.9,20421.3,27064.5,43785.2,17530.4,16394.5,31576.9,60324.8,25847.9,13969.8,20534.2,0.0,100475.4,
89,0.42,15176.5,14623.2,19402.6,24918.0,16570.7,19140.9,20452.4,14273.5,16730.5,43520.3,23951.2,78996.2,41344.9,15286.7,33563.3,88515.7,77809.5,21692.5,34044.7,0.0,124329.3,
90,0.236,10244.9,17192.1,19830.5,19019.8,19259.4,21796.5,17719.0,17614.4,20317.8,11844.8,13514.2,24764.4,10733.3,12046.0,14383.4,25287.9,10932.9,15037.6,14595.6,0.0,108205.8,
91,0.221,9551.8,12625.0,18003.7,22636.4,15179.3,18216.9,20770.6,15901.9,20469.2,26638.5,10029.4,34447.5,24561.0,11833.7,18893.0,22374.2,38740.6,21151.2,27985.9,0.0,117795.8,
92,0.233,18971.6,24256.1,28489.9,25222.8,25123.8,27548.1,28524.7,28573.9,34297.6,21871.6,17621.3,38711.7,25693.0,19136.2,31321.4,27937.0,34747.7,27658.7,20664.8,0.0,84178.7,
93,0.271,10869.8,11480.9,14743.3,16102.1,8987.4,12893.8,14323.5,6525.8,11897.7,16594.5,6338.2,11611.7,12491.9,6163.1,7275.4,9979.1,14570.2,14462.8,16158.4,0.0,78271.4,
94,0.272,13358.7,21409.4,20591.2,17973.7,18002.2,19853.3,20524.6,13094.1,19062.3,27380.0,9440.2,35935.0,25660.4,7839.4,16516.0,31279.3,39875.9,20660.2,25089.5,0.0,70346.9,
95,0.588,12727.6,16421.9,19497.8,24850.0,10869.9,15798.2,20856.1,9931.1,20019.6,19478.3,26720.2,100412.5,22749.0,8724.6,40569.9,117500.6,39811.8,19739.6,27534.2,0.0,61803.6,
96,0.224,6257.7,5684.4,15741.1,30934.5,7508.5,10847.6,17144.2,8309.3,10775.7,26795.4,19915.5,30115.2,20199.5,10120.4,18426.8,44431.6,35349.6,18999.1,34546.9,0.0,54730.0,
97,0.385,10896.3,12797.4,13576.5,16654.3,14684.9,19981.0,18056.8,9062.6,19120.2,15507.5,7847.2,73690.9,24928.2,5454.2,16478.0,53318.5,83437.9,14732.7,15381.5,0.0,84072.8,
98,0.391,19905.3,22202.0,18108.0,19609.6,21674.3,21740.3,23472.4,21158.5,28481.5,37212.3,16732.5,99486.1,51826.2,13242.8,35306.3,82925.3,137034.9,24616.6,21547.7,0.0,113580.4,
99,0.286,14699.4,13003.9,17468.5,18015.4,17367.2,19142.0,18402.3,19644.7,25493.4,10780.7,16578.8,46878.5,22855.9,13101.4,26107.1,43932.0,24989.7,18533.4,18000.1,0.0,104055.7,
100,0.231,11159.3,13254.5,18674.0,24263.6,16727.7,19949.0,25150.7,16849.8,25758.1,33156.0,12468.4,38872.1,31730.8,8740.4,23263.9,46932.7,41278.3,25097.5,32403.3,0.0,157395.6,
101,0.211,12017.8,13877.9,14538.2,14880.7,11082.3,13007.1,13787.3,12534.3,14547.9,22092.4,20381.5,76273.2,29524.2,8694.8,31586.9,89202.3,43523.0,14555.5,19144.0,0.0,166824.1,
102,0.434,14802.6,17734.6,19540.6,23724.3,20184.3,25149.7,25210.8,21505.4,34530.1,35154.9,34107.1,113569.0,47828.0,18805.8,44331.5,108229.7,86903.3,26881.8,20668.6,0.0,133104.1,
103,0.227,19123.8,23602.1,22609.5,26052.4,23732.6,25404.5,27902.3,16929.5,26198.2,28022.4,17960.1,58553.4,34693.6,13022.3,22403.2,53446.2,35654.5,29066.4,25370.5,0.0,134328.5,
104,0.215,10382.4,14144.7,18194.4,20747.5,17428.4,24104.8,22207.5,15554.7,24949.2,18587.6,17655.3,36191.6,26692.7,11242.7,22081.4,57618.1,25351.5,22977.0,15790.4,0.0,153641.5,
105,0.284,24039.9,32350.3,42715.7,40895.9,33301.1,43668.1,44613.1,21937.9,39464.5,27328.6,14534.9,62526.7,25717.2,16866.1,19250.2,113932.3,41859.1,39613.7,32873.5,0.0,167572.2,
106,0.475,13867.0,14943.3,27605.6,31065.1,18550.6,26285.1,30952.1,21540.9,41390.1,38469.7,16515.6,87769.9,57940.2,14279.2,27332.5,42413.8,86151.0,35821.4,30297.9,0.0,131877.7,
107,0.244,12305.1,12091.0,11825.7,13624.8,11433.3,12163.9,11990.6,9365.1,13554.3,11415.3,13385.4,33937.8,12025.0,8225.5,13476.1,31079.3,14970.3,12174.4,11972.1,0.0,63459.6,
108,0.23,14010.6,14155.3,16255.3,22868.2,13476.4,15204.6,18816.4,9475.6,17983.5,27715.9,9441.6,77649.0,36354.1,6713.9,21613.8,63150.1,110973.5,19306.3,29534.5,0.0,75968.3,
109,0.311,15601.0,21333.1,27402.6,27855.9,20091.5,23458.0,25299.0,23979.2,29991.8,53415.4,29245.4,123455.2,66956.2,21318.3,51567.7,88013.7,90303.0,32870.5,38362.0,0.0,85408.5,
110,1.027,12492.4,13474.4,15526.7,15282.0,11586.5,12408.7,13901.2,10923.6,16374.2,16210.4,21713.4,31037.0,16560.7,13672.5,17669.1,43940.5,17312.3,16021.4,17771.4,0.0,73319.7,
111,0.379,18972.2,27043.3,32474.2,31019.3,26202.8,33260.7,31948.2,19202.9,31530.4,22953.5,11998.7,37741.7,22956.1,13051.5,23404.9,39133.7,23398.4,44915.2,22461.5,0.0,113945.4,
112,0.269,10677.1,15954.8,18783.1,25713.3,13677.3,18335.4,21603.3,11155.4,17284.4,33548.8,11319.7,33423.1,27373.3,8780.8,16106.3,50467.0,51666.9,22372.6,30212.8,0.0,105544.8,
113,0.238,10955.4,15164.4,17868.3,11642.6,12445.5,13429.4,13582.5,12169.8,15827.9,20946.4,21741.7,67741.5,34603.0,13809.5,23718.5,43409.4,94137.5,17795.7,16769.2,0.0,101942.2,
114,0.248,9968.4,13978.9,13134.8,12291.2,11787.4,13437.2,14549.1,9027.6,18628.1,38076.9,14579.9,124616.6,56841.9,8882.3,32665.6,80303.0,82534.2,19045.5,22308.8,0.0,98661.7,
115,0.226,21549.7,28684.6,40148.6,33487.8,32418.7,40150.6,40520.3,22664.1,34890.8,25259.1,14226.1,108191.4,46927.9,16533.6,42783.5,77376.0,93118.3,38031.8,22002.7,0.0,189981.5,
116,0.384,16379.3,27403.9,42831.9,46759.0,31860.2,41382.7,45048.1,19566.7,38875.0,34686.2,30485.1,54804.0,29935.4,21112.8,29837.0,100209.5,73268.2,45924.8,47676.6,0.0,168562.9,
117,0.459,11208.2,17432.8,21180.7,24505.7,22246.6,30731.7,30067.6,19524.8,40286.0,64301.3,32454.8,74139.5,54703.6,15044.1,39453.4,97900.5,112671.0,32589.6,42787.7,0.0,265104.0,
118,60.863,16842.0,55875.1,42951.1,18072.4,21324.2,26206.7,24089.7,10779.8,19649.2,21638.9,15063.9,49119.0,25009.8,6744.6,19802.2,39792.3,69623.8,16489.2,15746.2,0.0,205626.8,
119,0.385,25512.0,38229.3,36460.7,27758.3,39430.1,42140.5,39115.5,38348.1,45836.5,26877.4,22465.6,42838.3,35439.5,26642.0,35622.9,28601.7,32249.5,34452.5,26399.4,0.0,250913.1,
120,0.468,14493.6,16430.7,19122.9,19828.9,15978.1,17483.0,18910.3,16551.7,20425.4,28269.8,24293.0,28148.1,27790.7,18516.6,19277.2,24212.7,32037.6,30579.2,25429.1,0.0,204310.0,
121,0.336,9388.8,13797.3,19483.9,18856.9,11398.8,16523.6,16232.2,8119.9,15458.6,22586.9,9454.7,21950.0,19777.3,7465.3,9169.4,13992.7,24694.8,19143.8,19893.8,0.0,134917.1,
122,0.524,24261.9,26770.1,29925.3,29171.3,29905.4,32133.3,31385.9,29735.7,39410.2,27793.8,16244.2,31411.2,29400.5,25407.5,25352.2,22192.8,28543.1,30839.0,27276.1,0.0,105304.4,
123,0.3,7365.9,8418.7,10616.8,10740.9,9959.7,10919.6,11597.6,9015.8,10266.8,17806.5,11569.6,24446.4,16703.1,8470.7,13695.0,33425.6,21168.1,12611.9,18154.6,0.0,154492.1,
124,0.419,8286.3,8357.2,7410.9,9109.8,10168.1,10843.9,11180.2,12496.1,12140.3,10450.4,13696.8,18624.2,11997.8,11757.9,18042.0,21627.4,11350.9,11619.5,9893.1,0.0,147973.0,
