Time (s),Var Fp1,F7,Fp1,Fp2,F8,F3,Fz,F4,C3,Cz,P8,P7,Pz,P4,T3,P3,O1,O2,C4,T4,A2,ExG 1,notes
11,4.612,18427.0,40137.9,48077.0,31492.1,18555.0,21631.5,26539.1,15589.5,16642.2,12364.9,12355.1,19522.6,16192.9,12465.5,13863.4,14635.9,17092.0,18721.4,12475.0,0.0,383623251.6,
12,2.764,21652.2,88197.2,48179.7,16868.8,34693.6,26242.1,22867.5,26673.3,19927.9,8093.1,8863.4,14924.3,12440.8,6089.1,16577.4,13910.9,12399.2,17766.8,15486.8,0.0,1425187578.1,
13,3.954,11428.2,78652.7,44633.6,19686.1,19782.0,19298.0,14837.8,15580.3,9204.9,16963.1,8985.5,13510.6,11305.8,5692.3,14191.6,12735.6,13435.8,11394.1,19693.4,0.0,115440502.5,
14,8.224,21110.1,214486.9,164867.3,44407.9,43237.1,46697.8,39891.9,19456.4,23484.1,23123.3,17958.4,27737.5,21672.8,13237.2,21726.6,28017.1,25216.4,24016.5,28915.8,0.0,287641981.9,
15,0.457,9563.9,10854.0,12084.1,24570.6,9133.9,9754.7,11706.3,9915.6,11312.5,19125.0,12911.8,11833.3,12145.9,10370.3,12917.9,19868.9,17128.2,19631.5,25353.3,0.0,1124253852.5,
16,0.197,7945.2,12453.4,15771.5,16288.3,13373.2,16070.0,16854.4,19998.2,14006.9,12305.7,16300.1,15166.1,12128.5,8433.3,17114.7,14559.1,12144.2,19474.5,13761.0,0.0,563402824.1,
17,0.333,17398.4,19222.5,23308.6,26693.2,26116.6,25709.0,30485.4,20989.4,27371.8,27701.5,21811.0,28980.0,29742.5,20258.5,20985.1,26003.6,28020.0,31177.3,27371.9,0.0,8782537.5,
18,0.4,23955.5,26784.8,33899.8,39731.6,33003.1,29315.3,34488.9,25076.7,27367.1,19039.5,31491.0,34143.3,30632.8,21233.1,25459.8,34743.2,28090.9,32431.1,26953.8,0.0,907057972.6,
19,0.734,26722.8,36254.2,36974.2,38830.4,39854.0,40715.2,40613.1,38741.8,42948.5,45575.6,26047.3,46516.9,46688.7,26304.8,36563.8,31072.5,42636.2,45143.5,39981.0,0.0,10167275.8,
20,1.158,11200.6,42950.4,33723.5,17107.8,18598.2,18794.5,17301.1,13853.2,17917.7,19129.7,13059.7,23037.0,21535.1,11912.3,17798.8,19580.7,22639.8,19240.2,15545.8,0.0,37305861.0,
21,0.405,9217.6,11289.6,13155.5,11601.3,9000.9,10972.3,11589.1,9800.3,19413.6,12436.8,7744.5,13055.0,12463.4,7648.7,8587.6,7987.2,11663.9,12426.2,11014.7,0.0,4400540.1,
22,0.38,13075.4,15840.7,16609.4,21514.4,14511.5,16119.2,15694.3,14313.1,12721.3,21524.0,13327.1,13799.0,18638.4,10744.2,10042.2,13095.2,20487.3,16674.4,18649.6,0.0,623045.3,
23,0.178,4317.1,6143.4,10056.7,11957.6,6493.1,8398.6,9850.1,4982.2,10086.3,14969.8,3715.7,10384.0,11599.5,3805.7,5652.4,7374.3,18869.5,14942.3,10420.7,0.0,518165.3,
24,0.194,10420.7,12182.3,11796.2,13436.1,11185.7,10910.7,11692.6,7884.3,10247.6,15354.7,10669.7,14315.2,11422.9,8107.2,10624.4,16045.6,11577.8,12834.6,14291.7,0.0,556282.3,
25,0.398,14061.1,14982.0,15728.2,16642.9,15057.9,15462.3,13690.5,12445.8,14216.9,19754.2,6857.0,12452.7,13495.3,10738.1,8708.1,5646.4,8912.0,15286.7,16678.9,0.0,522219.0,
26,0.185,5974.5,6260.7,8455.2,10086.2,6168.1,7211.6,8720.6,8824.5,9951.0,12127.8,9542.5,14628.9,12251.6,6488.9,9701.7,11594.0,13085.7,12073.9,11739.6,0.0,501289.8,
27,0.256,12682.3,19556.0,20839.9,21615.9,20901.3,23088.7,24726.7,15697.0,29011.0,16704.2,11096.4,24936.1,22605.7,11566.1,16990.7,18142.2,20883.9,20645.7,17000.5,0.0,500157.1,
28,0.431,21129.6,19782.2,17655.8,18171.2,24761.5,22629.9,19990.1,21248.6,22475.8,23959.3,14500.5,13585.8,20807.0,18702.0,17160.6,11541.2,17310.7,22572.8,22014.5,0.0,576654.6,
29,0.324,18147.2,22498.8,22270.0,24109.3,19381.5,19865.7,19956.7,15561.9,19096.7,26582.1,16814.6,14476.8,19167.0,14418.4,13936.3,15632.4,18237.7,19034.2,20794.8,0.0,632439.8,
30,0.353,21406.6,22398.1,21072.5,17408.4,25234.2,26234.9,25035.4,23297.6,28728.4,18434.7,16209.1,21856.6,20051.2,13860.3,20562.5,17882.4,16644.4,23301.0,15009.9,0.0,627088.8,
31,0.643,24011.7,30504.0,33833.4,37210.6,33881.8,36281.1,37847.9,27454.8,36468.5,30242.7,22139.7,42743.1,35576.1,18528.9,28706.8,44284.7,27365.3,36089.7,35877.6,0.0,821243.6,
32,0.634,16630.9,26221.3,34084.0,30590.3,24770.9,29577.0,33990.0,19275.2,31591.1,25576.4,18038.5,41516.9,29544.2,13224.8,21488.9,35676.2,32043.6,30296.7,25982.6,0.0,844331.2,
33,0.181,7242.2,10364.7,12306.0,14649.2,10812.0,13611.6,14009.5,10130.8,16148.6,20551.5,7277.6,14815.4,16178.8,8066.3,9777.1,8159.5,15927.0,15878.4,19963.5,0.0,798857.8,
34,0.281,9599.5,9771.5,12008.4,13318.9,12285.3,13492.1,14284.6,17468.7,17098.1,18013.5,22218.5,47798.0,24951.3,11456.3,35578.6,42785.1,30145.0,16209.1,15209.3,0.0,643532.4,
35,0.228,5214.0,6462.1,4433.3,4537.7,5839.8,4463.6,3415.2,3151.5,3681.0,8362.9,4746.5,7130.7,7011.6,2684.6,3679.1,7093.4,12998.4,3987.5,8414.0,0.0,741024.9,looking at the flame
36,0.319,13096.9,12663.1,14802.2,15820.1,13775.6,13278.7,14026.7,15088.3,17358.9,17570.4,15472.8,19486.3,15159.5,14670.5,18659.9,20774.9,16231.6,16616.1,14639.1,0.0,716040.2,
37,0.259,5401.1,9648.3,14636.4,27762.6,9821.8,13520.4,16998.8,6407.5,12377.0,32988.2,8095.2,16832.0,29450.1,5200.1,7527.2,12320.3,20118.5,24883.3,42722.8,0.0,661725.4,
38,0.231,6346.3,7406.3,7664.1,7819.7,10126.6,11034.0,9750.6,8277.7,9297.9,9158.8,10441.7,6810.7,8423.0,9403.9,7792.2,9884.5,10416.7,8640.2,8836.9,0.0,530773.3,
39,0.245,11283.3,14716.4,15490.0,16229.8,14749.3,17662.8,16803.4,12703.1,16654.1,14479.7,12707.0,18019.1,19887.0,12807.7,18004.0,21340.1,13283.1,18166.5,17345.4,0.0,623175.3,
40,0.187,8384.1,8251.9,9649.5,9073.7,10784.9,10914.4,11143.5,9674.7,13253.8,12355.2,9525.3,13769.7,15112.7,6690.5,8456.8,12720.6,18549.5,11885.4,10094.2,0.0,656785.8,
41,0.257,13365.3,16047.3,20672.6,19866.6,21678.1,23276.5,23272.2,14803.3,24531.5,18004.5,17733.4,29440.8,25033.7,13080.1,17348.4,18465.0,20285.9,22895.3,17533.6,0.0,747387.3,
42,0.277,8458.5,12917.2,14874.6,16276.4,13251.5,14998.7,18905.9,11644.1,17794.2,20659.1,9441.1,26230.3,29518.9,7512.2,13470.6,16561.1,24198.5,19140.6,23125.2,0.0,736477.3,
43,0.211,14135.3,15351.7,14375.4,9111.9,20355.2,20767.6,15861.5,25299.0,23803.2,12697.0,33754.1,28802.2,18761.1,29817.0,34570.6,35746.4,20702.4,15205.6,12064.5,0.0,617407.6,
44,0.2,9478.5,13927.6,16499.7,28653.3,16331.6,18242.7,20330.2,16376.3,20287.0,44591.5,13922.6,32021.1,34836.2,12096.8,16407.2,15685.2,25199.6,30114.4,45740.5,0.0,718973.7,
45,0.253,22956.9,20546.9,15638.2,13508.5,23413.8,20655.6,17305.6,28665.4,23793.0,20646.4,26048.5,28756.5,16216.6,26660.7,31629.4,37186.0,18653.6,15518.9,29026.8,0.0,613289.6,
46,0.207,6490.4,8503.3,12654.0,17129.1,6820.0,10588.9,12843.6,10513.2,10119.0,23004.0,12826.9,24640.6,23550.8,8071.3,21076.0,22181.7,21811.6,16853.2,29215.7,0.0,653389.0,
47,0.208,17388.2,24946.5,24195.2,27847.0,26318.5,32176.4,28681.3,26217.7,38503.8,32824.5,16302.1,55308.4,36210.1,14693.7,33667.0,27630.8,38961.7,31157.6,30746.9,0.0,676287.3,
48,0.244,11146.7,15344.4,17982.3,25779.4,17832.8,19952.3,20396.6,20085.0,25795.3,68312.9,21340.1,43957.0,64602.4,15416.7,28517.1,35035.5,74024.5,34381.2,48894.2,0.0,788638.2,
49,0.208,5892.5,10564.1,15139.7,20617.6,12350.7,16306.9,21570.6,13199.5,21019.8,65327.1,22351.3,44734.1,46869.5,11566.1,34535.0,51348.7,44350.0,31333.8,43179.5,0.0,637570.0,
50,0.351,17262.4,19442.8,24741.5,24172.2,18952.7,26018.2,25411.2,19371.0,29051.7,23695.6,24243.6,140130.3,51089.9,17606.5,48298.6,72052.2,49212.4,22062.4,25258.7,0.0,835419.9,
51,0.271,17225.5,22620.0,20750.7,11198.8,20823.1,20743.7,15426.6,19392.2,15345.3,37112.4,33904.5,224070.1,91543.5,19945.5,59274.6,65934.6,70565.2,17445.7,17853.8,0.0,597750.1,
52,0.209,14187.8,27774.2,28360.5,19341.8,22585.3,28013.4,25417.4,13850.1,22615.9,21269.2,12630.4,58399.0,34049.4,13249.7,10638.8,17072.7,33811.1,18705.8,16592.7,0.0,710766.9,
53,0.195,22962.4,16469.7,13481.2,9673.4,20110.8,18419.7,13458.0,21604.3,15918.3,11139.8,18862.9,27095.2,14166.9,27605.2,20079.6,25693.8,18183.6,8734.6,19668.1,0.0,792746.8,
54,0.198,10562.2,12781.1,17329.1,24953.9,14123.6,15599.9,16772.7,11854.6,13578.0,51702.8,21972.4,28742.2,45586.0,13401.9,27359.5,38765.4,48905.0,26382.1,49242.5,0.0,872988.3,
55,0.186,9992.8,12155.7,13947.6,22188.4,13290.6,15266.0,15917.3,15277.4,23154.6,30241.1,13738.1,25253.6,29314.1,12641.7,15703.0,17004.8,19182.0,26522.7,37578.1,0.0,726689.1,
56,0.197,22877.5,30736.7,31056.5,24762.2,32480.3,34274.6,30552.6,23715.2,38576.7,25021.5,21823.6,27779.8,27487.2,22000.7,19685.8,27568.9,26519.9,21550.6,25681.8,0.0,648213.8,
57,0.316,14941.2,20079.9,18692.4,21699.1,19429.3,19890.0,17942.1,17252.8,19833.4,35570.2,9060.6,60280.6,50288.3,10452.2,23706.3,32077.8,65863.6,22105.3,25604.6,0.0,693652.4,
58,0.206,5844.4,7533.0,9325.4,9359.5,12176.6,12738.5,11690.8,8833.0,14963.5,34825.5,13745.5,53577.8,47520.4,8028.3,24541.8,38285.6,55551.2,17075.8,24244.2,0.0,798260.4,
59,0.17,13121.4,16663.8,16112.4,15113.6,19959.1,21615.5,19543.0,17060.3,24026.2,19115.7,8385.4,27993.1,26549.7,9419.2,12485.7,19224.5,21185.2,21493.1,21470.0,0.0,669439.4,
60,0.198,7690.4,8198.3,10113.3,18944.4,7627.6,9391.1,11015.2,9283.9,10632.0,53706.6,10352.9,37085.6,51862.5,7936.1,15109.5,20517.4,65580.0,23797.1,40071.0,0.0,725803.4,
61,0.237,13785.6,18012.3,18631.5,17419.2,21270.9,20741.1,20461.6,14954.1,21606.7,12192.1,10646.5,29672.2,16319.5,10155.3,15547.6,22965.8,19828.2,15649.5,11874.6,0.0,638694.6,
62,0.179,10013.5,18468.2,23613.3,18034.6,16446.4,23476.8,23222.0,11099.4,25802.5,16996.1,11127.6,111832.3,44340.5,6722.3,31548.4,56378.7,58565.9,22663.9,13765.1,0.0,685563.5,
63,0.252,6718.3,6851.0,6989.4,5482.4,9810.4,9303.5,7256.6,8135.8,10085.7,6101.4,3212.3,10087.8,8178.9,3576.4,5897.9,6303.2,8498.0,5286.2,5034.6,0.0,709111.4,
64,0.279,12479.8,19120.2,23681.4,21580.0,22065.8,26453.0,25017.4,19199.6,26212.1,18081.3,10494.9,22652.9,22608.6,10394.3,18066.4,13913.0,17425.5,25366.5,21497.8,0.0,864898.7,
65,0.241,8849.5,10573.8,13567.7,13268.7,10914.5,11999.2,14593.0,10487.9,12814.7,14327.7,8325.7,12870.5,13446.5,6223.9,10264.7,9354.0,10241.2,15345.9,17343.0,0.0,1093771.6,
66,0.294,16742.7,23028.4,23976.6,21721.4,17581.7,18745.4,18674.4,15294.5,16800.1,16222.3,11106.1,15841.9,15767.7,11235.1,11715.2,11724.8,15802.8,15936.8,16908.5,0.0,896503.0,Seeing some streaming in the air already around the candle-  I finally see purple and red. 
67,0.459,9954.3,11981.7,10945.2,11127.1,12736.9,15196.8,13410.9,14391.6,16396.2,9485.9,16344.4,21250.4,14816.6,13354.4,18806.4,17894.7,12711.4,12067.6,11944.3,0.0,739161.9,
68,0.485,20452.3,30784.1,31786.7,30835.0,24951.6,27673.3,30562.3,20858.1,22883.0,19571.9,17392.0,19066.1,20765.5,18253.6,18332.8,17581.1,19447.4,25509.6,24605.2,0.0,648639.1,
69,0.408,7398.1,8510.3,10311.3,13261.4,7034.1,8002.1,9191.3,6266.0,8707.2,16717.9,6478.2,9884.2,16480.1,6742.1,7365.7,7204.5,16943.5,10448.1,15557.9,0.0,568937.1,
70,0.207,14189.9,12784.1,9588.2,11168.7,13909.9,13303.8,11745.2,13567.3,15272.9,15348.5,10760.6,13451.8,16970.9,10930.1,12900.6,9661.0,12508.5,13844.2,16364.0,0.0,772000.4,
71,0.251,12931.7,11955.6,9427.7,9625.9,11837.6,11388.1,8962.9,9981.8,11213.8,10078.0,6326.6,11943.6,9927.0,9242.7,8799.5,6935.5,11005.5,9395.4,8542.9,0.0,755227.1,
72,0.218,9538.4,11473.9,11693.5,12681.6,11010.2,13253.3,12210.5,8929.1,12204.1,14906.6,8572.7,10485.0,15209.4,11133.8,8446.9,9817.0,14926.9,12448.4,14775.3,0.0,786846.7,
73,0.234,11878.1,11631.9,9929.0,8322.1,11653.9,12491.7,9999.1,10629.1,9570.1,13399.6,12182.6,10772.4,11200.0,13415.8,11015.2,13691.2,16054.3,8713.3,10451.1,0.0,763019.9,
74,0.185,19546.1,21179.3,25237.6,32800.2,21465.4,23671.0,26171.8,23368.9,26745.6,26742.3,14268.6,29521.4,23928.0,16664.9,21670.0,18431.4,24896.9,23905.6,27997.4,0.0,770121.9,
75,0.19,14119.6,17329.4,19534.3,22105.2,17700.2,16750.1,17349.7,14449.7,14597.1,18363.4,14517.7,11232.7,12944.4,11046.6,13551.9,11174.3,10444.3,15709.2,23771.2,0.0,715733.1,
76,0.175,6504.9,9018.5,10445.8,16652.8,10002.1,11959.7,11959.0,9951.0,11597.4,16889.5,7132.0,11398.9,12499.6,7900.9,9869.9,6666.8,13972.5,9798.8,16134.5,0.0,781184.5,
77,0.229,11509.8,11418.2,12020.5,9078.8,12426.2,12168.1,11918.3,12706.4,13662.9,6039.2,7453.7,9643.9,6625.2,8470.9,11058.6,6343.9,6061.2,8679.7,8319.8,0.0,907207.1,
78,0.25,7018.8,7497.3,8087.7,8116.4,8616.6,9943.9,9088.9,6579.6,8621.9,7773.2,5528.5,9321.7,8210.8,5901.5,7085.2,4997.0,8002.2,7688.4,7105.5,0.0,633522.5,
79,0.272,11897.1,11712.0,11352.9,11059.5,12057.5,13259.9,13536.8,13480.9,17293.7,10880.0,9977.2,20622.9,14633.6,11106.4,14442.3,13191.9,15952.7,13949.3,9735.1,0.0,781107.1,
80,0.296,14122.1,13479.4,10554.1,12947.5,11428.8,12470.6,11944.8,12768.9,13810.1,10616.5,12226.3,14916.7,11773.4,12137.4,13659.5,16316.8,12011.5,13631.5,11096.6,0.0,778321.7,
81,0.263,12510.7,12064.1,11578.2,13290.7,11598.3,10799.6,11237.1,12711.9,12908.0,15889.1,10283.2,16606.4,14051.0,9462.8,12979.6,17398.9,13875.8,13695.3,14178.6,0.0,774541.0,
82,0.335,5254.9,8827.2,9086.4,8393.4,10516.8,11848.5,10483.4,8418.7,11208.1,7167.1,6288.9,9091.3,7113.4,5808.3,7281.4,7060.9,9173.2,8093.5,6283.6,0.0,677040.7,swirling around the candle. Closing my eyes.
83,0.312,18303.4,22820.3,28181.8,26839.9,20160.6,21309.1,23174.5,17197.4,20191.9,22910.9,14092.1,18644.9,24987.0,13426.6,15465.1,18192.4,21608.3,24667.1,27288.5,0.0,790998.2,
84,0.549,12462.8,13237.0,17825.8,18104.0,14415.3,16024.7,18573.6,13554.3,16056.0,14496.4,12663.2,16263.4,17865.7,12400.1,16714.5,16896.4,15787.7,18622.4,17391.1,0.0,927735.6,
85,0.21,8939.0,9513.2,10718.8,13111.5,10478.3,8318.4,10335.1,11106.7,10488.0,12290.6,16747.0,12408.5,12241.7,11853.4,14361.4,17062.0,8600.4,11968.7,15130.0,0.0,679773.0,
86,0.289,9372.8,8565.9,9332.5,10245.6,8756.5,9349.5,9556.5,8085.5,9865.4,7765.3,8096.7,10251.4,9447.7,8610.8,8993.3,7707.6,7557.1,10473.8,8103.8,0.0,745149.8,
87,0.204,8430.7,11241.9,14811.1,16170.8,12887.6,15353.0,16638.5,9946.4,16313.2,13848.0,8036.2,12870.7,19471.4,7373.1,8210.5,9388.6,12429.3,18536.6,18272.8,0.0,766919.8,
88,0.171,11939.7,12679.2,13657.9,15149.7,12416.6,14364.8,16139.3,14715.2,18564.9,11176.4,10549.4,20677.6,13664.3,12124.6,12228.4,11835.0,14475.1,14485.4,10848.3,0.0,844541.9,
89,0.307,5272.1,8258.8,9358.8,10571.3,8818.1,10048.3,10226.3,9550.0,12649.6,7619.7,6225.3,11759.0,8638.1,3486.5,10644.8,8374.0,7037.9,10482.1,8315.7,0.0,616763.8,
90,0.199,10770.1,10430.2,11174.8,16633.7,12032.7,12447.2,12247.4,9284.0,10304.7,16304.2,8776.5,10237.4,14178.6,11631.8,7903.4,9611.9,13258.0,13515.8,21037.9,0.0,716563.4,
91,0.215,11121.7,14534.2,16458.5,15373.0,18478.3,20424.1,20482.8,15288.8,22662.0,12039.4,13964.2,23660.1,17274.8,15641.0,14566.1,13850.5,17311.9,16669.8,16933.4,0.0,996053.1,
92,0.219,10446.9,11104.3,11483.7,12303.8,13240.8,14822.7,13108.7,12269.9,16090.8,16448.6,11154.2,26372.5,17061.9,9643.8,18578.0,34514.5,18755.5,13670.8,17212.5,0.0,784711.0,
93,0.197,11101.9,12677.4,15871.6,15110.5,14613.1,15863.4,15970.6,15714.2,19530.7,15365.7,12853.4,18366.1,21503.2,12631.5,16966.3,13281.3,17886.2,17861.2,17616.2,0.0,693380.5,
94,0.238,5782.2,7140.7,9975.6,9424.9,9576.8,12065.5,12237.4,7071.7,11204.0,6943.0,6566.9,6165.8,9550.2,6504.8,6602.2,5254.0,7621.5,10138.7,10432.4,0.0,570247.1,
95,0.178,4741.8,5192.8,6571.4,7368.3,3751.9,4914.2,6371.8,4542.2,8172.8,11469.8,4921.2,8989.6,12477.0,4480.0,5907.7,7232.0,13720.1,7690.2,8282.5,0.0,673129.6,
96,0.167,6272.6,9861.1,10163.3,10172.7,10138.7,13412.6,11397.5,12508.1,17103.9,13510.6,12225.6,17351.7,15811.9,8432.5,15710.1,17208.5,12575.5,13305.3,14561.7,0.0,767068.4,
97,0.263,15052.9,16553.0,20986.4,19855.5,16403.6,19223.8,19330.6,12340.4,13698.3,21061.4,8524.7,17768.9,27531.0,11805.8,7774.3,10121.0,18905.6,19958.6,23585.4,0.0,785640.3,
98,0.384,17194.1,19052.8,27260.4,36485.6,19872.4,23048.8,28319.1,23066.3,31584.1,38429.8,24978.2,33139.6,35060.5,20400.7,29049.7,24869.3,31706.7,34728.5,42945.0,0.0,695532.7,
99,0.216,14036.8,15787.3,19942.2,23258.0,20084.5,20396.5,22217.5,18540.4,26755.4,28065.0,25210.6,21965.8,23489.7,17308.6,20637.4,25638.6,25305.8,25579.1,32171.0,0.0,753595.2,
100,0.252,23543.5,28041.2,30085.3,40197.2,33184.0,34593.7,37139.0,29604.4,34281.9,51070.6,25002.2,39749.7,46957.2,21348.1,30504.0,35762.7,46568.1,42911.9,48733.0,0.0,625355.6,
101,0.203,10032.7,10511.4,15712.2,19153.3,10430.7,14553.5,16860.9,8980.5,14639.3,21781.5,15525.3,19601.8,17541.2,11316.0,14985.8,23886.0,22271.6,16395.8,22837.8,0.0,555823.4,
102,0.184,9012.3,12768.2,14705.7,11836.2,13887.7,17772.6,15420.4,9507.9,20116.7,12700.7,9453.0,12357.5,14018.1,7260.5,10019.8,12928.4,13277.7,12801.1,10822.1,0.0,668477.1,
103,0.182,4669.7,7483.3,8788.2,8160.8,9517.4,9418.2,8849.8,9870.9,12066.2,10736.3,9002.5,13558.5,13863.9,6461.7,10643.3,7161.0,10986.6,10234.4,11809.8,0.0,690645.8,
104,0.367,16875.2,21232.3,19068.3,19126.9,15748.9,15564.5,16151.2,11803.1,14201.7,18270.5,14262.3,13229.9,16578.0,13576.1,13355.7,16692.9,16319.3,16341.0,20686.4,0.0,682262.0,
105,28.133,20265.6,93987.9,79708.8,21699.8,25564.7,21400.5,18441.2,12679.7,15962.9,12652.1,10735.0,20509.0,13940.7,10227.6,14667.7,14759.0,15262.9,13949.3,17353.4,0.0,824623.0,
106,0.647,9993.8,11838.4,19183.8,14673.8,11360.4,12649.0,12633.7,13832.3,13344.7,11817.2,13781.0,13498.5,11664.1,11070.8,14302.7,15119.9,12543.3,12130.4,13160.8,0.0,892763.3,
107,0.245,9544.2,5639.2,12064.4,10506.5,6387.5,10368.6,10832.9,7495.0,8382.2,5048.4,11883.0,8485.2,6456.4,16492.4,6865.7,11215.7,8701.5,9233.4,6603.4,0.0,700719.0,
108,0.718,26204.7,28100.4,32161.8,31644.2,32274.3,33325.0,35212.9,30582.6,37415.2,29253.0,22077.0,26609.3,30880.3,24140.2,25286.9,23935.3,28589.0,33756.1,28657.3,0.0,665047.9,
109,0.269,7872.4,9522.5,13922.9,11839.9,6489.3,9811.5,8883.1,7294.2,6930.2,11297.6,16807.2,12470.7,8310.0,10859.5,15673.3,32464.2,12635.0,6398.9,10437.5,0.0,694672.5,
110,0.214,12739.8,9775.6,9930.0,12111.5,10491.8,11048.9,11029.2,12828.5,13437.2,8353.4,16850.3,18106.3,12130.1,14571.4,18931.8,22408.9,11180.9,11684.4,8909.4,0.0,699660.1,
111,0.309,10664.0,12195.3,10949.1,10623.8,12947.9,16814.7,14585.2,13423.1,21670.6,17236.8,14209.4,26980.8,17032.0,13240.4,19585.9,21172.0,22674.1,12037.8,14785.3,0.0,774987.9,
112,0.236,16635.5,17820.3,16902.6,20734.0,23002.2,24269.4,25283.9,27204.3,36352.5,22839.3,24642.7,28865.1,25807.4,23899.6,28526.7,25932.7,23879.8,27882.9,23107.0,0.0,855471.4,
113,0.254,9878.7,11914.9,12109.6,11984.0,12599.1,12643.8,14208.5,10320.2,12190.7,11121.5,11736.6,24141.3,13526.4,8528.1,18355.9,30810.8,12971.3,13511.9,13606.9,0.0,659086.2,
114,0.234,8768.8,11626.6,10619.3,8175.3,9474.7,12078.7,9890.3,7436.0,12471.9,9544.1,6510.1,11012.4,10089.5,7624.1,8136.0,8801.9,8571.7,9188.7,11729.1,0.0,660344.0,
115,0.36,17285.7,21539.3,14056.1,10824.0,22030.3,21704.4,19126.4,16515.8,25019.9,15183.5,22168.7,68270.9,27073.6,13119.4,35876.0,76154.3,54921.5,15309.9,14121.9,0.0,673062.4,
116,0.291,8739.7,8388.8,8762.5,12186.8,10954.8,8240.5,9294.0,9049.1,12632.8,17852.4,9641.0,96110.4,28475.3,7655.3,17634.5,52495.6,45310.2,11228.9,14392.5,0.0,788939.3,
117,0.352,20071.6,21583.2,23455.2,26972.5,23836.1,26245.1,23191.1,27071.4,29952.7,30990.6,32528.9,55143.0,34288.8,26301.2,41585.7,70346.4,40759.9,26836.1,35132.7,0.0,764390.1,
118,0.192,8882.3,10509.6,13953.6,13657.7,11412.8,12286.6,14107.8,10945.1,14227.5,19852.9,10979.1,32538.9,23113.1,8230.9,17496.2,26896.3,36672.2,15615.8,16629.9,0.0,727979.8,
119,0.251,15239.7,13809.3,18026.0,16779.1,14009.9,17337.5,17542.2,18396.0,23869.4,12938.0,19467.6,50157.5,20618.2,16056.6,28059.6,42889.5,24067.9,16632.9,13126.8,0.0,863752.7,
120,0.353,12923.5,17974.4,17105.9,10448.7,20688.2,24652.4,20841.9,17577.5,32180.1,30092.1,22882.5,123564.5,59808.0,9436.9,44228.1,72953.9,94024.6,23377.1,15268.9,0.0,921881.6,Red dot against a bunch of negative background images.
121,0.693,14283.1,21634.7,24903.0,19055.0,19080.1,18756.1,17445.5,14468.3,18192.5,21140.7,13582.8,22620.3,21631.6,11924.6,15185.6,18824.8,24457.1,14213.8,15417.9,0.0,1228918.2,
122,0.294,6736.1,8521.7,12209.1,11296.4,11045.8,11900.0,12026.2,8296.3,12163.4,11617.6,4812.2,9631.3,11478.3,5083.4,6877.9,6022.5,9913.0,10807.6,10066.4,0.0,1026014.6,
123,0.31,10120.8,10648.6,13783.7,13087.4,13163.9,12847.7,12596.6,13327.7,16477.5,11774.1,7876.7,13760.3,13649.3,8860.0,13609.4,12027.1,11292.6,14952.1,16732.6,0.0,1014285.8,
