Time (s),Var Fp1,F7,Fp1,Fp2,F8,F3,Fz,F4,C3,Cz,P8,P7,Pz,P4,T3,P3,O1,O2,C4,T4,A2,ExG 1,notes
15,0.319,8822.5,11066,11889.3,7978.9,10246.5,10399.3,10211.8,12365.8,13523.9,7217.5,18432.9,14265.1,11191.4,18926.8,20933.7,20305.4,9692.8,8540.7,9359.1,0,4549425.5,
16,23.903,23959.6,269611.6,320142.9,88025,69632.8,90336.9,89452.5,24210.6,31630.2,21993.8,9799.7,15436.8,18165.5,12421.7,30342.7,11578.2,14622.2,50735.3,28123.5,0,694765856.8,
17,1.861,17497.8,84996.2,65264.5,33492.6,43293.4,47368.7,49573.3,50525.4,41664.4,26192.5,8768.4,28560.1,28052.6,7149.3,44380.9,21506,28914.8,47627.6,31521.9,0,2451434316,
18,0.491,25183.2,31616.6,32050.6,33661.3,35389.8,33126.1,34771.7,39312.3,30813.4,31380.9,24411.5,29353.9,30589,21866.9,28976.5,30957.6,31606,41329.8,34127.5,0,1435830950.1,
19,5.149,12399.2,39854.9,33711.2,21606.9,24980.3,22390.5,21721.4,40099.5,30594.2,27185.2,21858.4,29952.1,23881.4,12908.1,36443,26825,25278.1,29391.5,31148.9,0,272668051.2,
20,1.296,13573.3,22603,24172.6,19953.1,26165.4,24855.1,21103.6,30005,23779.4,21004.9,9109.4,16941.6,17453.8,10602.4,29968.4,12440.7,17330.7,23370.6,23988.3,0,51826952487.5,
21,3.114,5121.3,8811.9,10209.9,12942.1,11555.8,12305.4,14279.9,8905.4,15932.2,31646.8,8494.4,19925.5,20913.5,7001.6,24773.7,16126.6,29441.6,17521.4,25269.6,0,38915241.8,
22,4.472,21676.2,76690.4,94718.3,55622.1,42536.5,56447.5,59299.6,32899.3,42160.5,42391.7,35697.8,41765.7,43735.2,23758.3,47241.1,43894.4,43023.1,46761.2,39779,0,14023189.4,
23,2.23,12548.4,11527.2,13377.4,15584,12112.2,14065.4,15280,13312.3,19672.7,20422.7,10355.2,19312.1,21912.4,14120.2,24108.7,17217.5,19326.4,17433.4,19801.1,0,249133774.8,
24,2.648,21380.7,21615.2,25766.9,25538.5,25219.8,23970.7,23576.2,30208.1,33230.5,25365,20860.5,30824.4,28709.4,21046.1,44680.3,24427.1,26080.6,26588.4,20218,0,31037471.9,
25,3.356,14418.9,15019.8,15343.4,15458.1,14854.1,14679.6,13979.9,19362.6,17231.1,18248.3,14722.5,18579.3,16281.1,16261.9,25522.4,16502.1,17271,14909.6,18360.8,0,7525582.8,
26,2.137,20249.7,20262,19614.5,17730.8,21033.6,18643.5,17973.9,15906.7,16940.8,16717.5,22840.1,12604.3,13602.3,25091.7,34535.7,14763.3,12441.3,15002,18304.9,0,300384918.8,
27,3.528,13466,38112.1,45076.3,15794.7,13771.2,11135.5,14280.8,9065.4,11164.9,12391.4,6066.4,19070.7,14430.8,5921.3,30598.5,12431.2,16276.5,10897.8,15412.4,0,515310179,
28,2.377,33966.6,60992.9,63771.7,54291.1,58553.6,57610,57332.6,41203,53666.5,58179.9,20855.8,51421.1,53394.9,22796.4,48640.8,48644,54414.1,59521.1,55166.2,0,242006916,
29,1.253,14452.6,43716.7,72169.9,34235.4,20999.9,27529.6,32010.9,20680.9,22051.8,17210,21797.4,21593.7,19402.9,23763.3,27000.7,30494.6,19381.2,24181.5,23049.2,0,48530903,
30,0.233,15475.6,9779.2,10363.2,12216.1,10744.9,8834.5,8285.6,8248.1,9049.4,12587.1,12117.8,8888.6,8526.9,10380,26508,13431.5,9704.1,10081.2,14131.7,0,130971737.1,
31,0.254,26909,30290,31718.9,34165.5,32932.4,33556.1,31073.7,29609.7,39687.6,25195.7,20673,32223.7,27393.1,22160.8,23307.3,26532.1,22566.6,28723.2,25655.2,0,171202446.8,
32,0.826,15694.7,41389.6,46759,30630,25068.2,29203.2,26619,19060.1,26618.1,16931.2,9815.4,29408.2,21654.9,6922.7,21393.6,29631.3,21577.4,23221.7,21696.6,0,4662244702.8,
33,1.242,11872.9,17886,17481.1,14225.1,13882.6,11251.6,13282,12451.9,24456.3,18277.3,22905.7,18618.5,16396.6,16315.8,16958,21768,19572.1,14349,16914.2,0,9720591834.9,
34,5.529,12634.6,30548.4,24098.8,16855,16563.5,18655.6,16553.2,11518.6,31505.1,18184.1,8727.7,12539.4,13125.6,8029.5,18479.4,14007.1,12124.3,13351.6,17685.5,0,1938345786.3,
35,3.214,14060.7,15427.2,18413.5,23589.2,15872.7,16983.5,21904.4,20257.8,26475.2,25046.1,34489.1,27797,24303.4,23826,29921.9,31029.6,27387.7,25797.4,30974.8,0,116081772.2,
36,2.069,13888.4,10212.2,12948.2,16542.8,9059.6,12620.4,11824.4,11837.3,13482.9,22943.4,22799.3,15528.7,15783.1,21124.5,19306.6,19227.6,15902.1,12485.3,21383,0,3272598368.9,
37,194.837,12239.3,203306.3,108061.5,44620.4,21115.6,34782,49300.2,35223.7,46666.6,22815.4,27021.8,36600.8,26533.8,16302.8,36517.4,42468.3,28474.6,45470.6,24469.3,0,34155721.9,
38,7.003,19479.7,35488.9,33087.1,23337.7,30183,22303.1,65538.5,24211,29882,16116.5,18618.2,18835.1,17463,16701.4,38777.3,19843.3,17568.6,20790.4,20843.7,0,833537510.5,
39,9.398,15600.2,9599,12310.2,11592.5,18494.9,11722.6,43381.4,8841.4,14528.7,12737.4,6001.8,11790.2,11902.3,7242.2,27427.3,16551.9,17832.2,12414.6,10454.2,0,5003682409.3,
40,4.023,13181.3,58667,81900.5,40099.3,25353.9,28529,36378.7,19892.3,21030.4,22316,15537.3,14521.7,17451.8,9033,16764.5,21297.6,20115.7,24803.3,22727.9,0,1049554885.7,
41,5.484,23029.5,83285,104656,49847,38082.4,48799.6,48732.4,22265.4,26178.2,27945.3,21576,19545.2,22950.2,19273.6,27200.5,26611.1,26937.9,29673.7,27366.6,0,1056987882.3,
42,0.386,9807,11958.3,11864.3,16437.5,11420.1,12305.1,11680.2,10528,12858,12964.9,13079.9,14491.3,11569.9,10329,12678.5,15003.4,11194.9,13214.5,14747.1,0,272174627.9,
43,0.452,12590.5,13551,13335.3,12950,12789.3,14074.9,11864.6,12718.2,13837.5,9714.5,14837.6,13246.4,9947.8,16083.4,21492.7,16529.4,11257.9,10537.6,15296,0,26666790.2,
44,0.246,12630.6,16951.7,17703.4,17706.5,18485.8,20768.4,21240.7,15656.7,23939.4,13804.9,11187.6,15956.5,14624.7,13697.9,24462.5,19463.8,16092.6,17101.8,15698.7,0,4115930.4,
45,0.378,12914.6,13575.3,12198.7,14673.6,16638.8,16932.7,13543.5,24265.6,18109.5,15012,19282.3,16311.6,15140.6,18994.1,37923.6,23478.9,18734.9,12492.8,14592.9,0,362596.4,
46,0.264,7279.3,8553.7,9756,9324.5,10536.4,10188.5,10191.1,12474.6,11701.9,11493.8,11090.6,10001.8,10957.6,9998.6,14624,14935.7,13497,9264.5,13355.3,0,320065.7,
47,0.241,10577.4,13917.3,13555.5,17022,10638.4,13083.1,14860.8,10116.3,13537.4,26917.7,13118.3,22144.4,27414.6,10385.7,29195.9,22458.4,34971.4,24495.7,17855.5,0,301726.7,
48,0.186,20785.3,25458.6,25031.6,24584.2,25885.2,27616.7,26529,22952.8,26960.3,28258.5,18988,24868.9,25780,19198.9,31527,20306.3,26811.8,24500.3,26521.1,0,143967.7,
49,5.696,22685.2,143623.9,120275.6,22906.9,40080.3,40076.4,33026.7,14099.4,12246.6,17139.9,9668.1,9264.4,13359.1,9476.6,13306.5,13784.1,9096.7,16583.3,20508.9,0,1132891465.5,
50,1.627,11194.2,26071.8,27062.1,13094.8,16921.4,17671.6,17204.1,17419.1,15051.3,13141.2,15714.8,21403.8,14032.8,12498.9,16847.5,39307.9,17763.6,14135.4,11355.2,0,2173215351.9,
51,0.461,6781.6,13416.9,16267,12574.6,13424.9,16886.7,15384.5,12344.6,17824.1,15726.4,9834.4,27787,20089.8,6273,27492.5,29536.8,18951.5,17205.3,26799.3,0,218133686.6,looking at the candle flame
52,0.815,8741.2,16063.8,17494.4,13540.1,10934.3,12821.5,12530.9,7392.3,8511,12671.9,7002.9,16028.7,13031.4,5712.7,20437.9,21440,13127.7,10275.1,14757.9,0,16041435.3,
53,0.211,8395.6,9825,9399.2,23232.8,9348.1,8266.4,7129.8,10090.8,9373,9945.6,7901.7,10995.6,10217.1,8830.5,7258.5,19002.8,15119.9,8194.5,11327.7,0,47218835.3,
54,0.43,10642.8,10536.8,11378.9,12461.3,11458.5,12126.2,12626.9,14564.6,12439.8,11155.1,13541.2,18432,11946,11991.3,27589.2,22883.1,17344,11429.4,9036.9,0,17742507.9,
55,0.167,6986.6,9793.4,13372.6,11542.2,12389.6,15075.4,15309.1,10357.9,20009.2,9180.2,7131.9,11112.4,11265,7218.3,16807.9,6631.8,10024.8,11901.2,10950.4,0,171226,
56,0.362,14385.9,18618.1,18473.6,21739.2,17423.8,19124.1,22358.3,16113.5,18435.5,15419.4,19657.1,14696.3,14173.2,18023.1,25736.5,22717.7,16070.3,18707.6,19346.9,0,178935.3,
57,0.349,24743.8,24459.7,19248.8,15414.9,28791.4,28460.3,23176.2,30462,33063.9,16119.2,27513.4,28047.5,18785.4,30717.4,39543.5,29951.6,17565.1,19337.7,19715.3,0,371448.3,
58,0.28,7474.4,8916.6,12256.6,11803.3,11280.8,12113.7,10728.1,9459,13665.9,11074.4,8391.2,10832,6747,6409.3,26779.8,9941.3,9023.3,8847.6,13189.8,0,250858.8,
59,0.257,5840.5,10638.9,9181.8,7734.8,8930.8,10702.7,9227.9,7950.4,11431,16220.9,5769.6,18370.6,14951.3,6023.2,16689,15136,18676.8,12739.8,13619.9,0,288042,
60,0.332,9930.6,20275,24505,26004.8,23274,26167.1,28193.8,20024.6,28955.1,25208,15194.9,24277.3,23434.7,17636.3,49938.8,19458.9,22304,22093.1,24027.6,0,190441.3,
61,0.292,13595.7,19759.5,26084,27456,19932.1,26607.4,29388.6,17808.8,29466.3,24880.5,17510.1,41052.4,39232.3,20068,22575.1,29317.8,30467.8,32380.5,27662.8,0,224559,
62,0.467,9563.7,14679.1,17387.7,17719.7,14644.1,16646.4,17325.9,13175.2,19568.8,20902.8,9206.4,22219.3,22205.7,9875.5,13410.9,25041.2,25713,17661.6,21373.1,0,205466.8,
63,0.254,16685.9,15455.2,16083.6,17283.4,18761.9,18206.8,18118.6,17767.4,22394.5,20842.4,15576.9,17451.4,19943.4,14179.5,16029.9,30791,20497.9,16562.6,19469.1,0,345024.2,
64,0.179,8174.9,13689.8,20696.7,21710.8,14177.3,17928.5,20503.5,14130.6,19611.8,17998.1,18898.5,27540.3,21408,13987.3,24639.8,26941.6,22641.5,18132.6,22859.7,0,1301134.9,
65,0.202,7883.4,8027.7,7501.2,7236.8,6708.3,7461.6,6843.2,7816,5868.3,5816.2,11233.1,7614.8,5389.7,10516.9,12020.4,26119.5,7026.2,6273.7,7412.2,0,19104420.5,
66,0.282,12331.4,13096,13166.3,11143.1,10644.8,11839.1,10466.8,8430.7,9864.9,8364.7,11807.9,8984.8,6835.1,9940.8,17521.5,16977.9,9307.5,8987.4,8511.7,0,2794859.1,
67,0.24,9498.3,8745.8,11445.6,12529.6,8880.3,10662.1,11183.5,9261,11843,13919.5,12911.6,21466.8,16457.5,10720.7,29852.7,29448.8,23864.4,13158,18206,0,3379703.2,
68,0.244,13379.7,19398.3,15601.6,17306.8,20564.1,21790,19710.7,19483,26519.6,14192,22445.2,35282.9,20933.3,12336,47948.5,40908.3,25509.8,18756.3,17182.2,0,4579501.7,
69,0.854,15126.7,16996.9,17630.5,18578.3,19775.4,19827.2,19870.4,15369.6,19554.3,23958.5,11067,21639,23536,10053.9,50174.3,20884.9,34838.3,20239.6,20063.6,0,11688071.9,
70,0.19,7638.7,5674,5970.7,7042.7,5139.9,6000.5,7957.6,7065.6,9148.8,9142.3,8920.8,7705.1,6300.1,7911.1,18772.7,14785.5,11672.4,6837.7,10780.1,0,894079.9,
71,0.206,9616.8,12243.6,15226.4,16044.7,13723.8,15594.2,15919.4,10864.6,20281.7,17561,9294.1,12273.2,14840.3,8293.9,19220.2,16678.6,13097.4,16760.9,20043.9,0,339204.3,
72,0.147,7326.3,7789.5,7549,8239.3,9397.7,8680.5,9093.5,8435.2,9215.8,10911.4,6675.4,16085.2,14279.1,5134.2,11174,11912.2,14162.9,9232.6,9685.5,0,224988.8,
73,0.321,7372.6,7743.7,9202.8,10841,8601.7,9332.3,9708.3,7749.3,5725.8,24786.7,10679.5,19510.6,27683.7,10648.1,18650.7,19933.6,21015.4,15438.3,20774.3,0,567905.8,
74,0.267,6791.1,13204.2,18055.1,10408.4,13718.2,16909.1,13917.9,9410,16389.4,12327.2,15033.8,29272.2,15604.2,6649.1,18845.2,46963.5,26308.9,10518.2,10257.2,0,1244263.6,
75,0.302,12049.3,14197,15027.8,12765.1,17162.1,16867.3,14460.1,14356.2,13073.7,13716.3,9034.2,18664.3,13357.6,11651.8,17127.4,19143,15082.9,12510.9,16019.1,0,361168.6,
76,0.201,11151.8,12584.5,12728.5,17276.8,11250.8,14193.6,15340.4,12729.8,19198.6,38738.3,11641.4,29669.1,31959.5,9899.4,16705.1,31741.8,36569.9,23975.7,30917,0,208978.8,
77,0.183,9822,9805.3,9296.4,9474.3,14134.4,12167,11279.4,18698.7,18897,13568.6,15683.6,21134,12926.2,12123.5,23101.6,26168.1,17503.3,10427.3,9473.6,0,194019.1,
78,0.196,14699,20198.1,25615.4,29817.8,20502.6,24117.6,26183.2,17058.9,25298.8,30662.5,14117.1,70816,37124.9,11861.3,28143.9,38334.3,35350.5,29601.6,34600.2,0,133152.7,
79,0.198,10215.9,15086.8,13792.6,11057.8,16085.9,15366.7,13901.7,16904.5,19171.4,13032.2,15379,40095.9,19105.8,13360.5,36838.9,40012.5,13247.4,15415.9,13080,0,249406.4,
80,0.27,10611.1,13919,14271,9714,18400,21319.8,18018.7,12069.3,17000.8,7398.9,12651.8,19190.1,12390.3,12089.5,18867.2,12653.6,11103.1,12145,9308.6,0,241529.6,
81,0.211,14159.9,22044.8,26334.2,25290.2,20835.3,24606.7,22534.2,16561.5,19514.2,17665.3,20262.5,44271.4,24384.9,22650.8,29971.2,38344.1,28788,20154,21766.2,0,244578.7,
82,0.207,10684.7,18685.9,22554.6,17327.6,19337.5,23464.4,24017.2,20665.2,31169.8,8228.7,18482.8,69936.2,20907.2,14137,56956,50297.8,20842.7,18806.4,16437.2,0,262857.8,
83,0.189,11767.1,20542.9,20929.3,20296,18964.9,23587.9,21659.1,22699.7,27781.5,43420.1,37971.8,149948.6,81141.8,19809.7,68983.8,123832.1,98857,31630.7,35925.5,0,238940.6,
84,0.228,16980,29672.4,32290.7,28913.5,31089.3,37424.4,39571.2,20336.1,46205.3,32703.5,14166.3,76148.7,61927.1,15650.5,30683.4,38914.3,56655.8,38143.2,26646.3,0,221901.2,
85,0.215,13051.2,17357.2,23179.9,28126.5,20811,24793,26580.9,18914.1,32562.9,46324.2,9374.9,79051.9,50811.1,7875.5,47796.6,41010.1,56771,33778.9,46194.3,0,139036.5,
86,0.19,7794.4,13862.6,12263.6,9176.7,12975.5,13978.5,12317.1,10630.7,14475.4,7744.1,18034.5,40363,11177.5,7975.7,44621.2,57167.4,14138.3,9065.9,10429.8,0,136973.9,
87,0.234,3934.7,4871.7,8359,8804.7,6754.8,7121.4,8629.8,15685.6,17528.8,12764.6,31511.9,136053.5,44175.7,18032.3,92845.2,88344,48248,7588.3,11458.6,0,141806,
88,0.235,25151,23932.9,27472.8,26367.3,29911.2,31948.7,30864.9,38841.9,40147.8,57920.6,43308.1,109016.2,87387.7,36627.5,67786.1,92558.9,91775.2,39185.6,39969.3,0,190846.6,
89,0.189,11382.9,16764.7,16367.7,12323.2,19828.9,21124.2,19921.9,15466.3,25568.8,14076.9,8927.6,16181.2,18526.1,7240.6,13161.4,18835.4,21759.7,15256.6,11701.1,0,170337.8,
90,0.178,9279.7,13684.4,13969.7,12097.5,16923.5,18163.4,16399.1,15715.7,22927.3,15239.4,12434.8,37247.6,15847.9,10670.1,35491.7,31299.6,16159.1,13671.4,12882.5,0,125072,
91,0.314,8894.4,10284.7,11606.2,11377.7,9780.7,11666.1,13075.7,10419.6,17272.2,17366.3,16498.6,26507.5,23045.8,10898.9,14777.1,39256.1,34574.5,15249.3,13447.1,0,149606.2,
92,0.264,10421.9,12719.9,15943.7,15793.1,15858.1,19024,18525.6,12395.9,20434,31932.6,20227.4,27713.9,34466.5,12440.4,13975.2,31616.8,40078,23607.3,29141.6,0,141814,
93,0.201,8927.3,13512,17347.8,23164.2,13377.4,18253.5,19039.7,13876.2,20101.6,32806.1,7342.3,35361.2,43587.3,7812.5,19951,29518.4,36637,30699.8,31924.5,0,162280.8,
94,0.208,18434.6,22825.3,31615.7,33101.2,31817.2,37603.9,38992.6,32662.6,47799.1,45866.2,18106.8,83503.7,62064.1,28675.5,46935.1,55260.2,54249.7,47543.3,40828.2,0,155166,
95,0.197,9869.3,20587.9,26277.8,22815.5,20012.8,26111.5,26671,19154.4,29613.6,28795.8,9970.9,42564.9,37701.4,9711.8,41808,32441.4,31774.8,28174.5,25225.7,0,213153.9,
96,0.217,7794.4,10774.8,11139,8064.2,14174.5,14054.9,11696.6,16815.3,18480.2,24933.9,13633.6,56239.4,32409,11482.9,38434.4,48562.2,37269.5,13829.8,14804.8,0,163029.5,
97,0.237,16696.9,18431,14715,15169.9,20297.5,21465.9,19553.7,26997.8,25939.5,44457.8,24585.2,115400.6,72846.7,18710.4,48816.4,93517.3,86260.8,25063.5,26694.2,0,220107.4,
98,0.158,7737,10504.6,10456.4,7568.9,8992.3,11013.7,10182.7,16330.6,11783.6,17379.6,44749.8,146787.7,47660.1,21045.1,88047.4,124919.7,46213.8,10938.9,9040.5,0,90671.5,
99,0.198,24184,28765.1,25499.1,20807.6,23002,24126.9,21558.9,20401.8,28484.3,39786.8,30383.5,251337.5,106797.8,18591.9,82370.1,146225.5,124065.2,29890.4,26856.3,0,187039.9,
100,0.153,6568.7,9924,12821.1,15061,10448.7,13683.6,15407.6,18392.3,24734.3,43468.7,16328.5,117377,77947.4,14951.3,51258.7,60240.9,51603.5,30288.5,37619,0,96666.6,
101,0.179,16920.4,21847.5,24254.1,16495.3,24480.8,28783.3,24901.9,22324,31510.2,20526.6,27608.3,58136.2,31544.7,17188.5,49248,66069.4,30104.1,20787.1,14402.9,0,150651.9,
102,0.174,8127.8,7971.6,8210.7,7356.7,7917.1,8167.4,7674.8,9728.4,9659.4,15053.7,11304.9,45622.6,20415.1,8549.7,16937.2,56058.4,35194.4,7965.1,9261.9,0,180283.2,
103,0.201,5675.1,7340,7579.6,7639,5854.6,5951.4,7318.9,9627.1,10813.6,15385.2,6269.9,55250.4,23407,5118.5,30125,53470.7,30739.1,11069.5,12342.6,0,151612.2,
104,0.219,13987,19307.8,22891.2,23531.5,22362.1,23926.6,24993.6,13875.8,22543,28853.9,8412.2,36466.4,32266.1,10809.3,17563.5,31726.9,36764.4,25580.1,28639.2,0,155367.7,
105,0.145,6646.1,8748.3,9777.5,9422.4,6505.1,8290,8220.5,7084.4,7581.2,8065.1,7231.2,9232.1,8823.7,9902,8288.7,7643.4,9065.5,8409,9902,0,170146.8,
106,0.283,12485.8,12635.1,13398.7,14079.2,13979.8,14365.5,14480.5,11576.2,16492.8,26742.4,7914.1,16309.8,20278,9851.4,17269.5,16787.2,21094.4,17181.5,21975,0,1004140.6,background turning purple
107,0.542,11604.3,13174.4,21301.4,24819.5,18482.8,23004.9,24464.3,14376.6,22832.8,28144.1,9590,25795.9,29260,10604.5,21810.5,17174.8,27096.3,30060.7,27395.2,0,533367.4,
108,0.289,8158.2,7474.4,7220.4,5564.3,6667.6,6109.7,6706,7688.7,9565.7,5672.5,10130,9837.8,6468.3,9725.6,8312,9527.2,6821.8,6164.2,6178,0,176430.6,
109,0.25,22560.6,21523.4,22215.2,21724.4,20348.8,18308,17882.1,26034.8,21152.2,20935.5,25524,19911.5,19541.4,23608.7,34427.4,21813.6,16065.3,21274.8,27674.1,0,216848.5,
110,0.565,8081.1,14467.5,17303.6,13108.4,11356.9,11248.8,10158.6,6990.4,10132.9,5640.2,5656.4,7159.8,7242.6,5120.3,7813.8,6435,4968.8,10050.8,9962.3,0,172502.5,closing my eyes
111,0.454,14235.6,20179.3,25939.7,20676.9,18478.4,20599.6,21587.9,16500.3,19040.8,17323.6,13184.5,23473.1,19561.4,12689.9,35930.5,25886,19856,18103,20022.5,0,257970.2,
112,120.839,1611233.5,290595.3,223564.9,123387.9,85245.4,38063.6,33517.8,14084.8,15940,13546.5,11707.8,21501.8,16983.4,26536.4,32257,20864.6,17542.8,34781.1,37032.5,0,247543.8,
113,2.08,12009.7,14140.4,11444.4,11129.9,13524.9,14128,12819,11796.9,14370.7,10695.8,10504.5,12301.1,11357.5,13386.5,11266.7,10047.3,10607,13671.3,12376.7,0,135478.8,
114,0.397,11718.2,10229.2,12245.4,12456.4,11489.1,11814.9,10385.4,12658.5,12223.9,14418.5,12060.2,16439.5,13027.8,12756.4,13392.9,15485.3,14689.6,10312.9,18807.9,0,211229.6,
115,0.312,8037.1,12953,9973.3,9615.7,11972.8,13410.6,11312,10071.9,14207.9,12738.1,8723.5,10845.4,14808.1,7127.8,36234.7,9973.1,12038.4,13631.6,15883.5,0,365604.9,
116,0.426,5437,6918.9,6999.1,6839.8,6200,6285.3,7390,6203.7,6431.8,7891.3,6826.2,8425.3,10065.2,6488.9,16091.3,8631.8,9860.3,9050.9,9675.7,0,228391.1,
117,0.478,13665.7,13742.8,11756.9,15572.9,15052.4,14001.1,15069.9,14490.7,16354.8,15711.9,14813.7,15496,18176.3,16745.3,29770.2,11827.4,13000.2,18536.1,24144.1,0,242346.4,
118,0.461,11320.5,16700.3,15588.6,18932,16084.6,18900.8,20081,11443.6,16162.1,17226.1,5305.6,12076.9,21680.3,7759.6,17784,7331.7,15376.1,22017.6,22289.3,0,162045.2,
119,0.544,26559.2,28367.8,26646.8,27745.7,29880.4,30830.7,28438.4,27402.2,32692.9,26687,19527.6,26837.3,29399.6,21097.2,42031.4,23944.2,25234.5,28552.1,33702.3,0,260889.2,
120,0.401,23085,31096.5,33363.5,27075.2,27370.8,29158.4,29190.2,24492.4,24371.8,23142.3,19602.1,20938.4,19789.7,21281.3,33913.9,16747.6,16523.8,23371.8,29404.9,0,130978.1,i got the negative afterimage of the background-  flashing green yello-  blue-  dot -  with a bunch of purple around it.
121,0.637,13017.7,20419.4,24673.3,28161.3,15835.3,18531.1,22579.4,12220,15764.4,22102.1,11316.2,20911,25711.2,9645.8,24451.6,18201.9,20901.7,25625.6,26233.4,0,272108.7,
122,0.284,11863.6,14532,16800,18448.4,17132.7,18509.9,17521.3,12997.9,14519.9,14979.3,11870.1,10066.9,12875.6,11926.1,11385.9,11420.8,9618.9,16284.2,20894.7,0,190524.5,
123,0.317,8245.4,14347.4,16096.6,19755.3,8422.9,11113,13900.6,6834.2,9519.5,23120.6,6017.8,18116,19311.8,7918.5,10992.7,22557.4,30873.4,16876.6,22421.3,0,627634.8,
124,0.794,16799.2,21286.2,20399.1,20518.2,18382.7,18525.8,18093.2,14358.3,16671,24969.6,14131.1,36513.8,30878.8,13452.7,26351.5,34078.6,35656.9,21027.1,21252.6,0,304989.4,
125,0.312,6510.4,7448.3,8284.1,9402.7,9002.3,9993.4,9656.2,6843.3,13450.3,9702.1,6471.8,10318.7,10048.2,6694.7,16085.1,8071.8,10023.6,10363.3,12312.4,0,366803.5,
126,0.642,11918.4,13301.1,11203.2,8123,11648.9,10621.9,8899.5,12475,9952,7930.1,18799.9,9394,10269.1,18156.7,12492.7,14816.9,10445.8,7698.4,9111.4,0,340334.2,
127,0.476,12477.5,15853.1,19556.3,19418.4,15497.5,16838.3,17860.8,14397.8,15621.2,18334.1,18984.7,16393.8,17416.6,17803.2,22466.9,18206.6,21551,14605.7,22100.9,0,156300,
128,0.399,15747.3,13936.7,11373,50832.4,15128.3,15920.8,14981.4,15027.2,18517.5,9911.1,16692.7,28701.3,11763.5,21159.3,32142.7,29883.7,13389.2,26118.4,14030.9,0,149933.3,
129,0.257,6857.2,19475.3,22300.3,20091.5,19283.2,27387.4,27851.7,12297.3,29249.8,23196.2,16561.3,102893.6,42211.2,6406.3,39832.4,105230.2,60899.1,26022.6,25780.3,0,139153.7,
130,0.413,19186.3,27288.3,29646.2,33637.3,25701.1,30753.6,33997.3,21515.2,35098.2,33987.5,11207,33351.7,38091.7,17046.3,34239,18606.8,32277.1,35190.1,39561.8,0,161277.4,
