Time (s),Var Fp1,F7,Fp1,Fp2,F8,F3,Fz,F4,C3,Cz,P8,P7,Pz,P4,T3,P3,O1,O2,C4,T4,A2,ExG 1,notes
32,0.239,22571.1,24721.8,23180.3,22694.0,21992.9,24140.3,24951.1,21962.6,26162.3,27748.6,14894.5,30390.0,33783.7,17474.1,20821.3,24604.0,29597.4,22769.2,27884.6,0.0,29585.3,
33,0.217,14688.8,15009.0,14718.1,14040.0,14339.6,13460.8,12746.2,13608.0,15270.2,19781.7,14312.3,46485.1,20133.5,17927.2,21294.7,46184.2,32555.8,15921.5,17784.9,0.0,25598.3,
34,0.183,11653.8,12568.9,11095.9,10201.0,10926.5,9524.2,10160.8,11200.0,10888.9,13398.6,12181.3,31108.3,16406.2,11162.5,20560.7,33255.2,22132.4,10396.4,9462.9,0.0,31466.2,
35,0.197,11861.9,11988.4,12231.8,14127.0,13887.8,13014.9,12901.7,13032.7,15544.6,18829.1,14381.4,12216.9,12666.5,11773.3,15196.8,20197.6,9149.8,13482.9,16820.5,0.0,38721.8,
36,0.276,29653.0,30602.6,26195.2,27334.2,36232.4,36619.2,34989.4,32582.6,41019.5,24571.3,17791.1,30943.8,24374.2,20928.1,24252.5,25600.5,16598.0,29139.8,22838.8,0.0,43664.6,
37,0.179,16048.7,17634.8,19582.3,19922.5,18114.8,20794.4,22061.7,19764.6,23369.2,18307.1,15008.7,33164.3,24690.8,14970.4,22515.8,29171.9,22268.8,20141.5,23790.9,0.0,39361.3,
38,0.159,13480.8,18286.8,20201.5,21149.0,22332.6,25931.8,24495.6,17377.8,26441.7,23770.6,11278.4,20088.2,22707.1,9382.7,14058.9,16144.7,24567.4,24146.0,20104.3,0.0,38897.3,
39,0.261,14892.5,20108.1,21793.0,21471.0,17535.8,21890.6,21532.9,12491.4,18982.1,21276.9,10682.6,15873.5,18883.0,9704.1,12622.2,14770.1,15832.0,17817.3,17808.1,0.0,31082.4,
40,7.658,16457.9,103125.7,82988.7,19903.4,25753.4,29841.4,26043.0,9416.8,12024.0,16819.8,4348.4,22739.0,18719.0,6467.2,8434.2,18659.9,23256.9,11920.7,15029.0,0.0,17167.4,
41,0.338,9263.3,8601.4,8783.1,12531.8,18338.6,15886.1,15142.8,11073.5,21625.5,12054.6,10726.2,18917.2,15903.4,10357.8,13464.8,12459.2,13543.5,16862.8,12580.7,0.0,17191.9,
42,0.261,8561.0,12808.0,15129.6,18983.0,19658.6,16283.1,16592.7,14396.2,17649.1,19949.4,15634.5,40995.8,18903.0,10773.8,19681.5,28240.4,23652.6,18524.6,23304.9,0.0,15641.6,
43,0.361,14662.5,18708.7,22306.3,22485.5,22605.2,20487.5,18931.6,21904.8,22929.2,13786.1,15647.2,15041.4,13802.9,10900.5,17590.2,16443.7,15804.2,16100.2,21731.1,0.0,37427.6,
44,0.282,14375.0,18459.9,22307.3,24080.9,20681.7,24357.8,27466.9,16815.1,26985.7,29176.5,9071.0,24002.6,23738.7,11696.3,12027.3,9663.1,21233.7,27458.9,26541.7,0.0,19617.4,
45,0.396,11599.8,15085.1,16784.7,19420.1,18408.1,17748.7,19424.2,18175.2,23087.4,20010.2,19111.3,30704.2,20286.1,12495.1,41504.5,40124.2,22652.0,29721.8,23508.5,0.0,38062.5,
46,0.557,13869.2,13146.3,12721.4,30637.2,17428.1,14808.4,17281.7,11129.0,15788.6,12761.4,12069.1,15481.6,15312.3,9602.3,15007.7,19705.4,8082.2,30727.3,8710.5,0.0,27954.1,
47,0.279,8567.7,9916.8,10622.7,9982.9,15270.5,14761.4,13630.9,13043.6,12318.8,6700.0,6268.5,11026.9,9233.4,9184.3,9642.8,5280.9,10289.9,11258.2,10581.0,0.0,27342.9,
48,0.464,8092.7,7073.5,7607.6,11028.1,10775.4,11431.7,11191.3,13956.4,9144.8,13069.7,12613.9,10789.8,10568.1,15096.1,13669.7,16039.5,12462.4,12698.9,16774.2,0.0,20388.5,
49,0.366,14592.1,17770.5,18258.5,16869.7,15856.9,19273.4,18784.3,13773.9,19440.1,20358.9,24524.2,23257.4,15159.4,16994.3,17822.7,24506.3,23484.8,15407.3,17854.7,0.0,31462.1,
50,0.178,6520.8,5704.2,6402.1,8954.6,6675.8,7566.7,8254.3,9183.2,12208.2,18257.2,16624.4,26097.8,23699.0,11015.6,15018.1,18763.7,19620.2,16533.5,15851.3,0.0,23022.0,
51,0.205,16430.5,22718.5,30165.6,26000.0,31689.8,34373.4,34458.8,21939.8,37351.4,23681.1,13612.1,44564.1,34184.7,13719.6,23280.3,31233.0,39766.7,29228.9,20336.6,0.0,31000.2,
52,0.15,4119.6,6136.2,6974.7,6835.4,8458.1,8598.3,8035.0,6800.6,10951.9,13381.3,7442.1,14449.8,9062.0,5941.7,10463.7,19491.2,13139.5,7339.6,12891.8,0.0,8874.8,
53,0.18,10564.0,12665.4,17710.0,23922.1,14759.6,17434.1,20491.5,13958.2,24293.4,29544.4,11426.9,20750.3,25746.4,9045.7,12139.4,13461.8,25078.4,22334.7,27417.8,0.0,24438.0,
54,0.349,8159.4,10082.1,12910.7,14509.4,13292.0,15279.7,15765.3,12735.0,18904.5,17978.3,12237.8,20668.9,14595.7,9230.4,14465.4,14780.7,20180.6,15023.8,18518.4,0.0,27010.5,
55,0.168,10289.3,12870.0,14893.7,17115.7,13773.0,15604.2,17610.0,13283.8,16274.9,13591.3,12687.2,25417.1,23212.5,11357.3,14746.5,18401.2,19276.2,19258.0,15385.6,0.0,25526.9,
56,0.34,17363.0,15393.5,18519.6,19617.8,19667.1,20501.5,20883.6,16038.9,26637.7,28758.0,20178.1,30277.1,19848.3,21780.2,22621.0,24764.3,24147.3,20448.8,24090.3,0.0,22333.0,
57,0.227,8805.3,14569.8,17609.1,15278.4,18424.6,24362.5,23363.5,17402.6,33947.5,12710.1,21110.5,37216.0,21160.8,11030.7,28611.3,31154.6,14609.8,20476.4,15494.6,0.0,24512.6,
58,0.191,20756.2,22441.1,21702.2,22550.4,24084.8,23637.2,22472.2,23072.5,25097.9,18426.1,30114.3,22940.7,22824.5,26296.1,29569.6,26428.8,19170.4,21283.2,26899.4,0.0,71993.4,
59,0.182,11836.3,13305.9,12819.6,11906.3,13989.0,14570.4,13391.6,12246.5,14792.6,10264.9,7707.2,10287.8,9691.5,10488.0,6846.7,5506.0,10773.3,9169.6,13916.7,0.0,29538.0,
60,0.185,12806.7,14726.6,18052.5,17523.1,19153.5,21771.0,21204.9,15280.5,24272.1,23483.4,10881.4,21959.6,19337.7,12132.6,15149.6,29966.6,19124.5,20254.6,22858.6,0.0,28729.4,
61,0.224,28019.9,32187.3,29747.9,29933.1,34159.1,37489.2,37075.3,36702.3,45164.6,32274.8,27340.1,100893.7,51141.7,21650.2,56778.6,62709.2,27429.3,37205.2,34004.6,0.0,53346.1,
62,0.245,9378.8,8866.1,10032.3,12052.0,10370.2,11283.2,12927.8,8817.6,14100.4,15086.5,8143.3,13215.2,10266.4,8241.3,9920.5,11350.6,11140.4,11653.3,14091.9,0.0,18891.5,
63,0.323,12705.1,16009.8,17353.9,15179.1,15759.9,16726.2,16671.0,16282.9,21322.8,20474.1,22136.2,37094.7,27787.8,14162.3,29247.5,53748.1,26182.2,18606.6,20498.4,0.0,24204.4,
64,0.188,6388.0,7089.2,11317.1,11055.6,7475.5,9454.0,11641.7,4874.1,10956.8,18872.2,9154.7,9483.2,10972.3,6907.0,6737.7,15596.6,17050.0,12079.5,12235.0,0.0,33306.5,
65,0.179,12398.6,15906.2,16378.8,16046.9,15352.7,17802.2,18609.1,14364.5,21128.0,16337.0,12388.2,23195.7,18101.5,11807.4,17074.9,26292.9,21741.5,16750.7,17198.5,0.0,33539.7,
66,0.202,12509.0,14615.1,15257.7,13938.1,15569.2,17439.4,17052.3,12181.7,15864.1,17366.9,13693.3,19502.3,19505.1,11176.8,14152.6,20444.3,20615.3,17286.6,15551.0,0.0,29839.2,
67,0.27,9453.9,13796.6,13978.3,13379.7,12878.4,16694.9,15885.8,13850.0,17575.9,21046.1,17925.7,59238.7,20612.7,9204.1,28024.1,72345.7,24845.5,14416.4,17094.9,0.0,21419.8,
68,0.198,9640.9,17571.6,20654.1,19407.9,15587.9,20297.9,21044.2,13215.9,18978.7,15602.5,22097.8,26358.8,17348.5,15420.3,24151.9,47747.7,19338.3,16659.9,16306.8,0.0,42876.8,
69,0.141,5896.7,5870.2,6513.2,5106.3,6075.3,7085.6,7172.5,6585.6,9885.4,10116.3,10689.5,26185.0,10176.7,7978.9,17371.3,21434.0,12728.0,6598.8,9285.7,0.0,14260.2,
70,0.177,10041.4,12901.0,15973.2,16787.7,14296.5,16894.1,18323.4,12795.7,18591.5,16013.7,8454.4,12731.2,14706.2,8046.8,11290.0,13635.7,8762.7,16610.7,19007.1,0.0,17954.0,
71,0.197,16163.4,17927.9,18680.3,17707.0,15819.9,18212.8,17202.5,13526.6,17368.5,19547.9,12478.9,14669.5,18717.4,11584.0,9261.2,15494.4,18085.5,14877.6,14888.3,0.0,25476.3,
72,0.323,21117.7,23665.0,23758.4,20766.6,23366.2,25460.6,25630.4,27445.6,31708.0,28258.8,24561.3,53113.1,36001.1,24999.5,29595.3,32495.0,49378.9,26054.5,20689.8,0.0,29279.0,
73,0.182,6238632.2,16549.4,19970.2,18783.2,18474.5,22575.7,24568.0,13737.8,28506.9,20665.7,9549.0,48301.3,25146.4,10109.3,11093.2,20664.8,23025.3,21618.9,16910.5,0.0,26346.9,
74,0.183,40388.3,16774.4,16342.1,16343.3,19802.2,21585.1,19723.1,18026.0,22553.7,15935.3,14609.5,17368.2,19715.6,12471.2,17971.1,26832.0,24800.6,19082.9,13697.1,0.0,35457.8,
75,0.18,7093.8,11080.9,14404.0,11167.7,9793.3,12490.6,13670.6,9820.7,12786.8,4613.2,14439.7,20260.5,5301.6,11729.7,22454.9,38987.1,12267.2,9943.2,11117.3,0.0,21300.4,
76,0.206,11519.8,17557.2,19993.0,18338.3,18987.2,22245.1,20247.1,13896.4,26164.3,20837.9,9914.1,15520.1,18624.2,7564.3,12453.8,18743.4,14285.2,22151.3,17994.6,0.0,24195.1,
77,0.158,17430.8,19062.2,15607.8,13105.9,17838.9,19992.9,18414.4,12347.5,15526.8,16830.7,12081.1,16209.4,16623.2,11517.4,13283.9,15448.3,16973.7,16517.7,19036.8,0.0,25660.7,
78,0.194,8598.0,9341.0,11276.4,14479.2,7728.9,8902.4,11214.1,8586.3,7516.5,16992.2,15473.7,17881.4,11707.5,10489.0,13717.2,21860.6,14429.5,11307.2,15674.2,0.0,43378.0,
79,0.207,12722.2,14476.7,13174.8,13899.0,16440.7,16078.3,16443.8,15927.2,25752.8,19219.3,15276.6,59448.4,31218.7,14782.0,18990.5,36249.3,55714.2,21721.3,12487.7,0.0,33522.6,
80,0.196,17048.4,16717.9,18864.1,20475.7,17322.6,23053.2,24114.2,12922.6,21345.8,27037.8,8494.7,28691.1,22637.5,14550.3,11709.2,15770.9,27576.9,22731.8,23577.1,0.0,30359.6,
81,0.229,14837.0,15000.1,15639.7,18119.3,19318.5,20142.6,18524.6,19786.6,26154.6,24372.9,21636.9,96013.7,29519.7,15531.9,28138.5,77827.9,69720.3,19894.8,24635.9,0.0,26876.0,
82,0.194,15957.9,16546.8,13632.6,14172.0,20982.3,24039.9,20416.5,21426.9,35245.9,16530.8,14149.9,96690.2,35152.8,15797.2,25318.5,41490.1,52498.5,20516.2,12438.9,0.0,37662.5,
83,0.201,7772.8,11901.2,15127.9,14352.7,13524.3,18276.4,17144.9,12287.6,23398.8,11803.6,9717.8,49970.2,19486.9,7305.6,17814.4,36572.4,24169.5,16970.4,11790.0,0.0,11369.5,
84,0.238,16205.5,17342.5,15502.0,14011.7,22400.7,20228.5,17993.1,19634.0,21845.0,25040.2,22872.3,30349.9,28055.8,19503.7,21133.7,17069.2,34395.6,16657.6,19315.1,0.0,24893.2,
85,0.323,14370.5,16995.5,19451.2,21134.4,18355.7,20009.7,19844.8,16560.2,19839.7,16445.6,13813.8,16750.9,17285.1,14169.0,14744.6,14660.9,14362.6,18168.3,21498.4,0.0,18827.5,
86,22.163,35798.6,122397.3,83313.5,89727.2,17218.1,18857.3,19553.8,6065.3,5341.2,10422.8,12937.6,14913.5,8209.6,7766.4,13874.4,26193.1,9005.6,9238.2,13209.2,0.0,14837.0,
87,0.476,9007.4,9758.4,9736.8,8186.8,9720.0,9509.4,9003.6,8929.0,9485.6,7501.4,11496.1,12985.3,8561.3,9786.5,11292.0,12552.3,8731.5,7985.6,8999.2,0.0,28567.8,
88,0.395,16112.4,18055.9,19010.9,15945.1,14563.6,15399.3,15855.3,10647.4,11785.3,12176.1,19191.6,16469.4,19455.5,17191.4,9571.3,10699.1,13864.9,14281.6,15702.2,0.0,45435.4,
89,0.295,7643.1,9416.4,13347.9,17315.2,11615.5,14209.9,15194.9,6840.7,12898.5,15140.9,7957.8,13316.9,12479.4,7373.6,8181.7,11127.5,13010.9,16887.0,18246.6,0.0,64670.2,
90,0.267,6750.1,7634.3,8891.2,10013.3,7035.4,9031.1,9703.0,7560.0,11864.5,7626.2,10297.6,18567.6,7592.0,8562.0,14420.5,19624.9,15420.8,9682.7,6962.9,0.0,16418.4,
91,47.901,15978.2,52386.7,49881.4,25287.5,28350.2,35576.5,34124.0,14870.9,32572.8,23633.0,14405.8,15695.2,26465.0,11786.6,13346.9,10747.6,15267.5,30231.0,24236.5,0.0,29054.8,
92,0.274,12390.5,17559.7,15209.8,13037.8,15835.2,18236.2,14850.8,12927.8,14386.9,14041.7,10750.6,9560.6,15172.9,12035.4,7035.8,14706.7,13677.7,12694.1,16176.1,0.0,14689.8,
93,65.101,19166.5,56000.4,43842.0,21079.0,33198.2,32762.4,26198.6,25774.9,27194.5,19991.2,16831.8,28784.8,20820.4,16274.9,23871.1,44301.5,25236.5,25027.7,17299.0,0.0,19494.5,
94,0.366,5771.8,6974.0,6749.7,7111.2,9439.3,11209.4,10736.0,10216.2,14466.9,7216.3,10333.7,10423.6,10489.3,9106.2,10211.9,10808.0,8313.1,10400.8,6718.9,0.0,15514.0,
95,0.277,6642.5,9638.9,13881.8,12882.1,11230.0,14321.9,14788.0,10779.7,15528.6,18940.3,16982.3,16646.6,18712.4,14265.9,14363.8,11958.5,16406.4,14889.4,20153.9,0.0,34864.6,
96,0.641,16688.3,20202.2,19876.2,19054.7,20394.5,22321.1,22988.2,18621.0,23400.8,24397.5,17307.3,20502.1,24090.8,16199.0,16987.3,19087.8,24763.2,23108.5,23911.1,0.0,28303.7,
97,0.476,15203.7,21054.5,23573.2,16103.2,19388.0,20953.0,19194.6,16653.5,20230.3,16993.7,21139.1,19378.6,14523.5,14197.9,15542.6,16185.9,17553.5,16353.9,16401.6,0.0,38994.8,
98,0.316,7936.8,11638.5,12786.7,14270.9,11344.6,11320.1,12554.8,7609.9,12982.3,14541.0,15482.3,15014.2,17315.2,8722.9,9829.5,15572.2,17807.8,14015.8,15996.5,0.0,39864.5,
99,0.399,16144.0,15037.9,13879.2,9336.6,15074.9,13517.2,11339.8,19756.3,14405.3,12575.5,21786.7,11058.9,8795.9,21767.1,22119.1,18361.5,12116.6,9569.4,12494.9,0.0,35321.5,
100,0.505,12413.9,17167.0,16373.2,12946.2,14774.8,15878.0,14571.0,15184.1,18634.2,21259.0,14981.6,20470.8,22271.0,15615.0,15056.9,13241.6,15420.3,17327.2,19356.1,0.0,37813.0,
101,0.417,7219.8,11841.2,11222.8,9846.1,10536.1,13060.8,11830.4,10062.3,14538.7,17044.5,6952.3,16244.7,12280.7,7343.5,8770.7,9594.9,29476.3,11911.0,12971.9,0.0,24353.9,
102,0.747,14347.1,20028.5,19818.8,18684.7,16574.0,17318.7,17748.2,16662.8,16761.9,14710.3,20924.6,52207.0,23958.8,12928.9,30569.1,52808.5,20186.9,18307.3,16813.3,0.0,28800.6,
103,0.391,16299.6,16287.9,17494.5,16129.8,17737.6,18978.6,14897.8,13335.6,18923.2,13533.6,12132.4,60422.3,20706.3,11973.2,12753.2,40248.8,40967.1,13833.4,16710.0,0.0,24924.2,
104,0.347,9023.9,10554.8,10965.9,11835.8,12461.0,14077.4,13737.7,16168.5,22234.7,15215.7,11193.2,97621.6,29493.9,9553.7,31310.5,43105.0,35933.6,16701.4,14364.7,0.0,25030.7,
105,0.382,11808.3,14105.7,15521.2,16467.8,13691.2,14926.8,17245.4,11186.3,16697.3,15184.3,9969.9,11086.7,14908.4,9102.3,11414.7,11799.4,12669.4,15825.0,15575.0,0.0,38317.0,
106,0.3,8625.9,13246.0,13786.3,13100.0,12259.2,15759.0,15683.6,9949.5,18034.8,21896.6,11747.1,16995.5,19811.1,11498.9,12195.2,11161.1,14856.4,16750.4,18009.3,0.0,36527.5,
107,0.315,6623.2,11044.0,10570.4,7423.9,12731.9,15507.2,12865.7,10426.1,15738.6,9899.9,10566.4,16634.9,10495.5,7992.2,13681.3,11260.5,7598.0,10089.0,7381.8,0.0,16109.3,
108,0.296,10106.0,14271.9,12508.3,12044.8,17161.3,20478.9,16725.7,15502.3,23671.5,12896.6,8501.6,27700.7,13055.1,8673.5,15961.4,11526.6,15868.1,14630.9,15741.5,0.0,14205.7,
109,15.555,18893.1,76758.5,60149.1,19592.4,25806.6,31302.5,27001.7,15014.9,24043.3,21462.5,15112.8,16085.5,24141.4,14102.4,10369.3,12258.0,22077.8,22396.0,24864.3,0.0,32672.1,
110,0.611,15674.9,46781.1,34482.7,19579.0,14784.0,15125.9,14271.9,12083.9,16365.9,22112.3,12134.8,10715.4,15044.1,11017.1,9567.4,11208.1,10241.5,16881.3,28084.8,0.0,23925.1,
111,0.67,22600.9,59023.5,50151.5,22319.2,27595.5,29997.4,29735.5,23606.8,24951.4,27477.7,18848.9,21925.1,24461.7,20010.5,21805.5,19993.6,18847.3,22301.6,26605.7,0.0,18577.4,
112,0.698,25613.6,43527.2,33091.8,21906.1,23427.9,23339.7,23353.5,22343.8,24535.2,22330.7,20168.0,29195.4,16174.5,20382.4,21306.5,42598.3,27827.0,17529.9,19139.4,0.0,21532.4,
113,0.418,20003.0,30869.4,29584.8,26174.2,24266.6,26857.6,26436.8,17293.0,21597.3,21740.0,13880.6,55586.4,23291.2,13292.9,18980.8,85849.6,77801.7,19825.0,24666.6,0.0,24671.3,
114,0.628,15916.7,29292.3,29989.2,23101.9,18390.5,23214.8,25517.5,14598.4,27577.8,37557.8,19300.5,179664.0,76252.4,13224.1,31948.8,103364.4,269680.5,28144.8,22611.1,0.0,28182.1,
115,1.119,21561.6,37263.6,29549.8,25826.7,22804.7,25336.7,26482.2,14511.4,21449.8,42592.6,8501.9,101267.9,58082.8,10165.4,9869.2,75665.1,143298.2,26032.9,34297.6,0.0,23354.6,
116,0.553,12902.5,21449.3,21867.9,22610.4,21044.6,24744.0,24326.4,17527.1,29995.5,28999.0,28776.0,72671.5,32031.3,14197.4,28507.0,81972.8,61173.4,25187.2,26558.4,0.0,20742.3,
117,0.643,21606.4,32889.1,34708.0,34140.7,29967.6,39209.7,37653.2,17776.5,35917.3,29420.1,16399.7,101843.8,36971.2,9756.9,28223.0,140963.8,174133.1,32133.9,39000.2,0.0,30445.9,
118,0.307,17707.6,22295.3,21789.1,18333.3,19217.8,24833.2,25673.7,20432.7,31040.8,19658.7,37047.7,106010.5,27383.7,19723.6,49959.5,124725.8,69419.3,22067.8,18502.5,0.0,46095.9,
119,0.296,14073.8,19942.5,16065.6,14693.8,12257.1,12089.7,13403.4,9102.9,13314.5,17275.2,7391.0,20572.4,15645.5,7649.0,8674.9,12157.9,20745.4,14310.8,14691.4,0.0,17847.2,
120,0.535,20530.4,38501.8,33842.6,26683.5,26167.7,29445.8,27295.8,17084.0,29203.4,27774.1,9142.2,18699.9,27444.7,11011.0,11299.1,9685.6,19089.2,29817.7,32630.6,0.0,46807.0,
121,0.949,12680.0,44841.9,34093.4,23265.1,23247.8,23859.4,23111.6,12493.0,23939.0,30440.1,8354.9,23288.0,27852.7,6929.6,13474.5,14344.9,20831.2,26968.3,31763.2,0.0,25178.6,
122,0.717,10205.4,16772.4,19349.9,19700.4,10938.0,12989.9,17005.6,8367.6,20174.3,29018.3,7827.1,56272.7,44904.4,10317.9,6284.9,32275.5,22701.3,28090.0,24057.9,0.0,23723.8,
123,0.329,18478.7,16985.7,18154.8,17363.9,16932.6,19155.9,18225.0,19045.6,22979.0,18449.9,13609.1,19256.5,16097.2,14956.8,16324.9,9577.4,17632.8,18977.7,19825.0,0.0,50566.9,
124,0.237,10491.1,11034.8,16056.2,18996.9,13940.3,20164.4,20015.9,12709.3,24465.9,16610.1,12885.7,51233.2,22296.8,12395.8,20602.3,27955.1,39011.7,17569.5,17296.4,0.0,24642.7,
