Time (s),Var Fp1,F7,Fp1,Fp2,F8,F3,Fz,F4,C3,Cz,P8,P7,Pz,P4,T3,P3,O1,O2,C4,T4,A2,ExG 1,notes
341,0.198,8631.8,14347.6,16031.3,11262.0,15071.5,19085.4,18073.9,9244.9,20563.9,16409.5,10062.8,76374.4,17024.5,3670.3,22307.1,81181.6,71017.2,11733.3,11403.8,0.0,17928.9,
342,0.182,11290.3,18944.8,24515.1,25573.7,17710.2,24456.0,27152.6,12302.8,23353.3,44418.2,12033.9,76758.1,48185.0,9863.6,18956.8,37599.4,67243.1,28628.4,32073.2,0.0,26437.1,
343,0.315,10121.6,17539.6,22967.0,22970.8,20636.5,25608.0,25344.5,13482.1,25894.4,28531.5,13576.5,85362.2,39345.4,8695.1,22072.2,71236.8,68992.7,26582.7,26821.2,0.0,14821.5,
344,0.241,22165.8,28001.7,30669.5,25641.5,28587.8,31201.1,31260.9,26685.8,35448.1,24581.5,14558.0,31537.2,27566.3,19160.2,15835.5,22141.4,39543.0,30692.8,29193.9,0.0,49769.4,
345,0.188,12782.0,13829.2,16995.4,17036.3,14367.0,19641.1,21943.9,14799.7,23563.4,15888.2,11674.8,63690.3,26978.3,13712.8,17263.4,56648.0,96019.1,20112.0,11606.0,0.0,34714.2,
346,0.21,11810.6,9259.2,10498.7,20004.4,14747.4,13604.6,15146.6,21740.6,28124.1,39075.4,21288.7,54809.3,49745.4,15817.4,41382.3,37444.8,55118.1,24964.8,29350.6,0.0,24498.6,
347,0.16,15741.3,23701.3,22595.8,18294.6,26743.7,29641.9,25599.4,25657.8,38437.3,18340.1,19203.8,35255.9,37633.0,13906.4,28323.1,29379.9,28346.6,21243.7,18436.7,0.0,16111.1,
348,0.179,13015.2,17980.0,17498.4,20191.8,21425.2,24746.4,23113.4,15885.7,32368.0,41923.3,11440.4,77305.3,68130.6,13144.1,17523.0,18822.6,54400.9,28215.6,30083.2,0.0,25202.2,
349,0.438,23917.1,24702.2,22227.7,25059.2,25186.0,25465.1,23909.7,22350.8,23941.6,49125.5,24662.1,51940.5,45034.7,21241.9,27757.7,35047.9,52933.2,23509.5,35817.1,0.0,26050.7,
350,16.065,17202.4,25238.2,27618.6,20053.7,15751.9,17606.4,20831.0,12313.4,17584.7,26219.0,11836.3,25051.1,27798.6,12010.3,12681.2,24792.9,26677.0,20769.9,30917.9,0.0,52337.8,
351,0.235,19519.7,31007.0,29900.5,27423.2,31381.4,36920.7,37198.2,25560.3,43238.6,48440.4,20839.0,41369.7,41799.8,13088.8,22015.8,68468.5,67576.6,38523.5,39091.2,0.0,19759.8,
352,0.317,28977.3,32128.9,33693.0,31037.4,34842.0,36396.0,33317.6,28571.0,40597.5,51287.5,28669.1,202336.7,57256.2,23355.3,41755.1,95633.3,83738.9,28489.5,47074.7,0.0,23138.2,
353,0.208,13311.0,18963.9,22525.0,21715.8,20591.6,25264.1,24057.8,10982.7,36649.4,89430.4,17012.5,178289.8,111729.9,6572.3,12725.4,28067.5,184501.1,38024.9,39675.7,0.0,17077.7,
354,0.159,12082.4,11737.5,13214.6,15358.0,17440.5,18217.1,18951.7,19176.8,30334.0,30389.2,22076.6,128145.2,63506.3,17280.0,29510.7,44769.6,128654.1,27132.3,24083.6,0.0,16528.0,
355,0.213,23461.7,37881.4,41825.1,25739.2,43899.5,55241.4,50130.6,23071.9,57263.5,45128.9,13686.2,152250.8,65823.6,6318.5,22412.4,152322.3,199749.9,34865.4,13998.7,0.0,18189.7,
356,0.236,22576.5,33161.9,38352.7,33590.9,36432.3,47301.5,47680.2,25230.8,61506.0,33816.0,14979.2,135688.4,69247.6,14107.0,31331.2,139301.0,120669.6,46558.3,23721.3,0.0,35376.6,
357,0.23,9673.8,10400.3,11099.9,13469.3,11911.7,13596.8,15523.7,14078.3,20642.9,19612.3,15680.7,82747.0,28859.8,9715.9,30372.9,68876.3,29269.1,21710.6,15796.0,0.0,17781.3,
358,0.172,12647.2,18552.0,20249.8,15238.9,20203.7,23760.6,22529.5,16496.9,26893.5,29796.4,10707.8,46444.1,26146.7,10306.6,16130.0,81688.8,123928.2,18911.8,16862.0,0.0,20492.7,
359,0.23,14877.1,17309.6,20857.0,17793.1,21630.5,25183.2,24471.0,20316.2,28337.4,15436.5,23347.1,28428.9,21889.9,17434.5,17235.9,22608.9,22986.3,24134.7,20934.5,0.0,18502.3,
360,0.223,17111.7,30188.6,36635.2,32031.9,29227.1,39152.6,39668.7,15847.4,28715.9,43935.6,25907.5,174872.2,51791.0,15288.1,32075.3,186591.8,137903.6,32104.3,31182.6,0.0,32474.4,
361,0.208,11036.3,14892.2,18075.6,17345.1,16683.6,22325.1,25022.3,15780.1,33770.3,33272.8,21735.1,214197.0,72668.5,11743.6,45555.1,83583.9,149985.7,25987.9,14198.6,0.0,30765.5,
362,0.273,18329.0,21841.8,22360.7,20586.5,21078.9,23007.6,21946.7,19346.2,21009.7,41454.5,24057.6,122939.7,43995.2,25747.6,26351.1,70933.4,72048.6,22875.5,36752.9,0.0,21320.8,
363,0.489,14008.9,11963.6,15374.3,16516.2,12641.7,14025.8,16579.3,13613.8,21282.2,33523.8,26001.9,135668.4,57420.4,17948.9,34142.3,105964.7,153350.1,23687.6,26864.3,0.0,23269.8,
364,0.197,17509.7,19575.5,22745.7,18125.3,25524.6,28168.0,28551.2,26832.1,41901.0,27246.3,20191.5,167788.8,69776.5,14035.2,42634.9,103539.4,115840.5,27702.7,21404.2,0.0,15988.8,
365,0.17,5513.5,7293.2,8795.9,8999.2,9846.1,12060.6,13010.3,12311.1,22871.3,85013.9,7006.6,102359.2,73690.4,5607.6,19200.8,25624.8,194703.7,17583.8,34407.4,0.0,16461.0,
366,0.222,21591.6,24157.4,28870.8,30480.6,29098.9,34870.5,35333.2,20556.5,33664.5,24716.2,12250.9,104001.0,34725.2,13872.2,20186.5,37252.1,69995.2,35970.3,44672.3,0.0,35824.6,
367,0.203,12161.9,23767.4,28488.1,25251.1,27032.5,38044.9,39065.4,19575.1,54228.5,16840.0,10333.2,111877.9,38620.9,9634.8,21654.2,23974.4,39487.8,38356.9,24705.6,0.0,19739.6,
368,0.188,14247.4,14576.8,16488.7,14175.2,17666.7,21906.7,20376.3,15678.4,27062.8,20239.6,18785.2,108380.6,39690.2,13192.6,28332.9,63180.3,50533.1,19556.0,23178.2,0.0,26791.0,
369,0.162,11277.2,14040.4,17900.6,22211.1,15716.8,18890.9,22043.4,17397.4,29196.1,45052.3,16774.1,92712.7,66293.6,15387.7,22866.0,28787.1,122764.8,32386.1,24953.3,0.0,23176.2,
370,0.185,5008.0,5016.7,5405.8,6025.5,4945.7,4783.0,5145.4,6579.0,9348.3,24707.6,19453.0,81181.2,30963.4,9739.5,16445.0,55918.3,98659.4,8212.6,17628.3,0.0,29007.9,
371,0.205,15031.0,27750.7,35353.0,39860.1,32587.3,43855.3,48210.3,27578.9,69784.5,59513.7,17743.0,203442.8,111580.1,17300.9,31002.3,45231.3,204988.0,51050.3,44713.3,0.0,22106.2,
372,0.192,9910.2,13783.2,16444.6,11751.8,14638.2,18390.2,16888.4,9142.1,19656.2,61570.0,11384.1,87413.8,63225.8,5012.8,14442.3,45946.3,184393.7,19546.5,28978.3,0.0,16913.9,
373,0.201,13504.7,13782.7,15211.5,16776.8,16205.1,18505.5,18724.5,15134.1,25703.7,31198.2,20674.5,136094.1,45203.4,12664.6,37444.9,94419.7,79027.0,26120.7,25372.8,0.0,52305.3,
374,0.176,10845.9,14149.9,13971.3,12480.0,15401.2,16722.1,17411.8,15297.7,25163.4,26656.2,10638.7,98418.7,30540.3,9178.5,23793.2,47841.3,47753.0,17720.6,22594.1,0.0,17747.4,
375,0.213,15542.4,19212.2,18154.7,15761.5,20562.3,22416.9,22957.6,20320.1,31569.6,16377.0,20578.9,171060.5,43492.6,12055.9,36745.3,113082.6,90857.2,21107.0,12719.5,0.0,18915.8,
376,0.19,7977.3,7935.1,9713.8,7981.0,7205.0,8422.4,8643.3,9806.1,13975.7,17382.1,14192.3,43460.1,21613.7,7685.9,14551.6,31284.0,54676.2,8851.6,12051.5,0.0,37992.0,
377,0.218,11711.2,25301.7,30122.6,29876.0,24446.4,32323.8,34926.6,17053.6,40760.9,41285.1,11751.2,89483.9,62517.0,9736.9,17871.2,33305.8,65695.1,43281.7,39856.1,0.0,32600.5,
378,9.251,12239.6,22652.0,20368.0,7160.4,10323.9,10019.6,8845.2,14934.0,15240.0,32396.2,33036.5,177262.1,66567.9,21049.8,51606.6,90834.4,159687.4,15563.9,13201.6,0.0,13371.2,
379,0.209,4217.4,6264.0,6623.5,6150.0,7762.2,9890.4,8346.3,6571.9,9369.1,20904.8,15400.5,29629.9,23083.1,7770.1,12231.5,63351.1,53266.6,7529.9,12690.1,0.0,24699.0,
380,0.412,8251.1,15926.1,22054.9,32267.9,14462.8,19976.6,24333.7,10647.1,23094.0,55338.1,17191.9,63441.6,44442.0,12538.3,18879.3,41231.5,74322.8,30921.8,51086.9,0.0,24562.4,
381,0.191,8589.8,11672.4,13982.7,12080.4,12819.0,16513.4,15371.5,9119.9,21575.9,25276.0,8947.5,47561.3,36147.5,4949.4,18625.0,27737.0,39446.1,18353.4,21309.4,0.0,21547.7,
382,0.207,12296.8,14939.3,14941.6,12393.0,16818.3,18587.1,16667.6,15721.9,24440.3,15433.7,26718.6,82059.8,19400.6,11753.5,35316.1,108661.6,52098.9,14524.5,12686.3,0.0,28806.0,
383,0.171,8007.6,13870.1,20433.6,25694.5,13171.1,21503.2,24423.3,8687.5,21706.9,28786.5,22567.8,41150.8,44572.2,10605.4,36192.6,61995.2,47402.2,31615.6,29450.9,0.0,16934.8,
384,0.179,9138.9,9367.4,11929.7,13132.7,11347.7,12962.2,13577.7,10194.2,14423.7,26669.5,18998.7,40536.5,22784.0,9229.8,27975.2,60139.8,28088.1,13559.8,17635.6,0.0,26221.7,
385,0.201,4832.6,8336.8,10444.5,10522.1,7194.3,9466.8,10888.7,7369.7,10369.5,16800.8,12088.3,34375.9,33914.1,5554.8,22130.5,32725.6,24651.9,14500.7,13900.0,0.0,12489.0,
386,0.265,16249.4,16906.4,17019.8,19860.6,18877.1,21115.5,20412.2,12931.2,19402.3,22012.4,9328.6,47829.4,28629.7,8998.6,19706.2,37508.0,26582.3,20822.9,16051.9,0.0,18759.6,
387,0.276,27021.2,25194.7,26379.2,26073.8,27031.2,27948.2,25629.9,31661.4,32897.4,42292.0,43716.7,81998.0,47105.7,34483.9,44143.1,76208.8,63803.1,31815.9,37010.0,0.0,60571.2,
388,0.245,15457.2,21896.1,22744.9,22706.2,22431.5,26976.4,27286.9,11050.4,25466.7,32437.7,17442.0,31348.9,28372.0,5731.8,14375.4,82509.7,39057.0,24015.9,21826.4,0.0,19393.7,
389,0.193,20005.6,24051.8,26430.3,20761.3,35555.9,39842.9,35132.6,25225.6,40516.3,15781.3,12156.6,65495.3,34563.4,14384.6,17600.5,21302.5,38769.1,26820.5,27439.7,0.0,30466.2,
390,0.187,10952.8,20567.4,23954.4,31350.1,19066.0,24678.1,28093.0,13898.0,31807.7,56120.4,19816.4,80998.8,61353.0,11050.7,23353.9,61706.1,73246.0,37049.9,47461.4,0.0,28445.5,
391,0.248,8278.8,8916.8,11333.5,11144.0,11926.5,16374.2,16403.8,22862.4,27564.5,35311.9,16857.5,92659.0,51758.9,11719.8,42157.8,74280.4,82183.4,19289.1,19133.5,0.0,20976.6,
392,0.293,21618.9,31107.2,40653.7,35429.8,36516.5,46483.8,50878.1,32391.2,56477.0,34502.9,25894.9,115547.8,74655.1,20519.3,41328.7,55579.5,61628.9,51380.8,31757.3,0.0,21536.0,
393,0.214,12007.0,15518.2,20032.0,20053.7,19402.8,22026.6,21426.6,19889.3,23908.0,51402.5,18722.7,59488.8,62503.4,15428.6,30577.1,27832.3,66939.5,27538.1,35008.9,0.0,23370.2,
394,0.301,11897.3,21207.6,25344.2,18948.3,27577.0,36400.9,32025.8,16918.8,35718.7,9452.2,14204.0,29365.7,16740.4,8312.7,14276.8,27753.5,28545.2,23001.4,10599.6,0.0,16215.6,
395,0.41,11133.7,10706.1,10743.3,12014.1,10529.1,11778.6,12478.5,12394.5,14355.2,39383.7,13292.2,28272.8,30132.6,13038.3,21113.9,18544.7,30720.5,17186.2,24479.1,0.0,22578.9,
396,0.286,18872.9,22037.8,23452.3,25263.5,26379.4,29537.4,27411.6,26148.1,28996.8,24651.1,19335.1,64247.2,32688.0,24076.7,23421.7,34868.9,48565.5,25464.7,22851.9,0.0,36059.6,
397,0.875,14815.7,16773.6,19883.3,23859.5,18384.1,19913.2,20126.8,18585.0,22169.1,44869.2,23654.5,26295.3,30513.3,16019.5,24217.5,48464.4,43103.4,23919.1,39213.7,0.0,25888.8,
398,48.323,7701.2,29059.7,30898.4,15787.0,13614.9,17690.7,18166.2,9292.2,14489.3,25208.7,7687.5,22307.3,13319.6,6235.7,12001.5,25795.8,12990.6,16237.5,23767.2,0.0,19549.0,
399,0.379,15389.0,17097.7,16258.6,12198.0,18144.2,19879.1,19273.4,16375.3,24801.8,20886.3,6970.2,18701.6,20401.5,9876.6,13324.7,11874.4,15518.4,18395.3,15766.8,0.0,29497.1,
400,0.226,10062.4,15880.8,18392.8,16123.3,14575.5,16988.0,17866.2,12046.3,18028.3,20264.3,5077.9,30166.5,20466.9,8048.2,13407.8,19080.6,24119.1,19531.1,20614.4,0.0,17994.6,
401,0.244,19281.1,22849.0,25752.5,32687.1,27177.8,30489.6,33985.5,25637.6,35589.2,54391.7,19850.4,42701.3,46556.9,20636.4,28053.1,40133.4,54275.8,41590.1,44125.2,0.0,54622.8,
402,0.205,7034.6,9181.9,9646.4,8684.9,8192.5,9879.8,9677.7,7399.9,12601.5,12047.0,14730.9,49630.0,19072.1,7505.3,9549.3,32563.4,21099.5,10407.6,11429.7,0.0,17664.3,
403,0.231,10318.7,18331.7,18508.1,16741.8,21298.7,25040.5,22463.9,15592.0,32957.8,29975.2,27612.1,92443.3,31543.0,7955.0,31618.2,163382.7,107520.0,24545.1,18921.2,0.0,26605.3,
404,0.222,20547.9,25417.1,23336.5,27536.2,28612.6,30818.1,32719.6,29358.8,39195.0,40387.1,31225.6,81219.8,52381.6,23700.2,35470.5,79419.1,76401.1,40070.9,30403.8,0.0,36099.4,
405,0.348,22197.4,33084.5,39180.8,40583.4,34612.2,45092.0,46516.2,28213.8,49239.1,33987.8,17318.8,88447.2,48141.7,8230.2,38641.1,91439.6,71023.1,45242.2,40766.9,0.0,36997.5,
406,0.316,9495.3,7545.5,7671.1,8993.0,7572.0,9078.6,7102.8,8960.0,10114.6,12656.4,19268.2,32961.1,6970.4,15333.2,20662.8,53046.5,20356.9,6292.8,11418.9,0.0,18158.6,
407,0.251,19114.6,23791.1,29318.5,30634.2,26736.9,27634.1,28799.9,29364.1,30056.6,24281.9,13812.7,17512.1,22602.2,16240.4,24516.5,11824.3,11460.7,29308.8,29112.0,0.0,37060.9,
408,0.245,8221.8,13169.6,15362.3,14577.8,13095.2,16758.8,17721.9,12994.4,22414.2,15676.4,14346.3,82621.7,34771.3,10551.0,21007.0,41374.7,61950.0,16904.2,13678.4,0.0,21402.4,
409,0.256,17100.5,25286.7,25292.4,20430.6,29654.8,34104.8,30267.6,30855.8,43598.7,26232.6,17763.9,95568.6,37243.8,14397.7,35820.6,43469.5,39680.3,32496.6,30916.7,0.0,27042.7,
410,0.21,12616.6,11703.4,9233.2,8786.2,13032.0,12452.1,12149.9,16126.1,19069.6,29799.9,27649.2,132267.7,56183.4,16326.1,41126.4,117621.5,168206.8,18338.0,9787.5,0.0,23563.8,
411,0.207,15675.3,19971.5,21353.8,19406.7,21330.7,24137.6,24616.2,20670.0,31689.1,35010.3,20295.0,82440.8,33508.0,15203.6,35202.0,96442.8,85359.5,23001.4,18402.4,0.0,29615.2,
412,0.211,18425.7,29199.3,30253.5,26355.4,31903.1,38539.4,38762.2,19310.8,54272.5,47710.5,11656.0,122571.5,67133.3,7262.6,13983.1,73459.0,134190.6,41378.5,36273.1,0.0,19469.1,
413,0.241,19734.1,29457.8,32296.3,37439.1,33517.5,39293.1,44238.2,26797.1,55202.7,57077.5,11101.9,95774.3,74151.6,15490.9,25617.0,39629.8,72891.9,53150.0,50179.5,0.0,25908.4,
414,5.09,12744.5,31828.1,28009.6,17324.1,14308.7,15966.2,17723.0,15625.1,16708.3,42012.8,12245.6,24579.8,30211.7,13582.3,14290.4,21237.3,24288.3,22331.4,40261.3,0.0,30454.1,
415,0.194,6274.7,9963.8,14134.4,21405.7,14067.4,16557.6,20686.5,13376.3,27061.9,56539.3,7681.2,54429.7,60646.0,7448.5,14919.7,17631.5,55017.6,35361.9,48221.0,0.0,15903.1,
416,0.235,11134.0,13267.0,14788.9,14216.9,13648.9,14832.4,15678.9,15423.0,21443.8,21762.5,16121.4,24342.7,20001.4,17094.7,19341.9,23868.3,24895.3,17473.6,20459.7,0.0,29026.1,
417,0.392,10602.1,14233.9,20219.7,24750.2,15955.8,20914.1,22624.5,15026.5,24103.3,27406.9,12519.7,22338.4,27101.2,11737.4,15572.0,16584.7,26096.9,26959.9,29134.0,0.0,24667.9,
418,61.284,466144.6,48101.3,20219.3,349628.5,160781.0,13429.8,8571.9,18898.5,16824.6,17429.4,19796.8,16532.3,17088.4,19516.2,10488.7,34339.0,22638.5,16000.9,34443.8,0.0,29633.6,FRUITION-CALC
419,26.825,57250.6,26984.6,26313.1,31513.4,16234.8,21130.5,18953.9,12231.6,20722.4,14391.0,14013.6,18460.6,17174.2,11531.8,13751.3,50180.8,20707.9,22994.5,22125.9,0.0,13823.1,
420,0.362,13858.8,16319.6,11352.5,12227.1,15802.3,13254.9,11860.4,13823.6,12665.5,15749.1,9977.2,9544.1,10743.5,8110.0,10331.9,7861.3,13588.8,15383.9,17525.4,0.0,22461.5,
421,0.186,5392.3,5247.4,6843.3,8167.6,6627.9,6022.7,7187.7,6069.8,8094.2,15904.6,11891.7,20229.5,16160.9,4982.9,8799.9,53046.0,65389.6,8385.9,8846.2,0.0,16090.4,
422,0.22,11249.8,15514.4,16555.1,17396.2,14482.0,16644.7,17642.1,14100.8,21391.8,28348.3,23397.8,54491.3,27541.0,14160.1,23909.7,84526.0,51257.4,23991.2,28424.5,0.0,32207.6,
423,0.258,11067.3,9449.8,8705.4,8313.2,12436.3,11010.4,10232.1,16690.8,17930.5,11877.3,16390.5,75732.8,20870.3,10478.3,35997.4,106024.2,29291.7,11661.6,9883.2,0.0,21156.5,
424,0.3,23607.8,23186.8,23618.0,23845.5,27720.2,27637.8,28798.3,31661.5,33490.8,28938.1,25969.3,50266.9,30127.0,26293.3,33405.2,37625.6,23991.7,33408.5,28406.5,0.0,43070.9,
425,0.184,9182.9,10587.9,12336.7,17915.4,11904.5,15447.9,17914.6,14989.7,27593.8,27037.5,15001.2,81891.5,53447.1,12219.3,18565.5,21179.2,110133.3,27596.5,21550.7,0.0,36997.0,
426,0.374,12885.9,15989.6,22698.8,22323.1,20172.0,25234.9,26955.0,17713.5,28627.0,19181.2,14795.7,33833.9,18859.5,11219.2,19014.1,40657.4,27776.2,26946.2,24228.4,0.0,17235.5,
427,0.23,13242.3,24123.9,26746.2,24000.6,20670.3,27671.7,27556.4,12358.3,31879.7,29733.3,9020.3,127622.7,76534.9,7153.5,18523.7,54026.9,174412.6,32901.1,22587.5,0.0,29037.1,
428,0.256,6918.0,9062.5,11820.9,10245.1,8271.9,10255.3,10086.7,7252.1,9061.6,9670.5,13646.2,26158.8,15162.2,7121.5,14124.0,37071.4,45999.8,8423.1,9428.6,0.0,14679.5,
429,0.209,13427.9,16326.5,19597.6,18826.9,18666.8,19991.0,20071.8,16159.9,20260.0,25411.6,19189.6,122864.2,44156.1,9714.4,42357.4,166997.2,154722.2,18410.0,17640.9,0.0,24799.8,
430,0.26,21981.1,23989.1,21798.3,22114.3,23545.5,23807.0,23383.5,19829.1,30803.8,28380.8,28696.2,101371.4,42735.1,21384.4,35169.1,106029.2,83386.1,25285.2,23501.7,0.0,18930.0,
431,0.227,10890.6,12035.4,13924.1,17122.7,16518.7,20251.3,19354.6,22061.2,30945.6,29173.0,14429.5,62477.0,33415.1,9146.1,28854.5,52738.9,44982.2,26274.8,24935.1,0.0,19573.5,
432,0.233,17265.2,18749.6,21102.9,21912.4,15479.8,19046.8,20539.1,14534.0,18831.7,21709.1,18266.5,41649.0,24200.0,14621.4,18343.0,99595.3,31329.8,19011.9,18539.8,0.0,43291.4,
433,0.269,10414.9,16225.3,22775.7,21228.1,16422.9,23933.9,25140.8,12382.7,34592.7,21333.2,18252.1,69970.0,27269.9,8648.3,23071.2,117034.1,31713.6,22595.2,27292.7,0.0,23954.5,
434,0.233,20970.4,33581.3,39434.9,31747.7,32073.2,37751.7,42330.0,24400.0,40255.4,11428.8,22104.1,73653.3,19506.8,16523.9,35393.2,101792.1,36122.4,34939.9,19958.0,0.0,35302.0,
435,0.208,12057.7,13783.0,15041.7,17687.9,17164.3,19549.0,20071.4,20862.8,31295.5,29003.2,22674.9,159137.9,55487.1,11915.2,45677.3,107128.0,80034.4,28425.7,28575.8,0.0,19800.4,
436,0.206,9921.1,11029.8,12995.9,19119.6,16739.7,18438.2,21052.0,22884.5,37801.1,61917.2,15824.5,153217.4,94681.2,14749.9,32244.0,60431.6,164273.4,38458.6,30178.1,0.0,28723.8,
437,0.285,12383.2,16213.2,17747.8,18226.8,19349.2,23625.1,22236.6,17344.3,35569.8,33844.8,9298.0,101342.4,58134.2,8451.1,13324.3,30477.3,135303.1,28786.4,24567.6,0.0,37338.3,
438,0.56,8679.1,10299.2,13260.0,15096.4,10068.6,13039.6,14930.8,9369.2,14813.8,37571.8,11200.1,39870.2,33445.5,11176.2,17002.0,43020.2,81328.9,17829.6,27934.6,0.0,24274.6,
439,0.313,4244.0,4901.8,7543.7,7913.0,4189.0,5546.4,6326.8,4034.1,7757.7,11124.2,5779.0,30108.1,12345.8,4151.1,7179.9,31377.6,35233.5,7124.9,11503.2,0.0,19277.4,
440,0.323,13639.6,16199.3,14860.8,14213.4,16835.7,19892.3,16348.4,15466.2,20786.8,41671.2,15058.6,55645.5,37769.7,9938.5,22275.1,93023.6,153495.1,16080.6,19978.8,0.0,34340.7,
441,0.264,24003.1,29985.7,36504.5,35884.5,30200.8,38473.3,40503.3,22627.3,41064.6,23558.8,9758.6,97728.0,34759.3,12644.4,19461.8,89306.4,101510.5,39885.9,34336.3,0.0,32743.2,fruition (no self / suffering)
442,0.47,20859.1,22334.1,23785.0,25730.8,24867.0,27289.0,30018.5,19803.8,36781.5,37950.9,15554.2,125673.7,52750.4,14407.7,33342.1,83770.3,59072.0,37641.2,36278.4,0.0,30561.0,
443,0.264,13553.8,13487.1,16772.7,22681.0,14380.4,16201.9,18794.8,9906.3,19539.6,34730.9,7603.5,47751.0,39567.4,9873.3,12139.0,42927.2,85991.8,25730.9,30628.5,0.0,27378.8,
444,0.596,23615.8,31876.0,37230.8,34057.3,46016.8,47734.7,44733.3,41355.8,66250.4,56020.0,13963.2,170088.1,95559.9,16455.8,43082.1,70211.4,213385.9,51179.4,35022.5,0.0,27865.4,
445,0.278,10740.7,15122.3,14510.2,14072.4,17649.4,18635.2,16356.1,13628.6,19574.0,9430.1,24137.2,29504.7,9893.3,9548.3,13919.0,114193.9,46866.6,16954.5,15302.6,0.0,27375.0,
446,0.269,22532.6,28514.3,27567.4,21336.7,30943.6,36184.5,31836.2,26848.5,42277.4,12196.7,18697.3,68768.5,20829.9,16223.4,23228.3,108444.9,61204.1,26994.8,14628.6,0.0,27547.4,
447,0.221,16446.6,18812.6,21823.1,20249.9,22801.3,26623.3,26256.6,17970.2,29877.8,24005.7,11179.3,70009.0,38814.0,11375.1,21403.4,90067.3,120292.7,24316.3,18234.6,0.0,23693.8,
448,0.342,5041.6,9374.1,13628.1,11182.1,9704.0,14923.4,16764.1,10304.7,24312.8,8304.7,9482.9,62450.0,22919.6,9567.1,11820.9,17261.4,34887.3,18536.4,11690.0,0.0,18342.9,
449,0.217,12229.5,16032.0,14903.0,17275.8,16388.6,17529.5,16317.5,15905.2,20289.1,18005.1,19597.9,28352.0,17880.3,17539.7,16987.7,46405.5,28448.6,17476.8,17429.3,0.0,18135.5,
450,0.168,8814.9,8567.4,9102.8,7741.9,7486.8,7869.1,6845.2,6196.0,4744.1,4676.7,7467.8,13032.3,4897.0,8406.0,6294.5,24334.5,11242.5,4824.1,7807.0,0.0,13805.5,
451,0.183,4798.3,5861.6,5398.8,5632.3,4830.3,5544.7,5104.3,9272.9,7215.3,18575.8,6177.7,33903.4,19030.2,6540.0,11816.7,9152.8,57413.5,7265.9,9117.8,0.0,17422.0,
452,0.291,21887.1,27926.1,30327.9,29539.4,27223.9,30680.9,30332.4,25051.3,39131.5,38549.2,22953.6,66377.7,50622.4,20793.9,31891.6,31233.4,106990.5,34703.3,29889.7,0.0,22678.1,
453,0.225,22521.2,24289.7,24524.2,22890.8,28271.7,28635.9,28176.8,25405.3,35567.6,34131.1,23627.0,149434.7,66831.6,19214.3,40536.0,104873.4,108323.0,30475.5,27193.1,0.0,31441.9,
454,0.239,13095.0,14257.3,13850.6,19278.1,14884.0,15704.7,18078.0,16389.6,26872.2,52590.9,21596.5,91890.4,54445.4,16042.7,22304.1,59890.4,79442.7,32898.4,39572.4,0.0,24101.7,
455,23.12,22844.8,38207.5,35500.3,29892.1,41493.4,45107.1,44756.1,39456.3,61954.8,26608.4,19372.8,133357.2,54085.1,16631.9,39886.8,79244.4,70683.4,43857.7,29850.8,0.0,30724.2,
456,3.536,12929.1,56428.0,48720.9,10530.1,18535.7,20968.7,16986.3,10381.4,12653.5,7695.7,12651.4,15126.2,8154.1,8620.2,8463.6,13550.0,9667.9,9071.7,7463.7,0.0,28517.8,
457,0.834,8741.8,19328.7,19299.7,17381.6,11646.7,14322.2,16413.2,13338.2,18473.7,20113.0,11235.3,23389.1,21931.5,7644.8,15573.8,23676.8,17336.6,19406.5,23540.1,0.0,20700.8,
458,0.317,16795.8,18115.2,19537.4,20766.2,20834.1,22337.5,24158.1,19546.5,28535.4,26960.6,19446.6,50901.3,36144.5,19161.1,24110.9,25901.9,33851.6,25718.0,21317.7,0.0,17963.0,
459,0.203,14653.1,18995.4,20761.9,17155.7,20564.8,23433.5,21341.0,21205.3,30264.3,10606.0,13558.4,59472.7,21590.3,11082.6,30610.1,49953.1,12283.1,20980.9,13320.5,0.0,23823.6,
460,0.24,33465.0,29363.3,29857.4,25190.1,37428.8,37797.5,33156.0,41176.1,42331.8,29484.4,35386.7,77156.3,36080.0,33211.7,46054.9,81089.4,60563.1,33272.1,27918.7,0.0,23604.8,
461,0.278,26324.0,35516.0,41099.6,49230.5,40891.7,49757.8,54010.6,34080.9,61370.7,40918.9,36659.3,115689.5,68950.2,23102.4,42826.2,72939.7,86242.4,60167.1,49224.2,0.0,32030.5,
462,31.297,21969.0,48024.1,44972.2,26722.0,26179.9,29395.8,28571.1,20778.9,30056.7,27112.5,21317.8,82624.3,38172.6,20724.3,22843.7,78690.7,84842.0,26591.4,26215.3,0.0,29595.6,
463,0.467,19201.8,22171.8,24790.4,22209.9,21525.8,24403.9,24870.5,24017.4,28040.9,22209.7,19203.3,32071.6,21747.9,23621.2,23830.8,16323.1,21216.7,19977.6,28091.0,0.0,35310.0,
464,0.213,9258.0,10266.9,9135.5,8537.9,13931.4,14354.9,11827.8,15018.7,18597.7,12998.8,20704.9,38774.9,20363.5,13435.6,18992.8,30640.9,36682.2,12666.0,13246.2,0.0,24863.3,
465,0.264,4592.6,6276.5,6470.9,10742.1,8270.5,9936.2,10184.1,8389.8,12694.0,17774.6,8488.9,27050.3,20785.2,7712.5,13118.7,24245.7,20073.1,13427.2,15802.7,0.0,18998.8,
