Time (s),Var Fp1,F7,Fp1,Fp2,F8,F3,Fz,F4,C3,Cz,P8,P7,Pz,P4,T3,P3,O1,O2,C4,T4,A2,ExG 1,notes
14,0.232,10155.6,15995.1,19027.1,15828.5,15515.4,16781.6,18790.7,10194.7,14079.9,15907.6,8339.7,12583.7,16209.0,8374.4,6485.1,9741.9,11109.3,17180.4,19755.7,0.0,237807009.6,
15,0.419,10374.2,15593.9,20090.6,17659.6,14617.0,17350.8,18431.2,13732.5,20163.2,16289.4,12940.0,21755.5,19118.6,11243.1,14395.5,20907.7,23923.7,19317.7,16946.3,0.0,2101960.5,
16,0.255,15885.1,21784.2,23980.0,23001.4,22451.3,25586.5,27278.6,20570.0,27235.5,17992.6,18434.6,22462.9,17933.7,13784.3,20213.7,28861.3,22310.8,24422.5,23104.3,0.0,5617050.1,
17,0.177,7311.6,6887.1,10308.9,11700.4,8209.8,9458.4,10151.1,9431.6,14706.9,24333.4,12053.8,28062.7,22760.5,8414.5,14023.4,20288.3,24621.0,15472.5,23534.9,0.0,27119398.6,
18,0.168,8463.5,11816.3,12125.9,15646.1,11054.2,11620.7,13781.2,14372.8,13949.0,17404.9,14280.4,11992.8,13522.7,11807.0,19611.8,22407.5,15119.4,13003.7,16037.1,0.0,403833.1,
19,0.176,11008.1,14203.9,16388.8,17638.5,17387.9,18986.4,20256.2,14442.2,20738.7,21816.4,14751.3,18898.7,21013.7,14062.5,17820.2,24090.6,28041.1,21322.0,22040.9,0.0,253053.0,
20,0.219,14229.1,17663.2,13200.1,11417.6,16592.8,16072.5,13375.2,12135.9,14946.5,13872.7,5810.9,19383.5,11419.8,7155.3,11621.6,17577.7,22235.0,8735.8,14038.5,0.0,420261.7,
21,0.199,13664.9,14801.1,12554.0,11726.8,14428.1,14764.0,11993.5,13312.4,15938.6,12747.8,10913.5,13791.5,15167.1,10576.8,11311.6,18450.9,17686.4,13558.2,12767.4,0.0,406948.7,
22,0.195,7026.1,12224.9,13002.3,10574.6,14593.2,16207.7,14734.5,14891.4,20608.3,15964.2,16574.3,20995.9,15717.3,12939.8,21726.1,18847.5,15440.6,16147.9,14369.9,0.0,332887.3,
23,0.186,10211.3,12329.3,11251.9,11413.2,13777.5,15689.3,13951.0,9617.3,13352.5,17687.8,15897.6,23028.5,14389.8,6679.0,19419.0,41882.4,18656.7,9733.1,15905.8,0.0,334931.7,
24,0.252,12017.9,15273.9,18216.6,25494.7,14318.1,16373.4,20071.5,12383.2,15476.8,37870.7,11849.0,57902.8,50722.6,11368.9,17889.0,32451.8,50181.2,33392.8,30965.3,0.0,321840.5,
25,0.196,8991.2,9932.8,6617.9,9343.8,7849.8,6947.1,7468.6,7605.5,6432.3,13954.1,8844.5,18879.4,13847.3,7623.0,11259.7,23703.5,14635.6,9872.6,16222.1,0.0,290148.5,
26,0.39,15512.3,24112.1,19997.4,16210.7,25478.5,24571.0,23273.7,18003.2,27308.2,20459.6,14692.6,28527.3,28549.7,13090.1,19347.1,20877.5,21151.6,23393.1,18310.0,0.0,392985.7,
27,0.214,9539.6,13368.4,16671.6,17160.4,14054.3,16940.8,17438.0,12222.0,17160.1,16168.0,10655.5,23096.9,18527.9,9573.8,16025.9,20889.8,23376.8,16286.3,16633.9,0.0,421082.6,
28,0.215,9761.5,12532.5,13370.7,18775.1,10246.4,10955.1,12424.3,12705.1,14494.7,27229.4,12186.6,39550.2,26381.2,11271.4,17779.4,22963.2,39830.1,16546.1,27258.3,0.0,299222.4,
29,0.183,6973.8,6020.5,6269.0,8651.2,8320.2,8120.8,8300.7,7548.4,10294.5,13341.3,7726.0,31471.9,23273.7,7269.9,9853.9,13420.6,32621.1,11889.2,8660.7,0.0,263062.3,
30,0.174,17947.6,18917.1,21665.3,20585.9,22166.0,24356.2,23869.3,21428.1,32499.1,36508.5,17489.9,63433.3,57553.7,16315.1,26550.0,29412.4,76577.9,29114.4,24909.3,0.0,406456.0,
31,0.205,28344.7,32361.3,37420.9,40223.5,36376.7,39959.0,44536.1,30262.2,48914.5,40903.9,23918.3,32661.6,39975.1,22953.8,24203.5,19477.9,39888.6,42001.2,46124.4,0.0,308985.4,
32,0.158,15874.3,14494.7,17520.3,17609.8,18824.1,17285.8,19185.9,15849.0,21557.9,15925.6,10087.8,15439.5,19008.4,13438.0,11647.8,10438.7,14873.0,21792.9,19362.5,0.0,336565.8,
33,0.225,15640.2,18346.9,22285.9,24418.7,17603.3,20662.8,21531.3,14722.8,20824.5,31063.4,13072.8,23972.3,25409.7,12420.6,17339.2,15909.7,25772.2,22562.6,29907.0,0.0,413361.2,
34,0.204,11413.7,14699.7,17135.6,16231.8,14494.9,18042.5,17722.6,9770.4,19220.4,19583.6,5604.3,12410.9,18492.6,8433.9,7403.1,7059.4,15675.7,16679.6,16655.5,0.0,649838.6,
35,0.157,8065.1,12611.7,19223.4,18199.0,14654.5,17342.9,19542.1,14664.2,25013.4,40909.4,14927.6,37690.9,41357.2,11586.4,23280.2,21212.0,36658.0,26576.1,32724.9,0.0,427544.9,
36,0.342,9597.9,7981.4,7580.4,6999.4,8228.7,6744.2,6892.2,8116.0,11157.6,9526.8,6364.5,18314.8,10209.7,6867.1,11006.6,26945.4,21400.9,8350.5,8822.3,0.0,9028121.6,
37,0.525,9284.2,9711.5,8770.2,9444.5,9214.9,10729.9,9719.7,10316.3,13264.2,13164.7,12674.3,18976.2,16143.2,10835.3,11436.1,15311.3,23806.2,14003.2,12407.9,0.0,438995574.9,
38,0.246,7965.6,8888.7,8344.0,7642.4,10226.8,10756.4,9410.0,11677.0,12559.0,14893.1,15509.2,21464.5,13781.4,10936.6,15964.7,29743.4,33176.8,10835.2,10146.4,0.0,120467862.7,
39,0.574,8437.0,11573.2,15348.1,14873.8,10376.1,9901.0,11672.7,8620.0,10273.4,14204.0,8237.9,11131.5,12128.5,6192.5,7333.7,9188.7,16664.7,12976.3,21254.2,0.0,81525548.6,
40,0.289,21904.3,28632.3,32393.8,32045.8,25916.2,28113.0,30436.4,21499.1,28541.0,32668.7,15177.1,23045.6,26897.4,16562.4,19567.9,25139.2,31296.3,28790.5,32764.7,0.0,2193261975.2,
41,0.295,8658.9,9652.6,12085.2,10204.8,10131.1,12316.1,10481.8,9133.7,14347.7,9782.0,10541.3,11200.3,9290.3,7007.8,10238.8,26162.7,11478.5,10882.0,13470.2,0.0,57912334.0,
42,0.304,12062.4,14084.2,17392.3,17747.1,14978.2,18105.8,19489.9,12627.3,22251.4,17425.0,10492.1,14576.5,18739.0,9724.5,15099.7,13541.1,16562.6,18286.6,20052.1,0.0,162559275.0,
43,0.179,18138.1,16289.9,18686.6,17565.9,18362.2,21288.6,22598.9,13959.2,17634.4,22024.1,13185.0,11614.0,16218.6,14144.2,9197.6,20004.7,18115.5,17434.8,19287.3,0.0,1992726.3,
44,0.236,7584.3,8509.2,10796.3,12381.1,10634.8,13790.4,11976.5,10720.4,16447.4,15173.1,10018.3,21607.2,17755.6,9622.7,15055.7,20474.8,14185.0,17186.0,14967.5,0.0,657278.0,
45,0.197,7579.5,10069.4,10528.3,12144.9,10877.8,13605.7,13878.4,12827.6,27820.6,22122.1,14832.9,50374.3,36159.2,9819.3,22048.2,22584.7,33188.3,22281.9,19510.1,0.0,510215.5,
46,0.193,12520.2,22066.8,24145.7,23491.5,19781.5,25122.6,24739.5,17137.9,17080.6,34167.3,26860.8,59130.7,30276.9,21397.9,36810.4,43419.0,33854.9,19979.9,32823.1,0.0,583855.2,
47,0.229,15386.9,20540.6,23124.1,25922.6,21838.9,25804.3,28603.8,16261.3,28832.7,28566.1,11516.2,49425.5,39583.5,10572.8,20401.0,31945.5,54315.8,28686.9,28327.4,0.0,548157.3,
48,0.209,14506.7,18267.0,20985.9,20203.6,20847.7,26449.8,23106.0,20425.1,31927.3,20078.1,17470.6,47447.4,26502.3,12021.1,25182.6,36045.7,29795.7,25720.6,25411.0,0.0,487576.9,
49,0.195,11966.9,16988.1,21382.1,21498.5,17623.7,22400.9,23279.2,12232.3,28292.3,15094.3,12310.3,35913.9,17791.2,12737.1,14098.3,16831.0,19852.8,20690.6,16941.4,0.0,408476.9,
50,0.201,12905.8,19282.1,28434.1,37545.6,19169.4,26362.4,33028.7,15913.3,28872.7,38461.3,16307.5,70587.8,42503.5,11343.6,24434.2,24049.2,41039.9,41893.1,42665.1,0.0,598310.5,
51,0.16,6403.8,5695.6,6399.9,4672.0,6424.3,7046.1,7348.7,8348.2,10242.4,9431.7,13747.3,15181.4,10977.0,9841.2,12241.4,19989.2,8447.1,8333.2,8793.6,0.0,496218.7,
52,0.195,11742.9,11702.8,12207.2,13611.4,14281.9,15059.2,13573.3,17593.0,16487.7,16001.2,10793.2,27139.9,22199.6,10958.5,16743.6,19201.3,31961.5,17916.5,15390.1,0.0,469266.2,
53,0.161,8202.4,10982.6,15034.2,19521.5,11661.7,16037.7,15690.6,13273.3,17498.2,26177.5,11961.9,20311.9,22987.6,10557.4,12159.3,15018.2,17527.8,21609.1,29201.5,0.0,613621.7,
54,0.172,11313.0,13132.4,12514.9,14450.5,14070.1,15487.8,15322.2,14286.9,16057.3,15194.0,13227.1,13502.9,17352.8,11846.3,15664.5,14749.8,12483.5,19478.3,15986.5,0.0,557160.2,
55,0.222,29347.9,26942.3,25762.1,28329.1,33850.8,33338.4,32250.0,45098.4,45830.9,41068.6,42973.0,87628.9,48740.6,31027.7,62253.5,72074.8,63622.4,37383.1,36571.0,0.0,692393.8,
56,0.308,14386.2,16674.7,21002.1,20784.4,17742.4,18028.4,22224.9,16240.1,23869.6,23583.5,18231.2,39687.0,26090.0,14820.6,23278.3,29481.2,30866.8,20573.7,21871.9,0.0,550604.6,
57,0.174,14444.8,22100.6,20117.3,16779.8,21292.9,22211.3,18975.1,11320.7,15045.6,14409.4,27539.9,112284.9,29056.3,9327.8,43580.0,139157.6,86577.6,15106.4,16127.2,0.0,522781.6,
58,0.202,8776.0,11952.9,11906.4,13136.6,10062.9,11923.9,13176.7,7191.4,16673.9,19310.9,13345.2,125620.9,49902.0,6565.1,31073.8,82575.9,71918.7,20771.5,13901.0,0.0,540507.7,
59,0.186,12158.3,13634.5,11739.0,11611.7,12975.2,13688.0,12686.1,14804.3,15806.1,15844.0,11837.0,33178.0,23164.2,13525.6,11468.0,12422.3,32984.7,16800.4,15000.6,0.0,588190.9,
60,0.189,8721.4,10293.4,13113.6,15002.4,12238.5,13637.6,14662.8,13286.6,19843.2,27848.4,7176.7,46083.2,36982.5,9112.9,11285.5,14984.9,43205.8,23960.4,25481.0,0.0,522701.8,
61,0.157,6316.0,6091.4,9744.9,10196.1,7939.8,7428.2,9030.9,6348.4,8401.4,9703.3,9692.1,8494.7,9648.9,8153.8,7881.8,11876.5,10496.9,9532.0,13606.5,0.0,584950.0,
62,0.243,8318.9,9771.8,12804.0,14393.3,10734.8,13777.1,15195.8,10216.3,14233.5,14009.8,9186.7,10505.6,17256.4,9520.7,10549.8,9513.7,12305.7,17033.2,17764.5,0.0,633561.0,
63,0.253,9972.4,11010.5,10939.7,13479.5,13290.0,13292.5,13738.1,12978.4,14401.8,16786.5,11843.5,11693.5,18759.1,9990.4,10907.6,9483.0,12055.4,14923.7,19607.2,0.0,656355.5,
64,0.224,12662.1,12048.6,12012.4,12201.8,12268.9,12849.9,12521.3,14153.7,16690.3,14212.3,15193.9,11704.6,11474.8,12681.1,13912.3,13845.2,11048.5,10526.4,14582.2,0.0,819341.2,
65,0.293,11239.5,14207.6,13842.4,14146.1,12704.9,15235.7,15100.2,10574.9,16314.8,15001.8,5930.8,9001.5,15890.6,8371.1,7512.0,9018.6,16499.9,14348.0,15364.2,0.0,310740.4,Background getting somewhat more purple.
66,0.348,15117.6,22895.4,29722.9,31447.5,21332.7,21782.9,24534.0,17977.8,18276.9,20662.4,14721.1,18616.5,21532.6,14570.9,18941.1,24985.1,20472.7,25416.3,30226.5,0.0,958962.9,
67,0.196,8971.1,10834.8,12424.6,12664.3,11121.8,12641.3,12686.3,10368.3,14308.5,12367.9,12142.8,19551.4,16743.5,9910.3,15149.9,26068.9,24175.6,15663.5,14364.2,0.0,528691.2,
68,0.241,26334.5,27055.3,20404.5,18372.2,28062.4,26267.9,22470.0,31516.7,27261.8,20165.0,28049.6,30108.1,23235.2,24330.2,28845.5,31596.9,31749.0,21159.4,20218.5,0.0,561834.4,
69,0.211,10048.6,12133.7,15091.0,16822.8,13715.1,14508.9,14572.3,16685.6,20867.3,17346.2,7307.8,26459.9,21295.7,7653.2,14821.1,17989.4,16233.8,20074.5,17601.0,0.0,628698.6,
70,0.169,5678.0,5108.5,4175.8,4567.3,5282.0,4962.2,4131.2,7189.1,6027.4,11954.5,8415.7,10879.5,6667.5,8135.1,5891.7,13042.5,11503.1,3886.5,10056.7,0.0,660121.0,
71,0.191,16517.5,18048.9,19761.2,20296.5,19537.4,21054.5,22659.3,17667.9,20338.0,9999.4,11230.4,23091.3,13466.2,14236.0,15236.7,19581.5,17339.8,16353.2,14217.3,0.0,655676.9,
72,0.195,10567.0,8937.7,12064.3,11048.1,11049.6,12981.1,12893.4,16649.3,15117.3,17385.8,18836.8,15881.4,19435.6,20155.8,17310.1,20850.6,18665.5,16554.0,13021.6,0.0,549241.1,
73,0.191,12157.3,12253.9,12580.8,17204.4,13454.9,13898.1,14142.3,12476.1,19902.3,23689.7,9682.0,56476.9,29784.9,10581.8,12213.7,21109.7,40727.9,19940.9,26802.3,0.0,602540.1,
74,0.198,6091.3,8716.5,10671.4,12386.3,9444.7,11571.8,12375.4,6358.5,11716.7,20677.6,9132.9,25216.3,22653.3,5370.4,5703.5,28030.3,29041.5,14600.8,15756.3,0.0,567168.0,
75,0.264,33000.6,31760.0,30927.5,24468.1,32053.6,32519.9,26404.6,28800.1,29014.7,30414.9,29189.8,35498.6,31320.9,29240.0,28180.9,30069.5,32561.0,25784.6,27150.7,0.0,563932.4,
76,0.208,5996.6,9750.7,15282.5,16792.4,9258.4,11862.3,14397.6,8952.8,11022.2,16867.7,7992.1,12660.5,14277.4,6924.5,11446.3,11248.9,15981.0,15204.4,18852.1,0.0,594033.1,
77,0.297,20114.2,19042.0,17715.6,20574.2,21046.2,20867.3,21034.8,22358.8,23163.5,18020.6,23055.6,27795.2,18892.2,16530.7,25149.7,46878.1,34060.7,18667.6,18406.7,0.0,461768.4,
78,0.503,16687.5,19061.5,20935.3,20828.0,21877.9,25597.7,25520.0,24275.9,27934.8,21144.0,18198.5,31500.6,26171.9,19120.6,23615.4,25464.5,31157.9,25188.4,23656.8,0.0,621417.3,
79,0.691,14490.5,16105.9,14379.1,13429.5,13410.3,14568.9,14669.3,14962.4,12908.0,10598.3,11224.3,14188.6,9728.1,12434.6,17115.8,11327.7,14455.8,11880.5,12194.0,0.0,615284.2,
80,0.466,9420.7,11693.1,16118.1,13156.0,12441.0,14901.6,14454.9,10945.4,14368.9,9717.3,8261.7,11259.6,13450.7,9514.4,10397.4,6658.7,9711.1,11613.2,9567.5,0.0,577058.8,Seeing purple and red static in space with eyes open while looking at the candle. 
81,0.315,16509.6,24289.9,26367.5,25654.0,23691.6,26893.5,27294.2,21146.4,27725.3,20738.7,18175.9,30871.8,27918.8,17049.8,23733.4,17451.3,25660.1,27422.6,22802.9,0.0,593241.2,
82,0.274,13483.7,15218.1,16557.1,15940.9,13911.2,15095.9,14812.8,12693.5,14562.4,15820.7,12303.5,13267.1,20067.2,14182.2,14699.9,12486.5,20749.4,16308.8,18207.9,0.0,616624.4,
83,0.557,11409.0,15185.7,17429.8,23225.4,17088.2,18560.3,18364.2,15620.1,23288.6,23396.2,11809.8,49217.3,36090.7,10728.5,20518.7,26117.4,34461.6,23788.9,23891.0,0.0,696590.0,
84,0.383,19395.5,23393.3,26649.7,28509.1,25832.3,28779.5,32186.7,20779.0,39413.2,40036.8,14433.1,47873.6,44433.6,12369.5,19283.7,28065.1,70081.6,35317.0,34016.4,0.0,709565.1,
85,0.2,8892.3,13731.6,16398.6,12566.9,12573.3,16714.7,18466.5,8603.0,14451.4,9575.8,9426.5,11444.4,11774.3,7721.9,9693.3,8388.4,13555.3,12571.0,11519.2,0.0,728349.2,
86,0.186,11117.5,14593.6,15422.3,15778.2,13598.4,15310.0,16369.2,13018.8,15273.6,15779.4,10885.4,13291.3,18221.6,10029.6,14316.7,10659.3,16707.1,15062.8,15044.3,0.0,705840.8,
87,0.152,11707.2,13395.9,14617.1,17502.8,14549.1,17870.8,17068.6,10508.7,18670.6,19617.6,4968.9,13893.3,25835.1,6018.3,9126.9,7766.1,13776.5,21237.6,18785.3,0.0,689953.4,
88,0.174,10377.0,12056.1,14500.9,12646.3,13176.6,14706.2,15313.2,8281.7,13378.3,14724.0,8849.7,15221.2,19015.2,8204.0,11313.9,10895.5,15133.6,16820.9,15316.5,0.0,645820.6,
89,0.175,13753.1,16105.8,14114.1,19932.7,16839.2,17176.1,16489.7,11809.7,15751.4,23459.0,8067.9,15679.4,21318.5,13031.9,9373.1,9204.1,22094.9,22011.8,27486.7,0.0,708091.6,
90,0.313,11405.8,12493.9,10389.4,10977.5,10568.1,10603.2,10508.0,11094.0,11057.1,13265.2,13845.1,30706.0,15447.1,11791.5,20403.1,19960.1,15921.5,11441.3,15005.1,0.0,731243.8,
91,0.19,10816.1,10083.4,12129.5,15684.6,9571.6,10634.0,12163.0,9913.5,13157.1,17090.0,12960.8,26549.1,15423.4,11941.9,14912.9,30822.5,32064.2,12883.5,16860.7,0.0,692329.8,
92,0.255,25932.4,28057.5,36765.3,36741.6,29071.4,34921.9,38718.0,29165.1,41259.5,38571.7,35972.9,44836.7,48770.1,40675.3,30368.3,37442.4,45152.3,40507.7,38414.1,0.0,717117.0,
93,0.2,10233.4,11694.6,15206.5,17874.4,11614.2,14309.8,15902.7,8336.9,10411.8,17591.4,9801.3,16612.5,11844.1,9833.6,12734.7,14232.7,8548.0,13802.8,22148.8,0.0,584230.0,
94,0.362,16433.6,22200.7,29364.0,39460.5,27619.7,33609.0,37897.7,25612.0,41435.4,61966.3,25067.9,63915.4,64131.1,18283.5,32982.3,52895.5,83211.0,48311.4,52281.4,0.0,935341.1,Closing my eyes.
95,13.64,19794.3,52779.3,47091.7,28061.0,23242.9,26679.7,29525.2,17095.9,23532.0,28491.2,18771.5,43093.4,34262.5,17892.9,22388.5,38237.0,33490.2,26131.6,30718.2,0.0,583487.8,
96,0.672,7642.4,13149.0,16081.0,14812.1,11139.0,14246.7,17478.7,13991.4,20493.8,22809.0,10901.0,17911.0,20788.6,7864.7,16442.7,18805.5,19562.0,22184.7,22874.3,0.0,533987.0,
97,0.232,11494.2,13367.0,14825.0,9925.5,14185.6,15429.2,16236.2,11197.2,18088.3,15478.6,9047.7,18392.0,19734.8,7378.1,10679.7,13707.4,25869.2,16543.2,9416.8,0.0,513325.8,
98,0.227,11562.8,13244.2,18384.6,23881.5,12534.6,15858.4,21390.8,14230.4,19515.4,40166.7,23789.3,37335.6,45051.9,14598.4,21234.6,30096.1,71652.9,29074.6,25290.8,0.0,529791.2,
99,0.392,20734.8,28362.8,31395.2,28855.1,26835.7,35677.1,33876.3,23257.2,35276.8,21789.5,16127.2,23460.5,25521.9,14018.7,17505.1,16563.3,21665.2,29044.4,27433.6,0.0,572863.9,
100,0.208,23893.9,30219.8,26433.3,23550.4,35883.8,36804.5,34837.8,33973.7,44134.0,24892.5,15746.2,74154.9,41178.1,18603.2,35774.8,53650.9,83848.6,34294.5,22323.9,0.0,579250.9,
101,0.325,12177.8,10738.4,11724.6,11785.3,13871.1,13949.5,13635.4,18003.5,17568.8,12557.2,24248.8,37364.6,17295.9,13677.9,25393.5,76761.7,53377.9,12214.0,13850.0,0.0,579887.0,
102,0.486,13715.8,17649.4,22982.5,23819.4,19287.0,21330.5,22405.1,15778.9,25716.9,18662.8,14447.0,93009.9,26645.2,9110.7,27874.3,69613.6,45602.4,23044.6,24300.5,0.0,581311.1,
103,0.281,17305.1,16134.8,12719.0,13181.1,14831.2,13986.7,13310.3,17066.0,19190.4,22450.2,21026.0,30889.0,29555.8,14768.4,26222.7,33032.3,33603.8,22408.6,20073.8,0.0,629121.3,
104,0.328,9864.9,11859.5,9630.7,6790.7,12393.7,14096.9,10589.8,8382.6,10758.6,7238.3,7683.5,6597.3,8504.6,9315.9,6229.2,7725.7,9232.6,9979.4,11457.8,0.0,808351.5,
105,0.201,9858.6,11691.3,13595.9,13680.2,10598.9,12372.8,12559.0,10173.1,11771.4,11906.7,12601.7,16671.9,10039.5,8520.4,12963.6,22904.1,21174.6,11521.4,16300.2,0.0,607288.5,
106,0.205,12590.0,15042.1,17435.3,19650.1,19233.4,21305.2,22373.9,16844.7,29747.5,23155.8,12181.1,33330.5,27066.6,12242.5,19394.2,22095.4,35016.0,26946.3,22965.4,0.0,691101.1,
107,0.189,10465.5,13724.0,12993.3,13307.4,13645.7,13962.9,14918.4,12348.5,16010.6,8983.2,8354.4,42089.1,13784.1,9800.4,14333.9,22641.9,19905.7,13601.5,13902.8,0.0,659711.0,
108,0.218,10701.5,15868.4,15278.2,10879.7,15412.5,17264.2,15794.0,9899.0,17904.4,11673.5,10312.7,79412.2,26846.2,6479.5,22370.6,41856.4,27677.8,17099.6,11187.7,0.0,634178.8,
109,0.239,9493.1,16370.7,23702.9,24679.1,20177.9,28794.9,28562.8,16659.8,40692.6,31826.9,10474.1,104105.5,41662.8,7136.2,29510.3,59267.9,43990.5,38029.3,25666.1,0.0,643984.3,dot with green in the center-  then yellow-  then some orange-  then some black with purple-  halo around it and a negative after image of the background.
110,0.457,21830.8,31988.1,40952.2,32918.3,25061.3,28305.7,30450.2,17182.7,19562.3,23825.2,15183.0,25324.5,24939.0,15147.0,20574.8,27694.8,31386.0,21790.8,30518.4,0.0,615715.9,
111,0.234,13930.1,15370.6,15799.7,15524.1,15289.6,16853.3,17867.4,20243.7,27029.8,20817.2,15734.1,46082.4,25360.2,13068.2,27943.3,23750.3,29956.6,19481.0,15993.3,0.0,606703.0,
112,0.162,6560.1,7345.7,7896.4,9524.1,8405.4,8973.1,9731.1,7892.0,8940.1,10592.9,8729.5,17950.0,13084.8,6413.4,12405.4,22262.0,15591.4,12440.6,11399.2,0.0,560553.3,
113,0.248,4651.0,4648.5,6504.2,8214.7,5408.9,6340.3,7330.6,9203.5,7631.2,10337.7,10937.5,22637.9,12870.7,9788.6,13539.4,24836.1,19816.9,10329.3,11996.6,0.0,712440.8,
114,0.399,9211.9,12370.0,11495.5,8093.2,10449.9,11469.1,11315.9,7501.9,10278.8,8772.0,8992.7,11951.8,9132.4,8729.1,9724.1,10787.4,12069.2,7727.6,11153.2,0.0,615231.9,
115,0.342,7586.6,8950.8,9224.7,12555.6,7439.8,6970.3,9208.6,5957.9,6612.6,8666.6,6736.5,7667.3,5965.1,5638.9,7887.8,8484.5,7717.8,7585.5,10848.2,0.0,594367.1,
116,0.388,11788.0,14614.2,21713.8,16975.0,15627.0,17646.8,18921.4,14683.0,16231.1,10832.9,14687.8,15497.0,14163.5,11956.6,14482.9,16530.7,10501.2,19137.5,16314.3,0.0,467334.4,
117,0.657,27376.7,30438.9,28652.6,25733.5,28358.5,32186.2,29461.2,24503.2,30167.5,16020.8,23894.4,22089.6,16694.7,23420.9,22978.3,30153.9,19634.6,22491.4,19302.8,0.0,573520.9,
118,0.285,8556.9,12761.7,14363.8,12270.9,12579.8,12376.4,12347.0,8347.6,7917.9,12086.5,5639.8,8204.1,10023.0,5412.7,7579.4,5244.5,12568.4,9741.5,11085.9,0.0,522831.2,
119,0.316,11397.3,11779.0,9863.7,8478.5,13429.7,13361.9,11320.3,11611.1,11930.6,9958.7,14672.8,12583.3,10394.4,13922.8,11849.8,15527.7,12242.6,10335.1,11164.1,0.0,576947.4,
120,0.302,20760.9,30966.7,34215.8,29049.9,35448.8,39751.7,41848.1,22084.8,52917.7,22663.6,40935.6,155736.6,42406.9,7947.4,48884.2,174626.6,124645.7,36490.6,20673.0,0.0,495616.9,
121,0.267,7442.6,11852.4,13396.7,11087.7,12473.5,14620.8,13395.7,7257.4,10253.1,18613.7,22112.6,134212.5,19950.4,8813.2,48059.5,162305.2,88820.2,4737.1,14944.4,0.0,560831.1,
122,0.203,9812.9,12823.6,11659.2,11453.9,13065.3,14257.6,12853.6,17455.5,26003.0,12167.4,11855.1,119507.2,31276.2,11229.6,34416.5,39802.9,35789.1,16989.0,16691.6,0.0,578360.5,
123,0.276,12028.1,16003.5,15501.5,13318.2,15321.0,14905.2,13499.1,17082.6,21308.9,14626.7,8983.3,42317.9,18062.5,12291.0,20093.4,22505.8,21954.6,15973.8,18482.6,0.0,576528.4,
