Time (s),Var Fp1,F7,Fp1,Fp2,F8,F3,Fz,F4,C3,Cz,P8,P7,Pz,P4,T3,P3,O1,O2,C4,T4,A2,ExG 1,notes
17,1.261,15978.5,15272.3,20079.7,18060.9,15816.8,17715.2,17460.8,18549.5,23128.5,15391.1,14761.5,16208.0,14702.4,16182.9,18343.4,16694.3,16766.9,16043.1,16062.7,0.0,3980259.7,
18,1.543,20134.6,23302.3,22794.5,24176.1,23963.5,24652.1,26461.1,23953.9,37674.2,32932.6,21093.1,30416.3,32934.0,17307.8,25862.9,25686.5,29251.0,32938.0,32294.4,0.0,2368558.5,
19,1.141,10694.7,12175.9,19586.4,18289.6,14963.6,17879.9,17580.7,18703.7,19494.6,20587.3,12272.9,26846.7,25758.6,13929.0,20592.1,16515.8,26549.9,20466.2,20725.8,0.0,2439203.1,
20,1.656,12384.5,18473.0,20444.2,11508.8,14181.9,14788.2,14569.8,13087.5,21228.7,11247.0,13573.9,14737.0,12495.0,11319.3,12276.3,13413.8,12485.9,10040.4,10971.9,0.0,3618892.6,
21,1.709,21901.4,24328.1,26498.6,30077.2,24881.9,27858.2,33738.5,21351.3,26159.8,22763.6,15189.0,28216.2,27629.5,19543.2,18825.5,17632.0,21884.9,40025.2,27215.5,0.0,2419466.4,
22,1.274,6534.9,6460.0,9344.0,17466.6,6630.5,7017.8,9513.0,7373.1,9606.6,14374.1,10578.0,12233.4,12790.9,10121.2,10274.7,13116.6,13136.1,18048.0,21008.2,0.0,2174778.1,
23,1.112,11660.2,16207.3,22139.3,17442.2,16807.1,21685.0,23313.9,12895.1,18602.0,12580.4,9695.8,12291.8,11548.5,11680.0,12063.2,17894.9,12465.2,18749.7,16266.7,0.0,2261224.6,
24,1.055,9722.7,12822.7,16938.1,13830.4,16903.2,18767.4,16268.3,16258.5,18578.9,20117.3,11077.7,14019.5,14805.5,11025.5,13876.7,10993.3,16051.2,14812.7,18445.0,0.0,2128362.9,
25,1.157,15899.1,16891.6,18356.6,19259.8,18673.1,20312.3,18314.3,18483.5,18817.4,16723.9,12986.2,16550.0,17519.1,14563.3,17194.7,15445.1,18646.5,16433.4,18119.7,0.0,2118008.0,
26,1.173,10118.0,12763.3,15254.1,14100.5,11241.7,15610.9,14777.0,8768.7,11406.0,18214.8,13011.9,12276.4,9781.9,8829.6,9355.0,21796.6,19331.3,11666.0,19787.7,0.0,2106662.0,
27,1.532,19097.5,20057.3,18885.7,19184.4,18113.6,21916.6,18231.4,14435.1,18872.5,26833.8,18414.0,16886.0,19123.9,18943.3,14954.3,14795.2,18366.7,21246.3,33856.0,0.0,2036706.9,
28,1.124,10614.6,9462.2,9306.8,10271.2,10555.1,12801.0,10904.4,11154.4,17205.1,13366.1,11668.9,25825.5,18420.0,13572.4,15090.6,16104.4,27931.2,11559.2,10191.4,0.0,2088266.3,
29,1.197,12749.3,16313.8,22264.1,29516.4,20112.9,24263.4,26950.0,17230.4,34513.7,38254.3,13450.0,41052.8,39589.0,11460.0,21239.1,31364.8,40867.9,37064.3,38669.5,0.0,2197058.5,
30,1.031,9149.4,14535.8,19348.7,15522.8,16531.7,20211.2,18300.8,17290.5,22665.0,21675.0,19209.4,23983.0,18758.4,13475.4,20696.2,27439.0,31233.9,18477.0,19487.9,0.0,2184848.1,
31,1.112,12102.5,19799.9,24734.0,23171.8,20159.8,28602.0,28414.8,15022.6,29227.7,22845.6,7752.9,30801.0,31745.2,8205.2,17843.8,13088.4,29698.4,28727.4,29768.1,0.0,2624876.5,
32,1.032,6369.8,8740.4,9482.4,9229.4,9609.8,11564.4,10735.4,8006.2,20194.3,13068.1,12629.3,16310.0,13196.8,9778.1,11909.2,15314.2,15988.3,10927.5,13031.7,0.0,6420377.2,
33,0.977,10982.2,16920.6,22145.4,24232.7,18549.8,23318.7,25138.3,20814.4,32707.8,25142.8,12234.7,28048.7,28462.4,12039.6,15746.2,20291.9,27538.4,28784.7,34598.5,0.0,6642140.5,
34,1.089,8170.4,10457.0,15482.5,17154.1,13115.4,14630.6,17747.1,13816.5,19727.0,17347.7,11613.2,26290.8,22216.0,8292.0,17115.5,21732.9,29096.9,20175.3,17892.4,0.0,6030406.7,
35,1.232,11819.8,14125.1,18386.6,17163.5,12905.5,15788.3,15771.8,11162.8,19737.9,18337.1,9934.6,13215.2,16156.3,10399.4,13135.7,16641.0,17259.3,17384.8,17955.7,0.0,2425282.9,
36,1.197,18008.9,20321.4,25124.1,20847.4,23724.0,28972.4,26573.6,17493.6,25246.4,18724.5,11896.7,15428.7,18849.0,13606.4,17550.3,17275.6,16345.4,21604.8,26443.4,0.0,2358279.8,
37,1.034,8209.4,10680.6,14151.7,17065.5,9392.9,10261.8,14395.3,12834.5,17312.4,17581.2,13342.6,12763.8,15129.7,12303.9,13166.0,9242.3,13241.9,16864.8,16920.5,0.0,2336287.8,
38,1.1,8636.4,10990.1,11664.5,15315.9,11282.8,12812.5,12330.3,9392.1,19891.5,20870.8,11634.4,17608.3,15518.5,8689.0,10038.1,12705.0,16756.4,16342.5,28332.9,0.0,2546489.4,
39,1.029,7901.3,15562.9,17694.1,20479.9,12406.2,18745.0,18950.6,9873.9,21256.7,21012.2,13450.2,35088.6,19001.8,7606.0,25189.9,48515.9,15670.1,18396.3,29505.1,0.0,2223647.4,
40,1.106,27290.3,23619.5,21951.0,27333.9,23034.3,22347.7,24514.3,26100.1,25086.4,29744.0,30032.8,37116.9,28141.4,29030.8,32888.4,34331.0,27465.7,27561.5,36470.5,0.0,2387062.4,
41,1.256,19322.2,22938.1,24651.9,26123.2,21477.5,25301.6,27442.9,18835.1,28969.5,22784.8,16779.0,31671.0,27552.2,18291.0,23670.1,24912.2,22431.4,26601.8,26829.7,0.0,2473060.3,
42,1.078,12231.7,13306.2,17768.7,19178.6,14785.6,16019.5,19440.7,10581.7,25115.8,24659.4,6071.2,27135.7,17426.5,8554.4,13777.8,12355.9,21132.5,16810.7,27168.7,0.0,2565779.8,
43,1.205,14427.6,21680.3,27331.4,35065.2,22957.6,30925.1,33695.8,22416.3,44897.9,57729.4,6933.8,72482.7,62152.8,9761.4,34435.8,28813.2,62228.8,44571.4,53601.6,0.0,2389608.0,
44,1.018,8940.1,10830.8,13007.2,11053.3,12260.7,12315.3,11443.3,16302.6,16829.5,12602.1,12338.8,16608.0,8009.9,8723.4,17322.5,17950.5,14740.4,8655.6,13472.9,0.0,2504783.4,
45,1.011,11722.6,9710.7,11096.7,13389.4,10930.2,12239.8,13208.8,11552.3,13283.3,11374.6,18378.8,20530.9,12912.8,11796.4,18582.7,32355.9,14278.8,12887.7,13690.0,0.0,2502150.0,
46,1.103,13225.9,17793.8,18668.7,22401.8,20265.6,25733.4,26672.3,17772.5,28250.7,20493.6,14847.6,35853.7,32069.5,13924.5,18046.7,12966.3,21929.0,27158.4,28891.5,0.0,2591653.6,
47,0.987,5974.1,7036.5,7090.3,7481.4,7244.5,9084.8,7591.4,7512.4,10903.6,7390.8,8442.9,8534.0,8303.5,7984.0,10550.0,7242.9,6361.4,6194.1,10248.0,0.0,2604457.8,
48,1.022,10676.6,12007.3,14538.6,11871.8,13033.4,15243.9,13645.8,12592.1,13379.1,15338.4,9358.0,14290.9,14555.6,10035.2,12320.6,11820.9,16559.5,13137.7,13915.5,0.0,2495908.2,
49,1.039,9543.9,11768.4,11737.2,13970.5,13057.2,14477.0,15957.0,13504.9,21139.4,11487.2,14227.2,28035.6,18290.2,10890.9,19144.2,22342.5,17946.9,18174.4,19397.8,0.0,2639387.9,
50,1.007,6852.3,6590.8,8246.6,14630.5,6371.4,7172.9,9245.3,8289.3,13892.1,31160.1,9348.8,26066.3,39471.5,5239.3,12523.8,15256.5,30210.6,24541.8,25300.9,0.0,2618304.3,
51,1.018,7547.1,7352.3,10783.7,10571.3,8853.5,10351.5,9376.8,10748.4,10438.9,13595.6,7362.6,11826.5,12448.4,7614.8,9305.1,10445.5,11971.6,14623.0,14159.4,0.0,2426808.3,
52,0.928,9471.0,8642.6,6645.3,5573.2,11743.6,9839.6,8950.2,12687.6,10337.9,7757.2,10607.8,5680.5,4489.2,11058.2,8971.2,9411.3,7528.9,4904.2,9151.6,0.0,2383319.4,
53,0.966,11163.5,12933.6,17101.1,19546.5,13545.3,16636.9,16888.2,11107.0,16659.2,20202.6,6385.4,17151.8,27004.1,9597.4,10641.1,9732.3,21305.1,24666.8,23437.8,0.0,2418724.6,
54,1.016,13007.0,18279.3,18618.3,17420.2,19623.1,24504.9,23473.4,10290.3,18558.8,21054.7,9827.0,14887.8,14731.0,10554.8,9233.8,10117.2,17737.1,17421.7,21466.4,0.0,2605300.0,
55,0.981,16693.3,16653.5,18165.5,15284.2,15595.7,17766.4,17449.3,13148.5,12856.0,19358.4,12768.0,12368.4,15298.6,13057.6,13097.8,13331.7,10014.8,15873.8,16963.2,0.0,2659725.9,
56,1.047,22197.8,26978.7,27824.6,27515.9,29691.3,29607.6,28781.6,31066.5,33270.8,27819.7,22646.7,32055.8,29820.9,18330.7,29622.1,26807.1,30594.1,28184.3,28419.7,0.0,2693087.1,
57,0.934,8285.7,10326.1,14860.2,16054.4,12165.2,19634.0,17697.9,10854.4,17381.5,20294.0,17831.6,20635.7,20489.4,11277.7,15876.0,25603.0,19367.1,16859.1,16941.0,0.0,2751424.0,
58,0.898,7639.7,8289.6,12488.2,14164.6,9614.3,12919.2,13227.2,12166.6,12155.6,21287.9,9727.7,14250.6,17257.5,9438.0,8799.1,11927.2,18592.1,13821.6,18438.4,0.0,2582738.3,
59,0.929,10570.6,13248.2,12731.9,15751.5,16391.6,20325.4,17262.6,15432.8,20490.2,19653.6,10099.9,16353.2,19688.9,9364.8,12705.7,13615.9,18293.7,20561.3,20614.1,0.0,2757878.3,
60,0.8,8463.3,10164.7,15626.5,19584.5,11866.0,15442.3,17617.2,6915.6,15067.8,28414.4,8369.9,17589.8,26761.4,8887.0,6935.1,12816.3,21591.9,27771.9,27678.4,0.0,2585619.0,
61,0.917,24777.3,23652.0,21575.7,20012.1,30266.7,28034.0,22525.1,30604.1,31013.1,30474.9,34588.0,31368.2,32169.0,29850.8,32992.2,30295.0,29406.9,23859.3,31258.7,0.0,2474660.2,
62,0.917,10429.2,12385.0,15236.4,13411.3,12650.7,15449.1,14862.6,12361.9,18599.6,14966.0,12568.7,16906.7,16016.4,11527.5,13440.9,15679.6,14657.6,17044.2,16596.1,0.0,2431969.8,
63,1.054,18049.2,19385.1,21349.8,14264.9,21969.5,24212.7,19293.1,19143.0,22915.3,32730.3,18877.7,22973.7,26256.8,16167.1,16584.3,22138.6,33444.7,19758.7,21579.7,0.0,2768667.7,
64,0.92,7172.9,9337.2,13928.5,14926.0,8277.4,11770.3,13917.4,8324.5,11727.8,14770.2,9043.9,12367.8,12936.0,6036.3,8719.7,9929.3,14502.2,11201.0,22164.8,0.0,2327084.1,
65,0.788,8505.0,11618.9,16283.3,23626.0,12411.5,17267.5,19527.7,8618.4,14643.5,26676.8,10299.3,11605.1,20329.8,5550.2,9327.4,12836.1,13342.1,24150.8,35528.1,0.0,2517679.2,
66,0.959,11583.5,18481.4,23996.3,24678.8,13910.1,16286.4,23330.7,12595.5,17032.0,24910.6,11937.4,21759.2,30143.6,10979.2,13163.9,12854.2,26576.7,27272.4,27793.5,0.0,2258032.5,
67,0.851,12073.3,9998.4,14802.7,18041.8,11916.2,12990.7,14816.9,14340.4,14687.5,20295.9,16864.4,25383.4,19166.9,10691.1,22216.0,22381.0,20032.5,17540.1,23807.8,0.0,2271761.9,
68,0.973,6597.2,8024.2,11389.4,9509.4,9069.2,13303.7,14205.6,10238.9,23386.0,9333.4,8457.1,35933.1,18106.0,7047.9,12370.2,12079.2,8110.7,17819.1,14003.6,0.0,2407811.7,
69,0.915,14499.1,13546.4,12792.1,14488.6,18424.5,20366.5,20985.3,17926.8,27171.6,28960.7,13061.3,24435.1,31229.1,14890.8,17234.9,16184.8,26713.3,24398.2,28413.4,0.0,2529772.7,
70,0.926,10514.2,12909.2,14494.1,11744.8,13067.4,17036.4,18559.1,11693.4,15873.9,10570.8,11742.6,21126.9,11443.6,10044.1,14265.1,16409.3,12114.4,11889.7,9840.7,0.0,2389376.9,
71,1.006,9205.4,11475.0,12427.1,8926.9,15770.5,15152.1,12185.2,12834.7,15872.6,12693.4,10717.7,12814.9,10649.1,10345.8,11968.6,11485.6,10567.0,10634.3,15249.9,0.0,2240595.1,
72,0.826,7926.0,10200.7,14270.5,16519.3,9526.6,13303.8,13324.6,9800.2,10213.0,14891.1,9894.6,11763.8,12157.5,10459.4,9737.9,8309.2,12655.1,13260.8,17047.8,0.0,2258473.9,
73,230.377,77227.9,631802.8,181119.4,24960.2,26243.7,24912.4,26389.7,10712.5,35722.8,11344.0,13714.8,13624.6,13514.9,11359.5,11978.0,11879.5,11201.4,17492.1,19333.4,0.0,2282027.9,
74,2.132,20194.1,37097.8,29880.0,17165.4,20404.8,22767.8,20018.0,12414.8,16910.6,15109.3,9921.9,12418.5,14129.4,12513.8,9917.9,12790.8,13513.6,16886.4,18118.6,0.0,2010040.5,
75,1.717,12606.2,17450.2,18252.0,17523.4,15735.4,19518.0,22087.1,18470.6,17558.2,20636.7,12539.1,21844.8,21708.9,9795.4,15310.0,14601.0,23039.1,26778.0,16021.2,0.0,2062476.6,
76,1.317,16962.8,16768.7,17911.2,18534.1,18233.8,17081.2,19605.2,21464.9,19753.1,16458.9,17448.5,21070.9,16941.1,13314.3,20244.7,18522.7,15177.4,20635.3,20014.6,0.0,2123902.0,
77,1.179,11215.1,12870.9,10551.7,9659.6,12171.8,11953.9,12345.1,11672.7,16368.2,10782.7,9278.0,15174.0,13166.5,11014.2,12939.1,10348.4,10819.3,11361.2,11217.8,0.0,2220013.8,
78,1.09,10322.6,11624.5,10346.2,11078.6,10031.9,12496.0,10950.2,9256.3,14503.2,13516.1,8199.7,12487.7,13243.3,9351.2,8456.1,9352.8,11844.9,11539.0,13948.9,0.0,2010425.5,
79,1.063,11204.0,15636.6,12243.5,9140.6,12891.9,13954.1,11614.7,14834.0,14819.2,7712.7,13533.4,11897.0,10455.7,12975.1,16876.4,15132.1,7992.2,10668.8,9803.8,0.0,2007071.7,
80,1.144,8354.5,12219.5,15633.5,13047.4,13126.0,17524.3,17511.0,5982.2,15316.1,15474.5,9564.6,14206.8,13966.7,6207.6,9629.2,14403.7,17796.3,11168.5,16252.5,0.0,1738496.6,
81,1.178,9276.5,14130.8,14126.1,15926.2,12799.6,14403.0,14161.9,13315.0,14456.9,17016.8,8875.6,16016.4,14613.1,10107.7,10972.5,9462.1,13621.3,15195.6,20469.3,0.0,1942667.5,red dot
82,1.382,17192.1,21676.4,21869.5,15727.0,14665.7,17769.7,18262.9,14587.5,17322.3,14041.3,8733.7,9310.2,13784.1,11707.4,8763.6,7168.7,9942.2,15485.0,17600.6,0.0,2077057.0,
83,1.008,8888.8,14205.0,18649.7,15574.2,17908.1,18624.4,18850.5,25653.8,18991.9,13606.3,15776.9,13299.7,13629.8,12488.3,24062.9,18719.8,11758.4,20836.8,18510.9,0.0,1923070.7,
84,0.921,8640.7,12454.0,11807.3,10181.1,14358.2,13619.3,12900.1,12985.6,12017.8,10841.6,6987.6,13951.9,12529.7,7661.6,11569.7,10762.7,15146.1,9737.5,11896.7,0.0,2017700.0,
85,0.932,13607.9,13108.7,14233.6,17501.4,14492.0,12901.5,15553.2,22527.0,20205.9,10962.8,12294.1,28237.9,17018.4,14287.9,23039.7,15988.2,9007.1,16564.4,17551.8,0.0,2053220.3,
86,0.994,15654.4,23988.5,30317.6,28837.9,21722.9,25730.3,27667.9,24683.9,29738.1,29846.1,23858.2,31628.3,29720.4,20088.1,25474.4,24882.4,31204.9,29970.4,28925.8,0.0,2050718.2,
87,0.805,13887.0,13079.9,13042.1,13977.3,15916.8,15637.8,15253.4,11484.6,18388.5,17380.7,13244.0,10048.9,13257.7,13339.2,10836.4,11422.6,10945.4,15585.6,19469.7,0.0,1975075.0,
88,0.898,9016.3,9156.3,12296.6,11444.5,11099.4,12775.3,13835.2,12653.0,14513.4,16190.9,12403.7,11956.4,11321.7,12024.3,9623.5,13198.9,13006.8,12155.9,15234.1,0.0,1932934.4,
89,0.876,10853.6,15379.3,16460.4,15641.6,17265.7,19467.2,17818.8,17254.9,25557.4,11350.8,11254.6,13491.8,11702.3,12966.7,13987.5,10923.5,6837.4,13582.2,15306.1,0.0,2212613.6,
90,0.859,9687.5,10725.5,12654.6,13091.3,12259.1,12902.6,14191.5,9568.8,12344.0,13050.0,10275.3,14811.7,15191.0,8950.8,10814.6,15480.3,12915.5,13283.9,16886.9,0.0,2009331.3,
91,0.894,14701.4,16249.9,14849.4,17868.3,19031.7,18693.9,17116.3,19893.2,26180.3,14700.3,20850.9,21117.7,17273.2,17405.9,24829.5,21771.2,16085.3,17335.0,18823.7,0.0,2045185.7,
92,0.921,3152.6,5995.3,6966.4,6260.0,6680.9,8180.1,7684.0,5183.4,9456.0,7575.8,3532.1,15072.4,10479.6,2926.3,6263.1,5507.5,10625.5,7124.0,6960.5,0.0,2017793.4,
93,0.85,18728.2,23098.4,23896.9,23215.8,25655.7,28690.0,29894.2,21766.2,38127.3,20484.1,15782.4,56289.7,34759.1,16654.5,28467.3,28885.5,42601.5,28086.6,19348.1,0.0,1985732.6,
94,0.858,10220.5,14498.2,16307.2,12582.6,12132.3,15383.0,13872.5,10259.0,16404.0,14073.5,5694.4,16125.0,15135.0,6946.9,8648.1,12120.8,14104.1,16285.9,15417.3,0.0,2159432.0,
95,0.909,5178.7,6333.1,7745.3,12825.4,6198.9,7276.2,10401.0,7764.9,8548.9,17155.6,8659.4,10066.5,12589.1,9230.9,6883.3,8956.1,9349.2,13923.5,20880.0,0.0,2233565.7,
96,0.839,16140.4,20415.0,22490.9,21175.9,18048.5,22621.5,24406.3,9394.1,22529.9,15080.9,13832.5,51548.5,19791.5,10051.1,19420.5,51557.8,21244.1,16536.9,16574.7,0.0,2065872.6,
97,0.765,8646.0,10942.8,14349.5,13143.1,11835.7,18218.7,17479.5,10088.3,21887.6,22834.8,23835.5,74634.6,22437.0,7384.9,28326.8,91040.1,15913.9,20832.6,22829.0,0.0,2091982.2,
98,0.794,16053.6,25003.9,26149.1,20873.4,22601.2,27671.8,23039.4,13269.2,21860.5,22456.5,15330.3,102921.5,30137.1,10586.2,32846.8,111546.5,66586.0,22500.2,30201.7,0.0,2132897.5,
99,0.74,14946.3,18417.0,23888.9,23283.8,16758.1,18882.5,21107.8,14090.9,21288.5,17332.9,7016.1,60569.8,18424.1,11880.1,18218.7,38601.1,26516.4,19963.2,24461.0,0.0,2024290.3,
100,0.724,12923.9,18910.0,21972.1,21174.3,15115.1,17654.9,21452.2,15624.5,20748.3,21061.0,25753.4,64058.6,23548.6,15472.1,30328.1,75878.5,38729.3,20154.6,25882.9,0.0,2154217.7,
101,0.854,14423.4,16716.9,19967.1,19054.9,18199.0,22808.0,22751.9,28665.5,32859.2,26783.5,38667.9,116897.9,31633.9,19389.2,67268.2,108232.9,31338.4,23495.9,26045.6,0.0,1878689.7,
102,0.761,11265.2,11328.6,12592.4,10404.6,11332.9,12872.3,11538.2,8804.3,15705.3,17844.7,16496.6,29540.7,24105.2,12756.1,15051.3,24346.3,24507.7,15807.5,11148.0,0.0,2185499.4,
103,0.717,26454.6,31257.3,32217.0,26869.9,29827.3,34744.9,31594.0,24279.1,28036.3,38995.6,20859.5,113503.7,51934.4,21484.0,38839.2,62933.1,133451.3,21242.6,23513.7,0.0,2207985.1,
104,0.744,18812.6,33503.5,41150.4,28227.1,26531.9,41562.9,39582.9,22280.9,33086.3,22628.0,57538.7,184569.4,47473.2,14979.0,91844.8,191842.4,114444.7,18854.3,24194.3,0.0,2130076.2,
105,0.858,21896.0,38952.1,40255.2,28777.7,33696.7,46129.2,39146.8,20843.4,32608.2,25220.3,50588.5,161043.4,37129.5,11951.0,66758.8,211163.6,141234.4,22865.5,21868.3,0.0,2040742.4,
106,0.714,11864.2,14800.5,19026.1,21917.9,14863.6,19009.6,19487.1,20066.8,24651.0,22904.3,41452.3,86091.1,20697.8,12918.0,64361.3,117957.1,25300.2,19458.0,23680.8,0.0,2073462.3,
107,0.774,9053.5,14275.9,20028.1,19944.3,13564.6,17562.6,18319.9,13103.3,21809.4,46524.5,24266.5,85841.4,46880.5,9062.8,32100.3,97797.1,129799.2,22924.3,23220.2,0.0,2335203.2,
108,0.733,19717.6,24087.0,30803.9,33576.3,24689.9,34641.8,38893.0,25773.7,50016.8,26515.3,41253.0,151098.9,55745.2,16685.0,71970.4,165209.6,89362.6,39931.9,35462.4,0.0,2164346.2,
109,0.824,21134.8,28154.8,35986.6,42234.6,24708.9,32926.8,32625.0,20040.5,28294.2,30559.7,22703.4,40448.0,26579.0,17220.9,22125.8,44192.9,26168.6,30017.7,34976.9,0.0,2205794.0,
110,0.774,11616.1,20333.8,23001.3,23161.9,15954.6,23898.1,23171.7,8329.2,14946.3,22487.5,19418.4,54035.3,28588.9,8007.5,23665.1,64241.4,64017.9,18902.0,25295.1,0.0,2221881.1,
111,0.853,14703.6,15573.0,15742.1,17511.3,16325.3,17722.7,18097.8,19942.8,23701.6,32446.4,17898.2,64900.6,40542.6,17257.3,25011.2,41398.6,82917.3,18142.9,21211.2,0.0,1888028.7,
112,0.872,18770.6,23514.3,23497.8,22191.0,23551.1,29607.4,23972.2,23166.4,29979.7,62609.1,40408.8,87324.7,63675.0,19442.3,47447.9,87137.3,113834.9,30443.8,37289.1,0.0,2178793.8,
113,0.853,8714.1,15151.8,20642.3,22321.3,12776.0,15860.4,18904.8,19241.6,27654.9,20846.9,34290.8,158073.5,50752.0,8115.8,84047.2,148829.4,89206.8,22882.6,26970.9,0.0,2214516.3,
114,0.75,11460.8,19388.1,22178.2,15960.5,19879.4,27262.3,23106.3,21373.3,34703.7,59570.4,10031.3,174574.3,117456.5,9277.4,28504.9,51320.2,242503.4,37697.2,26530.3,0.0,2302668.4,
115,0.899,12502.8,18055.4,21199.1,21214.9,16273.3,22126.4,22678.4,10485.9,26991.3,19273.4,6878.8,92987.1,44683.4,9087.9,18948.1,33104.0,32101.4,29509.5,25471.1,0.0,2254780.2,
116,0.83,14170.5,14154.8,17175.0,19900.9,16178.9,17686.1,18565.2,18899.5,28630.5,39874.3,15042.3,65453.7,50386.9,15546.9,26876.1,19895.1,47166.8,35019.2,31508.1,0.0,2304524.9,
117,0.795,15257.8,25664.5,27626.9,24341.8,23420.8,31233.1,31173.3,21126.2,35261.7,31733.2,8971.5,64345.7,46067.7,11606.3,21969.5,25501.6,62375.9,32948.3,26322.4,0.0,2268158.7,
118,0.768,20906.5,19237.7,21672.1,21384.2,21737.1,21941.9,22782.2,24830.3,29155.9,34988.5,18586.3,119031.5,48226.9,19952.4,39901.6,59646.2,81642.3,25313.6,24276.6,0.0,2344842.6,
119,0.683,7084.6,10066.1,15063.8,15623.1,10260.8,13354.9,16071.5,10317.3,20290.4,12582.8,8068.3,30527.9,18839.0,9183.7,12636.1,10500.6,14181.7,16017.6,16944.3,0.0,2228283.5,
120,0.705,12781.5,14961.1,22019.5,26504.2,18408.1,24293.1,26305.9,15695.0,29194.0,34207.5,11797.2,44567.3,38181.6,9643.4,19670.6,19022.1,30052.4,32639.9,38604.1,0.0,2297202.5,
121,0.734,16983.0,17365.7,22017.0,29902.9,15277.4,17244.4,21368.4,17000.9,20089.7,24339.4,21302.2,24724.3,26826.0,21526.0,14939.5,17796.0,17960.7,29692.1,40476.9,0.0,2283202.6,
122,0.733,12258.1,13437.3,15927.0,16467.0,16954.1,20068.0,20152.8,15975.2,20633.8,16286.9,11122.9,21280.9,21163.2,11102.1,17811.9,15015.0,16706.7,21265.4,21729.8,0.0,2409362.1,
123,0.771,8212.7,11390.8,16994.1,21157.4,10893.6,16155.4,21141.4,10960.8,19473.1,20845.1,9432.6,31894.0,28357.4,8371.8,14494.1,14868.1,22866.8,25029.2,28661.4,0.0,2203546.2,
