Time (s),Var Fp1,F7,Fp1,Fp2,F8,F3,Fz,F4,C3,Cz,P8,P7,Pz,P4,T3,P3,O1,O2,C4,T4,A2,ExG 1,notes
23,0.185,8645.3,12502.5,14767.1,15286.0,11642.4,14364.9,15690.1,10779.2,14462.7,16258.0,12493.4,15171.2,14116.1,10356.6,14996.9,12156.2,15157.8,15601.9,12703.0,0.0,201565268.2,
24,1.724,26466.1,28793.1,26727.2,32433.9,19935.2,21747.3,24761.4,16413.2,20671.9,16415.8,12728.2,21656.6,17880.2,13435.7,19674.0,14332.6,13734.5,21334.1,23241.6,0.0,12408907.1,
25,0.387,17828.7,12196.0,17734.2,22612.7,17753.3,17864.1,20381.5,24771.9,19443.4,18478.5,17454.3,30738.6,24658.1,19152.2,26341.8,24913.5,25534.5,35826.9,16826.8,0.0,2666098.9,
26,0.334,13102.8,14570.6,16552.6,14725.6,21570.2,18025.0,21441.9,33658.4,22701.9,15682.0,12838.1,20588.1,16467.4,11260.4,30423.9,19822.1,16371.6,24127.7,11934.4,0.0,977228.6,
27,0.265,11940.3,16966.5,18269.2,17750.7,21142.7,20644.5,20376.0,19911.4,21431.5,10612.5,9412.6,19061.7,18753.7,8449.5,26599.0,12373.9,13977.0,23352.7,13844.0,0.0,701174.6,
28,0.93,21985.2,24172.1,28044.9,20263.2,19956.8,20395.4,19108.3,23067.2,19456.2,13610.9,15515.9,12904.3,16861.1,19827.4,38148.7,13817.1,12424.5,15871.5,16032.7,0.0,664748.7,
29,0.213,7461.9,10502.0,11915.7,8616.8,11376.0,15270.1,13532.5,9660.0,18905.4,16835.3,25366.1,12587.0,13957.9,9325.1,20485.6,28828.3,15531.4,11287.6,11271.9,0.0,908414.4,
30,0.227,24113.5,27461.8,35457.0,42779.2,30330.6,36982.0,38458.3,28618.8,44969.4,48713.0,23956.2,46586.7,60511.3,27042.4,51083.8,48913.9,56850.7,43775.4,46782.7,0.0,846346.5,
31,0.213,18030.2,24640.2,30395.7,31700.1,23768.7,30589.0,34767.4,12088.0,26089.2,23106.7,6294.0,71941.5,20939.1,7634.2,28287.3,38799.5,28932.4,23707.9,29935.3,0.0,836591.0,
32,0.218,12855.5,11811.4,12955.1,10794.4,13570.2,13720.1,11427.9,21876.7,19807.5,10003.6,28940.1,46960.3,18240.1,19826.1,45089.8,54251.3,19909.7,11072.8,10692.0,0.0,736658.5,
33,0.245,26362.5,30793.4,35033.9,30559.3,31279.8,36105.1,32933.3,21458.2,36320.5,22745.0,26565.3,143713.0,55836.1,17519.3,60946.3,85670.7,70365.8,23757.5,29402.6,0.0,746267.0,
34,0.258,19193.0,18156.8,23817.6,23423.7,24182.7,26479.9,25239.9,28406.3,39143.2,25997.7,24451.7,63188.0,39232.5,23140.3,34071.4,44511.6,40025.4,26452.8,28772.2,0.0,1164105.7,
35,0.184,15116.6,17416.4,16263.6,13643.1,19392.6,20624.9,16925.2,22234.4,23591.2,16783.1,20429.3,39357.2,22028.2,17238.9,32607.8,39543.1,23827.1,18244.4,15537.1,0.0,1169376.8,
36,0.243,10643.3,12927.7,13637.5,12549.6,17366.8,19065.6,16281.6,21035.1,31148.8,28497.8,23094.4,76976.5,67081.4,15823.8,28857.9,43876.4,54923.7,26519.6,19711.3,0.0,855522.3,
37,0.313,16106.0,17759.0,16434.3,18193.1,18101.1,19760.3,20661.8,13817.2,21339.9,18594.8,13482.7,55425.8,28199.6,14367.7,76104.4,33439.4,40660.5,19250.4,15759.6,0.0,845511.1,
38,0.232,19365.3,21771.3,28071.4,30227.1,26291.3,28033.2,33248.5,24771.3,38495.5,57547.1,19663.3,67260.0,62189.3,12489.8,33174.5,37699.1,55825.2,42613.1,43350.1,0.0,1156551.7,
39,0.209,14760.4,17182.5,19876.6,18829.4,17637.9,18684.9,18722.4,17397.7,16981.5,21733.3,15103.2,21735.3,16902.0,11323.8,60481.1,30497.6,20922.3,17612.6,22210.5,0.0,834154.2,
40,0.217,7094.5,10225.4,13634.1,11998.1,11053.9,14970.4,14474.2,6423.2,13435.5,10594.6,8033.7,6667.1,8327.4,6023.0,11170.2,8519.4,9906.7,9463.7,15250.9,0.0,1255832.1,
41,0.203,4549.1,4322.7,6272.8,8851.3,4112.8,6492.7,6687.5,5940.4,5498.0,9104.5,6146.4,10188.6,11641.0,4693.2,17497.8,7597.7,6183.7,9656.5,13759.4,0.0,808611.2,
42,5.671,15777.8,60289.4,47293.8,10662.4,19198.3,22701.7,16840.4,8939.2,8610.8,4760.3,11031.8,6081.8,5046.9,9599.7,45914.1,10971.9,4865.2,8666.2,4712.8,0.0,812473.5,
43,1.082,14472.0,27781.5,27510.5,23690.3,20768.0,25982.0,25882.5,15581.1,21651.5,19158.8,14516.2,22854.2,19148.9,11681.5,90652.9,16522.0,23055.3,20343.8,17631.9,0.0,459985.4,
44,0.213,15158.2,18721.1,18509.4,18567.8,18704.7,19986.5,19104.1,17627.0,20822.1,20326.0,21383.6,25935.7,23866.7,13551.7,31219.0,27778.7,17935.9,20168.8,21195.0,0.0,729274.2,
45,0.248,12162.4,16861.5,19995.7,17817.6,15895.9,22068.3,21483.4,20930.3,28011.8,19383.4,15392.1,67799.0,34596.4,13248.2,38503.2,59433.7,44947.5,19139.5,14989.4,0.0,690693.0,
46,0.175,9207.3,14169.9,19268.7,21404.9,16792.8,20269.6,22800.7,15704.7,22752.8,18559.8,12012.5,41680.0,14121.5,10141.5,37379.4,23682.2,14557.9,17805.9,23773.3,0.0,1181699.2,
47,0.221,11312.0,12156.3,15429.3,16622.6,13889.3,16306.8,14283.7,19776.3,22407.1,27521.6,21125.2,72598.2,36248.8,14025.4,137628.8,39361.7,34181.6,18168.7,23454.6,0.0,590394.0,
48,0.259,19686.6,21128.2,22018.6,19488.5,22042.1,22068.4,22279.9,19476.6,27374.6,17299.4,19959.4,135845.7,47076.7,13775.4,65353.4,80983.1,70020.8,17457.8,11615.2,0.0,708862.6,
49,0.319,10272.2,15179.2,18654.6,20829.2,13387.7,17078.9,18885.7,7698.5,10039.2,22623.2,12823.5,31722.4,21323.1,8864.1,52623.7,23217.6,15597.5,17174.0,31225.7,0.0,974371.5,
50,0.396,23151.1,22010.1,22538.7,23140.4,21462.0,19375.3,21122.0,22801.5,17008.6,24750.3,30924.8,28941.3,26091.5,24857.7,41399.6,46722.6,30792.8,25274.1,24899.6,0.0,304217.0,
51,0.196,15237.2,17864.8,20454.1,19851.0,16103.7,17813.0,19246.2,12018.0,16813.2,33646.3,14669.5,14125.6,24708.9,15053.4,50238.8,12410.1,30117.8,25465.7,28884.1,0.0,532348.6,
52,0.227,12030.6,13689.2,14994.0,12724.2,13772.5,14657.4,15070.0,12239.7,14977.8,12550.8,13857.1,20885.6,14106.0,12287.5,45526.5,24327.5,22314.7,11589.6,12047.4,0.0,631934.5,
53,0.275,14240.8,19645.0,25372.9,30866.3,23883.1,31043.6,31825.5,20070.1,31077.5,30260.4,14255.3,44105.9,36880.5,13311.2,70726.6,27928.8,33806.0,36286.4,32061.1,0.0,202316.3,
54,0.292,23485.9,24078.0,25353.0,24999.4,26120.4,27265.5,25995.5,26101.8,27673.6,29314.5,26162.5,31774.6,24966.3,21078.4,78677.0,33836.6,28067.9,22590.0,30938.4,0.0,293267.0,
55,0.314,19109.8,20883.1,20508.1,21724.0,21417.9,22689.5,22494.6,18425.3,19838.9,21259.6,13105.3,30378.0,28010.0,14373.6,20910.6,26398.2,51654.8,22162.9,19753.7,0.0,238391.6,
56,0.281,12018.7,15581.1,19812.4,17684.2,17717.9,20261.8,21228.8,15984.7,20062.2,18867.5,10946.5,18923.4,18580.0,11565.8,25301.2,10792.6,13483.7,19930.7,23102.4,0.0,307417.6,
57,0.208,18528.5,18388.1,18291.4,17531.4,17866.8,17914.1,15531.4,19435.8,20293.1,18928.1,18535.2,27156.1,22688.8,17908.0,87922.3,23254.6,19255.6,16819.5,18820.7,0.0,200735.6,
58,0.349,14119.8,19850.2,25622.1,24487.3,20954.9,28510.1,27329.0,19981.0,36126.9,29071.3,10938.7,63771.4,44746.5,12131.2,35339.4,16947.1,46426.0,35379.2,35003.9,0.0,447331.5,
59,0.231,27184.9,29033.6,36576.4,41351.8,31350.8,32296.9,35745.2,42583.8,47000.7,49654.4,44175.4,116584.2,64384.9,37273.1,134277.8,69002.5,46269.7,53500.9,52260.6,0.0,192303.8,
60,0.215,12324.4,10585.9,14694.8,16423.0,10638.4,13283.4,16615.1,13562.2,16599.1,22918.8,16804.1,40439.6,33413.0,13841.6,33713.0,22558.0,43149.5,21938.4,20646.7,0.0,313777.2,
61,0.241,10181.3,11058.3,12534.2,16078.0,13083.7,16957.2,16983.0,13310.2,22267.0,20630.7,27316.4,61704.4,21492.5,13093.5,77186.7,54228.9,21274.6,19401.6,17131.0,0.0,309437.6,
62,0.193,8011.0,10436.5,12193.5,14496.3,11153.3,13686.9,16494.4,14467.6,22739.6,30285.3,12460.4,37071.0,30185.4,12216.6,77099.2,21833.4,26268.3,23064.9,27257.6,0.0,231261.5,
63,0.269,14110.8,17247.4,19460.1,22135.2,17396.3,20938.0,20749.7,12584.8,17749.1,36404.8,9128.3,68622.5,51467.1,9941.4,110670.1,43267.7,52084.6,23540.1,32617.5,0.0,143998.4,
64,0.178,5620.0,7698.9,8701.1,12061.0,7591.4,8979.4,10385.3,6293.2,9616.7,15647.7,7689.4,39756.1,21061.7,4758.1,27588.8,16382.1,34396.2,11581.3,13080.7,0.0,284961.3,
65,0.544,15273.8,15689.0,14892.1,14272.4,16677.9,16198.8,13760.7,18077.1,20625.5,14091.4,22045.7,35955.7,26912.9,17975.8,48627.1,27614.6,29944.8,16737.1,13756.0,0.0,181299.3,
66,0.165,10529.9,10987.5,8688.0,11413.5,10927.3,10741.7,11023.3,13030.8,10852.3,22864.1,11644.9,30146.3,29957.3,8309.3,25284.0,24011.5,35132.6,19370.3,18827.6,0.0,181177.4,
67,0.57,13013.4,15273.3,15675.6,14418.6,17370.0,19630.0,18401.7,16203.6,22875.9,35768.8,23731.8,115366.9,58745.4,15685.8,33408.6,60776.8,85683.6,24336.7,21149.8,0.0,239815.6,
68,0.226,10123.2,13485.1,18266.9,23683.1,14720.2,21830.7,27378.8,18488.0,37481.1,72179.1,42918.2,143341.2,121700.1,19419.0,41001.6,100869.3,138968.0,45429.4,40796.5,0.0,246309.7,
69,0.244,21923.1,26380.9,30774.3,28300.7,26093.0,34385.5,34258.8,18964.5,40721.2,21134.5,9770.1,107391.1,37995.0,12922.0,25857.3,56141.3,32039.6,29120.2,24108.7,0.0,207085.9,
70,0.293,9559.0,10279.0,13149.3,13993.8,11061.5,12416.0,14266.0,15019.4,13742.4,27825.2,22873.5,79064.1,36384.9,13485.9,45726.7,54659.9,40417.8,18116.1,16411.9,0.0,172845.2,
71,0.425,9243.1,10490.9,10784.9,11317.2,10495.7,12636.0,13076.0,13744.8,19365.6,16652.8,15774.4,52580.7,23019.8,9395.3,28359.4,39777.1,26392.0,14370.2,20938.9,0.0,263990.2,
72,0.251,8062.5,12046.8,14972.8,12795.4,11863.7,16760.9,17731.7,12561.0,19207.2,11486.7,19219.4,44227.7,15017.3,9718.7,31886.2,39706.4,14705.5,16631.4,10534.2,0.0,150918.1,
73,0.187,11257.5,11883.8,13634.1,17225.2,14039.6,16282.9,15900.3,12916.3,17302.1,26266.1,13345.4,37711.3,28884.6,11189.9,16142.0,24100.0,27401.3,21878.4,24048.0,0.0,135037.6,
74,0.203,8295.0,6847.0,6404.8,6761.2,7647.5,8480.4,7156.7,10541.1,12432.9,18316.7,13123.6,27268.8,17869.4,11043.1,26178.8,19122.1,35185.1,8312.4,9043.9,0.0,150477.3,
75,0.217,14514.1,20505.7,23757.2,21578.1,23775.5,29431.7,30273.7,19541.1,31421.5,19372.4,16163.8,22625.1,18506.5,13396.7,23792.7,31653.7,24483.2,21135.5,17483.6,0.0,202083.3,
76,0.183,13922.9,16388.3,20599.2,18717.0,15565.7,19870.6,20536.0,17840.8,18526.4,12057.7,23298.1,15366.4,13524.7,19460.8,21424.8,18800.6,14316.9,16607.9,16525.6,0.0,258930.5,
77,0.166,7839.7,9180.0,12883.3,15399.7,10487.0,15516.1,14780.8,12383.2,19820.6,20487.2,9817.5,21853.6,19892.5,9730.0,27406.3,11582.1,17999.2,18755.1,25412.2,0.0,264429.8,
78,5.965,10166.9,37636.3,55922.8,26084.5,17995.6,25113.7,29026.3,12071.2,21683.5,15707.8,10739.1,21177.5,15718.8,8560.3,35564.3,18448.9,11844.6,21398.7,26960.5,0.0,142936.5,
79,0.217,9145.1,9561.9,9340.0,9962.0,10397.0,12125.4,9357.3,10434.7,13109.9,20967.8,10010.3,18390.2,15903.1,11512.1,27898.3,14102.7,23819.1,8131.4,17936.3,0.0,149976.4,
80,0.214,10612.3,15520.3,18707.5,19255.9,12958.4,17536.4,18106.8,12376.4,15991.1,33694.1,18838.9,58135.1,43088.0,15183.6,24560.5,41384.4,39773.2,23761.2,25074.7,0.0,138593.7,
81,0.207,9112.3,12121.2,15681.5,15448.7,13079.1,16263.1,18995.0,13029.9,19598.4,27764.0,22965.3,67149.0,25460.7,12688.6,50046.6,62008.8,19301.9,19558.0,25176.1,0.0,166903.9,
82,0.265,24333.2,25563.2,25855.4,25112.6,27426.3,27625.1,28050.7,21991.9,26972.9,25418.2,20979.5,26369.5,25143.6,25792.4,78051.8,27788.9,17252.7,26691.6,35786.4,0.0,189414.8,
83,0.214,8961.6,11767.1,14033.8,10416.5,11615.5,13412.1,11951.8,8050.3,14643.2,17017.3,10435.5,17482.7,12665.9,7587.8,21280.0,19240.1,13143.3,9821.5,21712.9,0.0,160310.3,
84,0.171,12893.2,15801.1,15401.0,16364.4,14857.3,15244.5,16309.2,17336.5,21620.6,20851.0,6089.1,38885.4,23394.0,9193.1,46640.2,13960.2,21673.8,22116.2,26956.5,0.0,187061.6,
85,0.235,23212.5,22970.0,20822.1,24948.7,25236.5,25584.3,24868.7,30681.5,43084.2,32028.8,34776.2,120172.2,45424.9,30300.3,64514.7,85942.5,56979.2,29441.0,37946.2,0.0,115635.3,
86,0.259,6397.9,7371.4,8494.4,9303.3,7632.3,9999.7,11438.2,12973.9,16152.6,23886.1,21245.5,160813.7,64362.4,11446.7,49099.0,89377.9,71468.8,21710.5,13967.5,0.0,245599.1,
87,0.192,10660.8,13761.0,20347.5,21185.3,13779.8,18934.2,20972.1,12352.4,13518.5,23759.6,16233.6,74365.3,20171.4,9478.2,47480.1,48687.4,20390.5,18119.4,27985.5,0.0,180027.4,
88,0.246,7902.3,8929.7,9078.8,8255.8,11215.1,12004.1,10691.6,10936.5,12687.3,9561.5,8036.6,8741.1,10574.0,9526.3,26188.3,8548.1,8623.3,9951.7,15651.7,0.0,237336.0,
89,0.198,9105.5,6413.9,7995.5,9507.4,11987.4,12980.1,11307.4,11686.5,13071.9,13081.3,10120.9,11503.1,10528.1,8658.3,16262.3,11299.3,10350.1,13054.7,21497.1,0.0,126322.8,
90,0.165,3414.2,6304.2,11077.6,14759.2,5711.0,9220.8,10758.3,5477.6,10195.6,14210.3,8036.9,14591.3,13646.6,6102.6,19271.4,13379.8,13967.1,11156.8,23643.8,0.0,190787.7,
91,0.199,24570.7,30399.3,33999.2,40257.8,29657.1,35717.4,40154.7,33341.0,43778.1,55230.3,32630.0,61006.2,49728.4,28197.0,38620.3,57493.8,52076.7,43175.9,69258.3,0.0,233108.5,
92,0.2,20747.1,22403.5,25392.1,29347.3,24295.2,27134.8,28659.2,19624.2,30212.5,39960.3,16328.3,71944.2,49840.6,15489.8,21697.5,28618.7,24033.5,41162.1,58515.3,0.0,231034.6,
93,0.413,4569.8,5875.8,6810.9,9461.7,5014.5,6153.6,6691.9,10637.5,7006.2,12084.8,25559.7,58920.8,10165.9,12713.2,41230.4,68090.7,13707.9,7799.6,19620.4,0.0,159033.0,
94,0.194,10206.4,11469.3,12888.2,12920.0,9476.3,10329.3,12919.0,8016.3,8512.7,11106.1,19389.8,59582.8,9791.0,12176.7,61741.8,69872.6,24634.7,11230.9,13606.2,0.0,167866.7,
95,0.213,19669.7,37345.8,40870.7,31376.6,36007.9,46053.2,41494.1,22740.7,46981.0,17684.5,12730.5,24800.5,22949.3,12961.6,32495.6,14258.2,18856.1,28685.6,28416.6,0.0,154259.1,
96,0.171,17628.1,19132.1,19255.5,20911.5,18251.3,20725.6,18503.3,15959.7,18474.9,29414.4,30646.7,69714.6,29517.7,25332.2,24216.3,41518.1,25420.5,23054.0,30838.8,0.0,115798.7,
97,0.154,6316.3,9906.8,12349.0,12253.0,8504.4,12701.9,11892.4,9360.4,11381.2,33721.6,18086.0,66703.8,42370.7,7265.9,32035.7,47440.2,54211.4,15917.2,27702.2,0.0,180981.5,
98,0.171,12658.8,16534.7,20637.2,24719.1,19109.0,22161.4,23914.9,19040.3,34277.8,47549.5,22067.3,153337.7,71701.7,12137.8,33022.6,66646.3,58171.4,39852.8,43338.2,0.0,153497.4,
99,0.269,21775.3,27480.7,27402.9,26008.1,25678.0,28456.3,26744.6,22984.2,32301.5,19485.0,18040.3,48265.1,25778.5,21673.7,37388.4,28803.1,19092.7,25560.4,24836.6,0.0,408761.2,
100,0.328,15145.5,21191.6,29617.7,28357.6,20686.8,28767.2,30286.1,14592.4,30323.8,32194.7,20890.5,78815.2,37574.1,11045.8,34382.0,80178.6,32846.6,34127.9,40799.2,0.0,138227.2,
101,0.3,44469.3,48830.5,49033.1,45281.5,45550.4,46212.7,44317.6,36852.0,45132.2,42526.2,30152.9,68563.4,35795.2,34990.7,84110.1,35585.6,28001.6,42582.5,48014.6,0.0,145777.6,
102,0.357,32991.1,40892.6,38201.2,29509.9,41906.0,47748.3,39400.5,29959.3,47901.2,23105.6,15796.3,40965.5,29476.5,24117.3,21943.8,12828.2,33367.3,30234.1,25069.6,0.0,213572.7,
103,0.387,14216.3,17655.8,22151.3,23781.5,17816.5,17413.1,22420.2,23791.1,25205.1,30569.3,17278.7,65609.4,42213.0,20561.7,33280.3,24845.3,28322.3,30647.3,36906.3,0.0,241837.4,
104,0.211,9321.9,12465.5,13751.6,13722.8,13514.8,16973.6,17828.9,14421.6,19801.1,19677.3,35570.4,55600.4,26434.9,17181.2,54649.1,53082.4,37330.6,16235.5,20144.9,0.0,181651.6,
105,0.384,22512.9,27771.3,34877.9,32134.3,27283.9,30775.3,33244.2,25526.2,29191.6,26563.9,19120.7,29668.7,30014.6,19407.7,30056.4,23632.6,31574.3,30931.9,26682.9,0.0,212997.0,
106,0.226,13212.5,18567.6,21907.4,23140.3,20278.8,24572.9,23902.3,15536.5,22800.9,26873.4,8638.2,63160.8,26675.1,9366.1,56375.9,34040.6,38839.5,24182.1,31505.1,0.0,202943.0,
107,0.205,11658.0,11852.5,11738.8,15626.9,11094.9,12016.6,12057.9,10917.1,11411.6,17169.6,7166.9,17675.7,18395.7,7829.1,14453.8,13101.1,13327.8,15360.3,22300.7,0.0,153245.2,
108,0.251,12613.3,13741.7,15357.1,17245.7,13673.4,14628.7,15333.9,13250.4,17047.5,17133.9,18724.2,27123.9,16276.8,12904.0,22671.8,25817.7,18474.0,16369.7,26109.8,0.0,103343.5,
109,0.218,9328.6,10392.7,13238.2,14068.6,9938.3,12751.2,11911.2,10060.3,10116.9,17652.5,10232.5,25313.9,19715.7,9319.8,111073.4,18888.5,28455.5,13564.1,18688.3,0.0,284716.3,
110,0.23,20121.0,26663.6,26013.6,25583.9,22161.7,27056.0,26329.1,14781.3,19788.2,29115.6,12827.1,23475.5,26252.8,12521.3,171994.9,19910.8,24181.9,25632.7,33580.6,0.0,191419.5,
111,0.211,12825.5,14967.5,16610.5,13749.1,15158.5,20724.8,17823.6,12083.6,15457.2,28187.6,26621.2,22146.0,20654.1,16201.7,55838.9,41548.8,25512.4,15310.9,19097.2,0.0,221258.9,
112,0.347,28433.8,33358.1,40163.0,39588.9,34331.2,40511.0,44333.4,23343.9,45444.1,34951.3,23339.7,41769.0,42505.5,21194.0,127126.8,35824.4,36506.2,45221.1,35864.5,0.0,122835.1,
113,0.185,10968.5,12028.3,13215.9,12493.8,14121.5,14998.1,12781.0,19300.0,13520.2,14147.4,15814.5,19787.5,18734.0,16962.4,122450.5,18112.3,17354.0,13273.8,13212.3,0.0,149804.4,
114,0.202,14223.8,19411.1,21752.1,13225.4,16047.2,19506.4,15178.2,21659.1,21817.2,24533.4,29073.3,112294.3,36749.6,16803.2,73453.6,78725.1,40168.0,12344.0,17606.8,0.0,158661.6,
115,0.199,15443.1,17855.5,17726.7,17234.8,18681.2,19764.8,18404.9,18757.3,23118.4,25354.3,20280.2,43302.2,26603.9,16309.0,71598.8,43008.3,19944.6,22766.6,30902.9,0.0,284229.5,
116,0.219,13625.7,17270.6,20344.6,24421.0,20238.9,22208.9,22777.1,18015.2,25341.9,23799.3,14308.7,35856.7,29474.8,14052.8,76162.3,19706.9,29717.6,25976.7,42051.0,0.0,144593.4,
117,0.238,10919.5,11340.9,12561.3,13953.2,11731.9,11621.9,13569.5,11784.6,17945.1,25880.4,12262.3,95388.9,36817.4,9588.2,59530.0,36455.4,46695.3,22275.9,24367.4,0.0,299532.2,
118,0.231,12214.8,17351.3,16544.0,16608.7,17412.1,19618.3,18343.7,15392.4,23668.6,16048.5,7321.2,23363.7,21220.8,8705.9,56380.4,9187.1,10837.2,21556.6,28970.8,0.0,178240.5,
119,0.435,14668.4,20368.2,20108.1,17011.7,20653.8,22569.0,18338.8,19475.2,24713.8,22762.2,10554.2,17506.2,23711.6,13477.2,82311.8,11526.9,20277.1,20806.6,23734.1,0.0,165594.9,
120,0.2,17071.3,20388.6,20642.0,18520.4,19012.4,22070.3,20110.9,16317.7,19998.8,15859.3,12938.0,22986.7,17484.0,11355.7,74234.8,25144.6,12889.7,18544.2,20884.9,0.0,336407.3,
121,0.22,17407.6,18250.6,19104.8,22417.3,19151.1,19300.2,21070.5,20584.1,25209.0,35282.8,19444.7,36401.2,35603.7,17472.5,150914.5,28728.6,25449.2,26866.7,36087.0,0.0,112378.9,
122,0.214,17771.6,20823.7,29656.5,32662.3,24899.3,30333.2,33583.5,16715.9,25718.4,35003.9,13469.9,59275.3,35463.6,12847.7,206702.0,42471.0,38576.9,29521.3,43647.2,0.0,125387.6,
123,0.207,11244.4,15007.3,20429.5,20445.3,16398.3,21763.5,21751.6,16871.2,26281.6,34006.2,18127.2,50266.0,33958.4,13389.7,72198.7,38999.3,30143.3,28652.2,29043.9,0.0,154321.9,
124,0.224,12286.6,15687.5,15405.9,16324.6,15543.5,17494.6,15740.7,15522.7,18175.9,22205.9,17373.9,24758.2,27429.7,12201.6,54845.5,32431.6,28295.5,24576.6,19511.5,0.0,215574.9,
