Time (s),Var Fp1,F7,Fp1,Fp2,F8,F3,Fz,F4,C3,Cz,P8,P7,Pz,P4,T3,P3,O1,O2,C4,T4,A2,ExG 1,notes
35,10.062,20615.7,26346.9,40662.7,39110.2,26298.1,34320.3,34878.9,26125.3,34291.9,38641.7,25770.1,28990.0,30869.5,22757.2,28878.5,28244.4,34704.6,38486.6,41275.1,0.0,55820684552.7,
36,12.194,24829.3,64086.3,67468.3,44436.3,31505.9,36751.1,38048.3,22218.0,30230.1,25019.1,21176.2,32303.0,32288.8,16233.9,25807.1,29528.8,29549.0,40395.9,23580.9,0.0,908242614.1,
37,0.439,25849.6,36743.2,22965.8,35713.3,22267.4,25621.3,33131.4,15421.7,24784.7,24124.7,14970.2,23637.5,31133.3,12746.8,16814.4,18963.6,22545.2,48374.3,22112.3,0.0,246513085.0,
38,0.621,14730.1,22212.9,30214.0,26011.3,25439.1,30355.4,34133.1,21947.9,39632.3,40163.4,22244.7,28836.7,38387.0,15988.3,22163.0,19008.5,31999.1,44036.7,46955.5,0.0,3418690903.7,
39,7.521,16201.3,17215.8,18118.3,24122.5,24124.6,28823.2,25850.9,24248.1,30936.7,41344.8,30106.3,41475.1,41577.1,20745.5,33386.6,45517.4,48926.9,42398.0,34465.0,0.0,29449109165.7,
40,4.748,8293.5,13642.5,16119.3,14709.6,15017.6,16481.9,14364.7,15186.6,17344.3,15164.7,11510.2,16536.0,14134.1,8326.1,13205.5,14483.3,13547.2,14846.1,13479.0,0.0,131703636.5,
41,3.3,6520.3,7850.5,6071.4,9871.9,9246.2,8533.2,7776.1,6688.2,11453.9,10553.8,6036.2,11955.3,11359.2,4879.0,9112.1,8763.2,12904.7,9299.3,11181.3,0.0,90252155.1,
42,5.382,15043.6,49106.1,23624.2,10285.6,19251.0,15322.8,10197.7,13368.0,11955.1,16001.5,9874.3,11942.9,12467.3,7811.9,11431.2,12823.8,15281.3,8004.1,10854.2,0.0,224711865.7,
43,4.417,17072.8,117823.6,191813.2,53147.2,18164.3,27980.2,32993.7,5412.4,10218.7,21231.0,4717.1,10117.4,18135.0,4037.9,5822.8,6328.6,13779.6,22835.8,29994.0,0.0,130036762.4,
44,1.424,13255.7,16275.3,30462.3,35450.4,12643.5,17683.6,20098.9,8865.0,17075.5,23953.5,7790.9,22884.2,23630.3,6866.5,10115.0,16578.4,27755.5,16482.0,27294.6,0.0,2216132007.8,
45,2.052,12901.2,18986.0,19496.1,12789.0,15149.6,18403.7,21025.2,12859.7,21003.8,14342.6,10577.7,19816.9,17521.3,9802.3,14280.6,14401.9,17743.9,18479.5,13117.5,0.0,46665210.5,
46,4.115,17489.2,10217.0,41864.3,49974.5,8898.3,19041.2,25873.9,7221.3,13072.5,14178.5,10722.0,13000.1,12586.1,8748.9,9194.5,15196.2,12937.4,18814.8,21058.7,0.0,2967364645.7,
47,6.614,26603.1,27836.8,23690.4,20217.6,20406.4,20499.6,18388.1,16404.7,18433.8,20223.1,13973.8,25905.6,24151.3,16937.2,16899.6,23660.4,25185.7,24629.4,18403.0,0.0,559085837.5,
48,4.375,20448.7,60427.9,88084.3,53054.4,23711.2,31623.4,34557.0,18354.5,17595.5,12385.7,8333.4,11645.5,13762.7,12424.4,12735.0,9308.6,14353.5,21656.4,19130.0,0.0,704933244.2,
49,1.002,13441.9,21886.5,22174.2,16700.0,16809.0,21445.6,21364.7,11427.5,23135.7,17592.0,15981.0,27569.2,22728.0,7738.9,14750.5,23875.4,27086.2,22434.9,13194.9,0.0,94831895.8,
50,1.094,6683.9,10202.6,26030.4,23247.6,11154.9,17224.0,20831.3,9517.3,12631.2,10491.7,8953.3,12775.9,11942.1,11690.0,10362.7,12086.4,11617.2,16071.1,24573.7,0.0,148151197.6,
51,0.601,12582.9,14996.5,19157.7,23091.0,16403.8,20066.7,21644.7,18289.3,23105.5,27430.4,18374.4,24392.4,24618.7,13637.5,17911.8,27675.4,24223.5,26858.3,36435.8,0.0,19540033.9,
52,0.531,7525.2,11035.7,14915.1,21366.2,10633.2,14562.3,16170.2,10829.1,18741.3,23912.6,13220.8,19231.2,20355.9,9507.2,12428.9,15593.9,19098.1,21408.4,24199.5,0.0,119685091.0,
53,0.726,10037.7,16105.1,19279.7,14580.7,15443.5,19693.2,17418.9,14233.8,21541.3,11958.7,7740.3,21514.3,14344.6,8556.9,14601.2,15597.4,17917.1,16897.8,13605.6,0.0,33535263.3,
54,0.844,11739.7,11414.9,11596.5,13542.0,13413.6,11650.6,12146.9,13950.2,14705.5,10062.3,13398.1,13854.2,11632.3,14820.6,14331.9,16724.7,11742.4,13884.8,13961.1,0.0,218718.9,
55,0.472,9600.8,9863.0,11625.4,13770.8,12583.5,15188.6,13617.7,13646.7,17352.1,16048.3,12403.2,24787.7,29486.7,11048.7,17007.0,16658.8,21643.4,18722.6,17894.3,0.0,432330.4,
56,0.461,32727.5,31761.1,29152.6,27441.6,32051.6,33521.6,33121.4,29365.3,35442.4,29329.3,24180.4,29245.8,32323.9,27630.4,29590.1,26978.0,34592.5,32936.2,32078.8,0.0,151882.8,
57,0.428,11493.3,12512.7,15219.2,19098.9,14750.7,16353.4,17471.2,16408.2,16214.0,12421.4,14108.5,19112.6,15294.8,11765.1,16483.8,18459.4,15193.3,17545.1,15948.3,0.0,327111.8,
58,0.459,13734.1,14141.0,15116.0,12184.2,15135.0,16411.8,15430.0,16069.1,20236.1,16270.5,16086.7,15980.8,12727.5,16614.7,14664.8,15856.5,11533.8,15111.6,15148.5,0.0,155720.7,
59,0.304,7536.3,6471.6,6734.7,10935.2,6368.9,6574.5,6323.8,7747.3,8172.8,19164.4,8082.7,15005.5,14091.7,8505.4,12897.7,9230.3,11036.0,11307.6,22161.0,0.0,119520.3,
60,0.429,14236.3,15850.7,15654.5,11515.6,16176.7,17534.1,15253.6,15721.8,13905.5,8712.4,13643.7,17748.1,12463.2,13530.1,15228.8,18041.7,13455.4,11865.1,13341.3,0.0,158849.8,
61,0.446,9853.6,10790.7,10645.7,8959.1,11270.1,12566.5,10328.5,12743.0,12713.5,10825.7,14742.5,19245.1,11823.2,12015.1,15108.7,22138.6,14985.6,10153.5,9703.6,0.0,120017.6,
62,0.307,10136.2,9520.2,12481.7,11933.5,9849.4,11998.1,10435.0,9708.2,9461.9,8458.4,12582.2,13533.9,7834.8,9394.2,13699.9,13265.2,8858.3,8510.9,8004.4,0.0,166371.8,
63,0.4,15048.9,14852.2,17727.0,13528.1,16324.8,20506.3,17573.5,17189.7,20964.8,10457.9,10699.5,15451.6,17577.0,15055.1,14111.2,10692.7,13057.6,16904.6,11524.5,0.0,85059.7,
64,0.446,16976.6,18146.3,17542.6,14936.3,20744.4,22599.9,21316.7,18918.9,22711.6,18752.2,12450.8,26786.8,23156.3,15085.9,19202.0,22445.0,22993.8,18831.5,16263.2,0.0,92657.8,
65,0.3,4092.6,5728.2,6454.7,6125.0,6105.4,8202.0,7699.0,4445.4,8094.1,8554.8,6270.6,10074.6,8247.7,4707.0,8607.6,7184.6,8009.8,6619.4,5754.8,0.0,125416.1,
66,0.367,16371.5,15780.1,15775.5,13436.5,17173.9,19402.7,17748.1,16785.8,18600.6,17655.5,25398.3,17790.5,17656.4,22050.2,19149.9,18771.1,13126.0,16726.7,21089.5,0.0,142706.4,
67,0.388,8652.9,14234.0,16984.7,17161.3,16030.8,17819.1,17050.6,10606.4,17193.1,17387.3,7299.8,15504.7,17689.5,5286.3,9514.9,8718.9,18054.7,16301.7,19695.1,0.0,117937.4,
68,0.61,17346.7,23964.1,24883.1,21384.6,23999.3,28283.2,25580.1,18765.8,25878.5,15216.6,20860.5,27750.3,17126.6,16341.2,23224.4,29409.8,18004.7,17792.0,17875.8,0.0,107654.3,
69,0.231,14341.5,15217.1,13528.1,16534.7,18701.8,18368.2,16953.3,19117.8,22410.7,14370.8,10941.0,10845.4,15074.3,14507.7,13181.2,12843.2,8545.0,18946.5,24782.8,0.0,151709.2,
70,0.3,5673.7,4908.9,7217.9,12766.7,7205.0,7311.5,7419.0,9409.4,9672.4,18477.1,11389.1,7760.2,11054.5,9198.4,10110.6,13231.9,10619.6,12693.9,25367.7,0.0,136407.5,
71,0.403,15088.8,22036.9,27426.3,24993.6,26787.2,30291.8,32239.1,20415.7,29234.8,22500.0,24542.1,18391.7,22265.9,18259.4,22852.2,31678.9,19347.4,28288.1,32460.4,0.0,118880.7,
72,0.306,9239.8,12842.6,11620.2,12009.2,12522.4,15083.0,13840.6,11597.2,15561.6,14260.9,14012.8,13977.1,12370.7,10786.7,10144.3,12045.5,11954.0,13527.6,15301.6,0.0,187438.2,
73,0.515,8307.3,9071.6,10473.6,9244.7,10696.3,11609.1,11288.6,11929.9,16872.2,12477.5,13603.1,20153.4,14389.8,8618.7,19030.7,30492.3,13589.1,11339.6,10298.6,0.0,108511.4,
74,0.714,10146.9,12568.0,13744.4,14091.3,11364.6,14883.3,14310.9,12051.7,12729.2,15577.6,18811.9,19181.5,15786.3,12855.8,17518.9,22376.7,19223.8,13343.1,16878.3,0.0,142441.8,
75,0.324,13834.2,11189.4,10603.9,10626.5,10827.6,10847.1,10952.5,13436.5,12805.9,16659.8,21127.6,29222.3,21104.2,14573.9,22363.7,30620.1,22344.3,15685.1,14361.4,0.0,127311.4,
76,0.367,16360.3,19426.3,17329.3,18614.1,22147.8,23420.7,20319.9,18368.2,20912.6,22253.9,12399.5,21352.3,22237.4,12867.0,17229.4,15104.3,21560.2,19677.1,24877.0,0.0,99407.4,
77,0.312,12126.7,14956.2,14722.3,9504.0,16326.4,15620.0,15423.0,13320.6,20495.3,10040.3,13842.3,20444.7,11289.0,15692.6,15140.3,19372.8,19460.1,10203.2,10532.7,0.0,133185.5,
78,0.406,7375.9,9520.6,7869.9,5608.1,10295.7,10396.1,9007.0,8240.2,11227.9,11945.2,5894.3,6544.8,7198.5,4255.5,7953.4,11376.2,11478.4,7144.3,11387.1,0.0,103735.2,
79,0.365,9167.7,10940.9,9931.9,10309.3,9162.2,9209.7,11694.2,8595.1,10986.4,12751.4,8660.3,10329.4,12415.1,8671.1,8451.3,12590.1,11191.4,9807.7,15981.1,0.0,134931.9,
80,0.344,10728.6,12471.7,11752.9,13015.4,13100.0,13604.8,13085.6,13258.7,12807.4,12077.7,8929.4,14225.1,14492.6,9775.6,11003.5,11844.9,13734.7,14530.6,14731.5,0.0,121781.4,
81,0.395,9070.8,10900.4,11209.5,10089.8,11371.6,13358.8,10339.3,7567.2,10077.4,11710.0,9370.4,17770.6,15368.6,8888.5,6455.2,11410.3,17157.0,9920.7,10199.7,0.0,173764.7,
82,0.45,8902.7,11086.2,10367.5,9979.1,9219.1,11116.2,12642.5,6489.6,11116.0,12665.6,9402.9,18340.0,11883.2,6878.1,9868.5,17275.0,21171.4,10120.8,15242.5,0.0,141341.4,
83,0.379,13500.2,18849.2,18557.5,19036.3,19115.1,21658.5,20661.4,16400.5,23910.4,15580.8,12984.1,14298.0,16827.8,16695.3,15283.0,11290.4,13304.7,18365.9,20349.8,0.0,167437.2,
84,0.25,6125.1,9451.7,11693.0,11769.3,8986.0,11081.2,12123.6,8588.3,11946.1,19039.0,6670.0,15819.3,19231.2,6432.3,8715.2,10402.6,18155.6,15199.4,18027.1,0.0,115909.9,
85,0.316,7742.5,5886.7,6972.0,7475.7,5697.2,6704.8,8177.6,5297.9,7745.3,9555.5,8314.9,8276.6,8598.1,9779.2,6499.1,7485.1,10047.2,7135.8,8085.3,0.0,182229.2,
86,0.472,12807.3,13136.1,14654.6,18763.5,14454.4,14712.5,16827.4,20837.3,24138.6,18953.9,12580.8,24037.9,22267.3,15238.1,17377.2,16821.5,16649.5,22334.4,22677.6,0.0,138425.2,
87,0.32,11218.2,12525.1,12894.3,12278.3,13726.3,14533.8,14902.2,13199.7,14804.5,15815.0,17301.2,11285.1,15231.6,14846.1,10603.5,10945.0,18008.7,13954.5,15475.3,0.0,85709.7,
88,0.467,5010.3,7872.2,8248.2,10637.9,7731.2,10369.5,11956.1,6316.2,13190.8,20720.6,11245.9,29231.5,21902.6,7532.6,13176.8,26550.5,32303.5,13693.2,11972.4,0.0,137046.7,
89,0.453,5741.6,7202.2,9131.6,7872.9,8107.4,10355.7,10521.6,8900.3,9285.2,6330.9,9671.7,35015.5,10264.0,5547.7,21209.9,30221.3,17204.4,6699.1,6621.0,0.0,116757.7,
90,0.297,8666.4,11180.6,8135.2,8315.8,10976.8,9872.8,11184.2,12623.7,11287.7,8162.9,15108.5,15967.3,8724.1,12274.6,17346.4,22326.7,6109.4,9485.2,11261.3,0.0,155953.3,
91,0.312,10804.9,11414.2,14378.0,12235.2,14701.0,14884.6,15741.5,13722.3,16322.5,9220.8,13210.2,11654.3,8494.1,10883.7,13171.0,13805.3,7449.6,11155.0,10981.9,0.0,180814.4,
92,0.381,7537.6,7204.5,6975.9,9528.4,6843.2,8847.6,8711.1,8352.1,6454.0,16285.4,10836.0,15114.7,10095.3,9082.8,11114.3,11592.7,11348.4,8676.2,17787.2,0.0,148632.7,
93,0.247,7355.3,12247.1,12599.5,14654.9,13251.0,15970.8,17072.5,8024.8,18475.0,15916.7,13646.5,13728.0,13179.0,5000.0,10082.1,23203.6,13078.2,16874.3,19659.6,0.0,98212.0,
94,0.259,15211.5,14756.2,17250.0,15906.9,19397.0,20079.5,19274.2,22297.8,21017.9,19107.8,14026.7,20636.4,15699.3,17048.8,20521.5,17794.8,17627.3,18096.8,17770.7,0.0,126442.0,
95,0.314,17750.1,16462.5,14171.0,12387.2,18141.6,17040.3,16604.5,19640.5,16243.1,13549.8,26533.1,24803.8,17362.8,21996.4,26674.5,36177.8,20330.6,15764.3,15848.5,0.0,129566.6,
96,0.309,9635.7,17328.4,19264.3,24422.6,17756.3,20582.8,18452.1,15460.2,22131.6,21087.7,12558.1,27285.6,21979.5,8748.0,20911.4,30584.6,25470.9,20825.3,30304.2,0.0,124155.6,
97,0.318,8314.5,10871.6,12340.1,15439.5,12827.8,15887.9,15283.2,11686.3,21211.4,18734.7,12242.3,20034.5,24464.7,6874.6,13335.0,13906.9,18278.0,20378.9,16797.8,0.0,135145.4,
98,0.378,11907.1,13508.8,13439.2,13386.8,10691.6,12019.3,11850.2,12066.6,12104.5,21075.2,15584.0,25371.9,27206.8,10324.2,18105.0,23474.5,26601.6,22004.1,21902.2,0.0,115054.4,
99,0.294,10758.4,15294.7,18731.8,18503.8,15473.6,20206.8,21262.9,15095.2,18161.9,15216.4,16552.8,13737.8,14873.3,15626.8,14762.5,16432.4,13882.9,16520.4,17583.3,0.0,123203.6,
100,0.454,6927.8,7661.8,14572.5,15505.8,10353.5,14450.6,16949.4,13924.9,20736.5,15782.6,14350.7,19376.4,16199.5,10648.2,14812.1,18495.8,17554.7,16303.9,15642.0,0.0,140553.6,
101,0.365,9485.9,11046.6,13797.9,14755.9,13465.5,14742.4,15222.8,17734.3,18271.4,17401.6,15662.2,20920.5,19103.3,16427.6,18010.5,16901.3,20441.5,17900.6,19302.0,0.0,109786.5,
102,0.402,6282.9,6567.0,8004.0,8969.1,6158.6,7626.0,8453.8,7040.7,10077.4,11124.0,8495.2,10293.7,9761.3,8263.3,8937.0,11859.0,12603.9,7864.2,10141.9,0.0,135401.0,
103,0.212,9616.9,9875.1,13018.3,11334.7,11590.7,14931.1,15674.0,10480.1,11212.7,18847.1,11477.5,11179.0,14603.6,12022.1,9632.0,12912.7,14494.1,11707.7,18978.3,0.0,142114.6,
104,0.326,11692.2,8952.4,8194.7,12972.3,8241.0,7620.0,8146.9,7949.2,6854.3,12216.7,5990.8,5475.9,8875.6,9921.3,6054.9,5681.9,9128.0,8360.9,14743.0,0.0,124919.4,
105,0.259,12616.9,16187.0,21956.0,22304.3,15290.2,19260.6,20989.3,15689.2,21348.7,19560.4,11600.4,19247.0,19708.1,12581.0,18340.4,18994.8,19735.9,22598.4,19433.3,0.0,128191.9,
106,0.301,9000.9,12233.3,12007.4,11671.0,13078.0,14612.7,12463.6,12713.2,10717.0,18010.5,12465.3,10534.0,11112.0,11002.8,15105.6,16130.5,13906.7,11779.6,19842.4,0.0,106762.3,
107,0.22,7787.6,11327.1,10838.4,12209.2,8080.0,9828.0,11518.5,6631.4,8479.1,19787.9,3265.3,8490.3,14438.3,4284.0,4846.3,6149.6,10355.1,13744.2,24203.2,0.0,118829.2,
108,0.192,14340.2,19277.7,20591.8,18312.0,16821.5,17370.3,19986.5,15215.5,16827.5,12678.3,16382.8,12283.0,10538.4,12518.6,13524.4,19610.4,12794.2,13994.1,12804.1,0.0,155759.7,
109,0.252,5465.2,6979.2,7866.7,9157.5,6380.8,7759.6,9054.4,8023.2,8995.3,11094.6,9451.3,48643.0,10924.9,4821.3,21787.5,35358.5,15241.4,7823.9,12431.1,0.0,118309.5,
110,0.448,17997.8,17389.6,17532.6,15925.2,19869.5,20004.1,20130.1,20997.4,21894.1,25190.3,18433.8,42609.7,32556.6,21114.6,17963.6,23263.1,37389.0,20709.2,21767.3,0.0,99910.6,
111,0.248,8551.4,10190.2,10254.8,12841.0,10308.1,11682.9,11612.9,16279.0,17807.6,14667.0,28202.5,35927.0,16788.8,13919.2,30236.2,44014.0,19778.6,13000.2,15454.2,0.0,132576.0,
112,0.299,10561.7,8948.5,9662.9,10283.0,8077.8,10843.5,10941.2,13147.1,20112.4,17527.8,10400.4,45729.2,20749.1,11240.0,14638.1,22071.5,30808.0,13156.8,13972.7,0.0,80596.4,
113,0.366,10903.1,9460.1,13435.9,14748.2,12608.1,12506.3,13650.2,13149.8,10874.8,21704.5,16087.0,17778.4,17989.2,16766.3,14452.0,24052.1,23231.0,16718.7,21509.8,0.0,103908.8,
114,0.457,15697.1,20601.2,22405.3,21342.2,20575.2,21570.3,25764.2,21342.1,24353.6,26387.2,15695.4,31696.2,24407.2,20348.7,26486.4,37291.6,24545.9,24713.4,29241.7,0.0,102776.5,
115,0.307,8858.7,10976.3,9559.2,9883.8,9674.9,11649.4,12200.8,9160.7,10900.0,21049.7,9367.2,16363.3,13131.7,8227.4,8807.1,16277.7,25420.5,10693.5,17743.9,0.0,108494.8,
116,0.336,10037.0,14457.7,17344.9,21204.5,14325.4,16575.3,19727.5,11961.2,20514.7,30698.3,12260.4,60298.7,31375.7,7066.0,26055.1,47911.0,27711.8,23935.3,27610.3,0.0,72670.0,
117,0.308,7798.6,8792.2,13032.8,14616.2,9106.2,12603.8,14098.4,10455.7,12126.9,15354.2,9030.5,14206.6,13352.8,8216.7,11699.5,12134.2,27336.1,12110.7,12037.3,0.0,76467.3,
118,0.202,5557.3,4885.0,5597.4,7535.0,6362.7,7355.2,8906.3,7089.8,14438.9,12153.1,9601.0,12596.4,12858.9,6742.3,10934.8,15986.1,12131.2,11944.4,12378.1,0.0,97561.6,
119,0.284,19758.1,24139.3,25211.6,20996.6,24376.1,29094.1,28581.1,23926.0,36859.3,11032.5,14163.9,21191.4,17873.3,17534.1,16925.1,11825.6,12653.8,22522.6,19316.5,0.0,118448.1,
120,0.328,13806.3,16615.9,14981.5,16519.6,14736.8,13081.1,13914.9,10884.2,11812.0,17057.5,12372.4,11089.7,14188.3,15672.5,10806.3,11294.7,15001.0,14864.6,25800.5,0.0,96281.1,
121,0.337,11495.9,15806.9,14890.9,13453.4,15259.2,15803.1,16322.6,11331.4,13700.5,19271.5,14222.7,17126.9,12452.2,12237.3,14314.2,21650.5,15416.2,13756.8,19753.0,0.0,115708.8,
122,0.242,6880.7,6751.6,8738.0,10098.4,7632.0,7748.3,9747.1,9824.1,8466.6,11286.6,18652.4,19587.4,12419.2,9549.2,16483.4,27189.5,8589.2,9625.3,9328.0,0.0,108328.1,
123,0.293,17160.5,17917.1,17945.1,16329.5,20421.7,20127.9,21660.8,15787.8,25079.4,27682.2,9893.9,18779.0,27207.0,13539.7,11602.8,14393.7,19936.0,22223.1,24612.0,0.0,91161.8,
