Time (s),Var Fp1,F7,Fp1,Fp2,F8,F3,Fz,F4,C3,Cz,P8,P7,Pz,P4,T3,P3,O1,O2,C4,T4,A2,ExG 1,notes
11,5.019,65573.1,63800.4,72324.3,85866.5,75825.0,71537.0,78273.5,87420.0,69055.5,63267.2,62923.5,51758.3,67171.3,54511.4,67707.0,54684.1,54144.8,85913.9,71940.2,0.0,25624.5,
12,2.047,27419.1,21895.8,17256.9,37678.4,17674.3,24746.2,15270.7,26069.9,21014.5,52155.9,24032.6,34833.6,25509.6,19502.5,24001.7,21988.9,32681.0,17921.2,28895.4,0.0,26166.7,
13,2.469,13346.0,33985.5,38063.1,212674.1,39904.7,43050.7,43153.2,56271.6,42234.8,43708.7,24854.6,39666.1,36273.2,118177.3,51278.7,42778.0,28802.9,53985.5,29266.2,0.0,14317.5,
14,6.816,26334.6,32349.7,31578.6,314839.6,38402.9,32911.1,31551.2,59613.5,47846.4,52195.1,33147.1,35042.4,119569.7,53953.1,33105.8,35383.3,35606.7,35802.9,44711.4,0.0,20233.1,
15,2.831,19331.8,20184.3,22897.3,45731.0,27953.9,23883.2,23990.8,22243.7,33719.0,87966.4,22447.5,28934.2,28342.7,26918.8,22391.2,26535.1,38180.5,36474.9,34374.8,0.0,22618.9,
16,3.275,19412.2,17450.2,12052.4,71358.7,27819.7,19804.1,17238.6,28611.3,36007.0,116774.0,24403.2,45289.5,20407.6,19503.6,32154.9,41099.5,22368.6,21856.6,16614.7,0.0,19924.6,
17,2.575,63074.5,9082.4,12426.7,18313.3,7842.7,10041.4,15109.5,9804.9,15151.3,70977.5,13832.7,36995.1,21832.3,9392.1,27420.9,34970.9,35821.5,22592.8,13190.0,0.0,16598.9,
18,1.311,10572.8,9749.9,12378.5,18158.3,14904.1,13562.9,12302.8,29019.2,14583.1,19733.0,22249.7,41475.5,17771.1,18774.8,37679.6,38004.7,14333.2,10663.8,12627.1,0.0,25842.2,
19,0.984,12930.2,11831.0,12711.5,68606.0,9803.1,13196.1,12202.4,7993.7,15223.7,26528.3,11080.0,13906.1,22160.5,548500.8,14012.5,11158.8,12642.0,16706.0,24656.2,0.0,27652.7,
20,1.477,18472.5,19140.3,19925.4,27597.9,21189.4,16882.6,13269.4,26008.6,20861.2,20849.6,16318.6,22323.3,20635.4,21558.0,21421.9,18739.9,19094.3,19635.1,16880.1,0.0,22762.1,
21,1.209,14235.6,11287.0,39510.7,141173.5,15866.1,13794.6,15178.7,20106.7,14446.3,27291.3,10544.5,64534.8,20931.9,19014.2,15580.0,15315.2,20649.1,20808.0,23919.7,0.0,28136.1,
22,1.455,11917.3,13267.2,15801.5,16724.5,16496.9,14986.1,11935.3,10299.7,9930.0,12710.4,8906.0,9015.5,12964.5,12754.9,9525.9,7745.7,10084.9,13167.1,16270.7,0.0,26817.2,
23,0.504,16761.0,8856.1,9623.5,110159.9,35390.7,14489.6,13629.6,9289.2,14820.2,22315.9,8538.0,16274.1,11517.9,20897.7,15220.6,27635.6,16004.7,12333.3,9671.1,0.0,18578.3,
24,1.113,13288.4,13506.9,15440.1,242405.1,20989.5,20292.8,19271.6,17375.2,22983.0,140954.4,26689.6,23262.4,15078.4,319748.4,20907.7,20285.2,13764.8,15127.2,11647.2,0.0,24569.7,
25,0.647,10113.3,8376.7,10232.3,32697.2,10059.1,13024.7,10598.9,16397.5,12054.4,15451.4,10430.1,13431.7,13462.2,12483.7,9585.0,14296.4,12532.7,11121.2,13022.7,0.0,18393.4,
26,1.013,18021.1,17616.6,17294.6,18504.1,20471.0,19251.3,18491.9,67103.3,28987.4,26070.0,16812.4,57461.6,31671.2,18307.4,22857.5,18821.6,35226.0,24108.9,22280.0,0.0,22469.9,
27,0.381,8790.8,10314.4,13188.4,34074.0,12335.2,11902.7,15523.3,10882.2,16125.1,24904.7,14357.0,16852.3,21271.5,7584.5,13934.8,16264.5,22660.0,18665.0,20253.0,0.0,16105.1,
28,0.394,12636.7,14985.1,17159.0,21932.6,14846.7,15346.5,17794.8,15492.2,18510.9,27779.2,13450.7,95852.3,23306.5,15297.8,13236.8,13763.7,17971.6,20864.9,32246.6,0.0,43901.6,
29,0.574,10885.2,11687.6,11945.8,12102.2,11541.8,11769.2,13701.6,18135.8,18584.1,11538.0,11014.9,24081.1,17417.5,10203.8,15068.6,14433.6,12872.8,15624.0,14360.1,0.0,28853.9,
30,0.381,17825.8,18361.1,18225.7,25174.7,21412.3,20378.4,19932.0,21816.6,24717.3,21796.3,18022.4,31131.1,29298.2,21209.4,23014.4,19615.6,22109.0,20739.7,24773.5,0.0,44926.3,
31,1.196,6485.3,7932.3,13719.5,18479.5,8252.2,12111.7,16580.7,8524.4,12673.1,25869.6,5141.5,20121.3,28826.8,5413.5,10200.5,12420.8,30318.4,18909.3,27344.8,0.0,17545.7,
32,0.599,15439.5,14222.8,10575.5,10277.9,22860.0,18622.7,16117.3,29789.2,34714.6,16116.9,17702.1,73849.2,27089.8,19301.0,42744.6,43949.4,28231.1,17468.6,16451.9,0.0,20766.0,
33,0.419,17220.8,17521.5,17579.1,73458.4,22052.2,23439.5,22257.3,18095.1,25387.0,20187.2,12313.8,58209.7,27370.5,17118.1,20611.6,32697.4,51672.4,21076.1,31703.5,0.0,36664.9,
34,0.286,14920.7,20422.5,22398.6,16920.2,20760.5,23767.6,22856.6,21800.6,22012.4,20347.3,12666.3,97044.8,25578.1,13089.1,17350.0,21369.1,18272.8,23060.1,19818.2,0.0,37370.9,
35,12.697,31488.9,54545.3,44356.1,35795.0,33540.0,41577.8,35767.3,30528.5,36506.6,29536.5,32243.0,43048.0,35616.5,28456.6,33779.3,41168.4,35461.9,51816.2,36856.7,0.0,49888.6,
36,1.327,112154.1,143621.8,68254.0,65775.2,94380.0,87187.5,80110.3,116841.3,81939.9,81756.2,102469.0,83369.8,80980.9,88717.9,97671.3,112868.6,93721.7,76594.3,74968.8,0.0,54416.7,
37,6.582,204851.5,192455.1,261763.8,205118.2,190780.9,214706.9,210338.6,204989.0,210198.9,212852.1,184041.7,187471.5,223393.2,192704.5,197197.2,192965.5,201465.8,202572.0,210552.6,0.0,21380.8,
38,23.466,466463.4,473748.4,478512.7,471754.9,481840.0,496783.6,478115.0,481150.0,523122.2,492983.5,480672.0,516804.7,501055.1,476048.9,482739.3,495516.6,487939.1,516667.1,467806.1,0.0,24369.0,
39,14.864,177174.2,158519.2,176418.0,243277.6,174432.8,175780.1,209892.7,214878.6,189925.4,190962.4,180848.7,197720.6,174025.9,193562.7,184350.8,187196.6,141698.1,169355.2,212061.7,0.0,26221.2,
40,4.387,107130.7,141891.2,179209.5,127742.2,101782.5,112419.9,100560.4,114886.2,105268.8,148239.5,57388.1,70712.2,88992.4,77499.6,76165.7,61692.2,69110.6,115593.6,119162.4,0.0,31199.3,
41,24.666,83589.8,253795.6,269598.0,877260.0,92539.7,124409.6,138023.5,72876.1,86174.9,66645.7,66181.3,80234.8,82152.6,61369.2,74837.4,77221.0,79023.4,124388.4,77922.6,0.0,31381.1,
42,0.931,28450.5,33800.1,39804.8,45584.1,33802.5,38354.0,40424.4,32582.6,35899.9,35014.6,22146.3,36738.3,36932.6,22213.2,28561.0,28996.7,39067.1,34923.0,34955.6,0.0,21672.1,
43,3.404,23349.2,25532.7,25638.0,214479.7,26614.3,25209.5,24029.3,24576.0,26036.2,24615.6,24098.8,25614.6,21006.2,25402.3,24273.5,29353.8,15488.9,51913.4,30750.5,0.0,13825.5,
44,8.51,21461.8,40817.2,47463.9,92323.6,16921.7,18671.6,19761.5,18161.6,22187.0,21887.3,15914.0,18961.3,22881.7,22976.8,18529.2,14551.8,25930.2,41684.5,23578.7,0.0,35169.9,
45,2.349,19867.6,24638.1,24119.7,225339.4,20617.2,21298.0,20099.8,26429.2,19921.7,12799.2,26901.7,36954.7,19279.5,33643.3,26676.4,33722.1,20284.5,27589.2,15269.8,0.0,39527.6,
46,1.367,10504.5,15510.4,20595.2,24516.8,12344.5,23126.5,26145.0,56715.0,24956.0,37019.1,8010.9,25110.1,37640.0,9050.9,6643.0,11166.5,27231.6,31011.2,39115.4,0.0,11786.1,
47,2.176,16220.1,18930.1,21243.9,39880.5,31958.1,28485.9,39196.7,30732.5,38826.9,19726.0,13161.1,22718.5,23563.0,16011.6,23170.3,17137.4,20017.7,28687.9,21129.0,0.0,27615.7,
48,1.195,23423.9,18391.6,17638.9,20776.7,18770.2,18364.6,20542.2,26820.8,15869.7,18592.3,15981.4,33824.2,15055.2,16676.0,19010.7,22648.4,20351.6,19733.9,20499.5,0.0,21268.9,
49,0.208,6698.1,8748.3,10906.5,169987.7,8108.4,11957.9,9663.5,8278.5,9098.3,7301.2,8119.8,10171.2,9836.3,6560.4,8482.5,25287.6,12290.2,9388.7,6775.8,0.0,12615.5,
50,0.342,9087.3,10678.6,14119.3,27996.2,12329.7,13642.5,16189.7,15504.7,16415.1,13073.6,8799.3,21270.1,16987.3,11489.6,13074.4,17246.9,24108.3,15303.5,15568.5,0.0,22703.4,
51,0.581,5749.0,7522.4,9638.5,14720.3,9707.9,11211.0,12615.5,14976.6,12335.7,14651.3,11957.8,20385.9,14449.4,11229.9,13812.8,14153.7,27315.5,10597.3,10615.9,0.0,27648.7,
52,0.32,7014.9,12861.6,15120.9,18165.7,12698.4,14959.9,15276.2,11373.5,16616.0,20752.8,14368.5,27511.7,18736.6,9026.5,16574.6,25358.2,18450.5,20287.1,17171.2,0.0,15685.3,
53,0.256,8681.1,7924.0,13268.1,13087.4,10480.6,11334.6,13388.0,19347.9,15351.9,26974.7,25265.8,36275.3,20212.3,16731.8,30552.4,51912.4,23960.5,14854.5,17015.7,0.0,30432.2,
54,0.323,4868.6,3168.2,4591.8,3803.4,4690.8,5842.8,4462.2,10819.1,9713.6,8895.0,11545.9,13168.7,7702.6,7983.2,12676.9,22506.2,14435.1,4764.6,7674.8,0.0,20384.8,
55,0.279,14347.2,21490.7,23395.4,21165.4,18268.4,20503.9,21279.6,9641.2,15880.0,16090.3,8903.1,38632.9,13678.5,10324.1,10532.1,18150.0,12630.2,17045.0,26705.1,0.0,27155.4,
56,0.206,9762.8,8267.5,12430.5,13510.3,9804.6,13174.2,15940.6,9931.9,12940.5,8154.9,12111.2,32295.7,13616.8,6963.4,18962.2,47696.9,21240.0,14138.2,9852.8,0.0,27259.6,
57,0.186,12538.6,11918.3,10906.8,7672.0,14743.7,16066.8,13629.1,16994.5,18645.4,12935.2,15788.0,29574.4,19344.6,12359.9,19113.3,27210.0,30800.9,13618.6,8835.2,0.0,28736.3,
58,0.208,10724.4,11369.9,12988.3,13116.0,12872.9,13467.0,15520.9,12006.1,13780.5,16770.8,7055.6,21255.2,18295.2,8203.2,11669.3,15018.2,27427.0,13455.8,16798.8,0.0,22486.3,
59,0.27,11919.3,8315.7,9258.3,12595.3,10989.0,8616.8,10866.1,10435.1,8267.4,7722.0,13500.1,16215.7,13822.4,10308.6,10993.6,15858.4,19828.6,10755.1,10075.7,0.0,31846.4,
60,0.219,10043.6,9701.5,13769.3,14763.0,10102.0,11969.7,14751.4,11390.7,12774.0,15165.9,14092.3,51588.3,20867.8,9960.6,23744.5,49571.6,33266.0,37771.8,14510.8,0.0,38305.4,
61,0.234,13382.6,16301.5,19976.8,21556.4,14866.2,18501.4,18454.4,12340.9,16848.1,18430.8,17391.5,32915.5,18138.1,9441.8,21828.4,70755.7,30435.4,17513.7,23312.2,0.0,39217.7,
62,0.252,19232.6,25810.0,24616.3,17655.6,28332.2,31731.4,27613.5,23849.1,34042.5,19033.0,14566.7,35053.1,22769.3,14337.8,19697.7,30078.4,19796.6,23475.0,18424.1,0.0,35380.3,
63,0.205,5840.5,8378.8,8833.6,8724.2,9620.9,10694.7,11169.7,6391.6,13142.9,13018.8,10230.7,19902.7,13402.1,6432.6,9286.4,19800.6,19323.2,12193.3,10664.3,0.0,28817.2,
64,0.249,10753.1,10990.9,11405.5,13623.8,11443.6,13942.0,12645.1,8450.1,12252.1,12022.0,7901.4,14278.8,10764.7,9754.0,7001.8,12750.9,12366.3,9636.5,14591.5,0.0,19306.5,
65,0.191,12375.2,13406.3,13888.3,11924.3,13668.9,16258.8,14664.1,14632.5,16035.5,9877.2,10393.5,15898.3,11426.2,11798.0,13411.3,15775.2,13001.5,14453.0,9646.3,0.0,32879.2,
66,0.267,18390.7,24907.8,35700.1,43731.9,21555.7,31230.7,34694.7,19137.3,31516.9,32798.8,8666.0,31447.3,28938.0,12599.5,16396.3,22536.6,19989.2,37704.0,48484.4,0.0,32794.9,
67,4.045,10982.3,12099.2,14735.7,21607.2,11938.2,15448.9,16951.2,15042.7,20683.2,27682.5,21269.8,26833.6,22073.6,14700.9,17596.5,22639.5,27083.8,23233.1,33053.2,0.0,23776.0,
68,5.996,10691.7,46381.1,84209.1,51744.7,18551.0,28710.4,42472.1,17112.4,21592.8,26186.7,12799.4,26378.1,23162.4,10164.2,17709.5,21233.6,19840.0,28725.0,29067.1,0.0,15418.1,
69,0.227,10773.9,10315.5,10606.8,11648.0,9105.4,11956.3,11531.4,9622.0,10632.6,14255.1,14596.3,43973.5,15417.1,12400.8,11388.4,17818.0,21045.3,12195.3,11077.4,0.0,25022.5,
70,13.709,18423.2,24156.1,30994.2,51170.5,24366.8,29158.5,34432.4,24217.6,38474.9,36144.5,24512.5,101541.8,50841.1,15419.6,40182.2,47734.3,59489.9,49176.7,38684.5,0.0,24322.8,
71,2.381,34950.6,41733.6,46158.5,122041.2,39677.4,42257.1,47421.8,38531.0,42995.6,51178.3,39602.8,54261.0,52506.6,39780.4,49232.4,43017.4,45824.5,44442.4,55475.2,0.0,34509.0,
72,6.225,27628.2,141634.4,125749.5,42099.3,36384.2,37772.3,36006.1,18072.0,17371.4,22332.2,23082.7,73133.1,18489.1,22289.5,18206.2,20240.9,19121.7,15574.0,22972.7,0.0,18961.8,
73,4.13,26123.9,38192.6,40898.0,30900.5,30499.9,33558.6,34719.5,17922.4,25462.5,21466.4,26240.3,33542.2,19058.1,24043.8,19627.6,28835.5,16935.9,29076.3,25212.7,0.0,49413.9,
74,2.021,20321.7,29919.2,36192.0,32237.9,29603.2,39029.6,37902.2,26145.6,34022.5,27272.7,16349.0,52758.6,33125.9,14154.6,19658.9,34405.5,33099.5,37324.3,32492.8,0.0,26714.1,
75,0.768,16611.9,19503.4,18091.6,304087.6,20826.8,22199.7,21234.7,23985.0,22029.3,11579.4,21880.6,23803.1,15484.1,85407.9,17823.9,24756.7,12605.6,28411.0,10512.7,0.0,39532.1,
76,2.75,12212.4,12731.8,11707.7,11250.4,14037.0,15988.4,16287.1,16695.4,21363.9,18686.0,14444.1,80633.9,22816.1,11865.3,23419.7,25643.4,29043.3,20989.9,17297.3,0.0,27140.9,
77,0.347,13558.3,16736.8,15825.3,25879.3,17022.3,17014.1,18464.7,31532.7,17451.1,27494.4,14227.3,33480.0,26454.4,7529.6,21629.4,56541.3,30498.2,20221.0,24126.9,0.0,24061.4,
78,0.17,5574.4,5919.8,4962.7,16239.4,8051.4,5793.2,6848.0,9987.7,7166.8,14278.8,4811.3,14525.4,13248.7,23587.8,6297.2,12651.5,13175.8,9846.8,14637.3,0.0,8959.2,
79,0.24,10788.4,10572.1,10491.6,16428.9,13214.0,14150.4,12133.7,15466.5,20092.4,12144.4,13467.0,35619.4,20515.5,14264.1,21297.7,26168.3,32316.7,12770.5,11476.2,0.0,36795.7,
80,1.159,24356.2,24330.2,29316.4,48829.7,26647.0,29196.8,31293.5,26597.0,33023.9,35606.9,19445.2,25604.5,30995.6,28910.6,23422.8,22195.1,31562.0,33946.1,35613.6,0.0,31227.0,
81,0.682,9641.1,12325.0,106864.5,235114.6,11694.0,10404.7,10704.2,11295.9,14810.2,12426.1,10111.1,24233.6,10938.0,8469.3,11435.3,17908.6,12775.2,8577.5,15014.0,0.0,27695.9,
82,5.811,9676.5,15124.9,20691.6,57748.7,19379.3,16225.9,16902.8,11580.6,16281.9,16506.6,14139.6,19420.6,18506.6,8270.1,15821.4,24034.7,18340.5,14892.3,12223.6,0.0,29606.2,
83,5.737,13763.4,13919.8,12986.7,16017.4,25198.7,66580.3,17840.9,20530.6,17111.7,15963.8,14468.9,19903.8,14654.9,10601.2,22044.8,33801.3,19642.2,14071.8,15199.7,0.0,39993.2,
84,0.278,7584.2,9986.2,14410.1,18482.0,12573.6,13712.7,18479.5,11461.2,19757.7,19011.3,12838.9,22585.6,18489.2,9779.3,12802.1,17548.7,13095.9,19847.2,20011.5,0.0,25741.4,
85,0.523,12709.1,15183.6,16464.2,14651.8,14678.5,19029.2,18489.3,10341.0,17931.3,19280.7,22876.5,25905.8,24956.0,12879.1,9632.1,27728.6,25492.6,23034.5,17166.0,0.0,19809.7,
86,0.93,11118.5,18695.0,20043.4,22843.6,23562.6,26562.1,24576.5,14374.5,22354.2,20157.4,7724.2,18157.2,20362.1,9704.1,8189.5,17618.2,18539.4,20896.6,19491.3,0.0,13737.3,
87,0.431,15156.9,21413.0,23820.0,20225.0,19040.1,24838.7,25879.0,12740.7,22066.4,21955.1,6928.5,23424.9,19030.9,13590.0,9863.6,9013.1,17112.2,23170.0,21903.9,0.0,26941.8,
88,0.248,5582.1,6423.9,9265.3,7306.2,6624.4,8272.9,10408.9,9126.8,13320.7,13548.4,8807.9,22102.7,16679.6,5776.4,19625.9,16497.8,14250.1,10625.2,11057.0,0.0,17419.0,
89,13.654,17450.3,22496.1,42511.9,77119.2,17853.8,32649.2,59303.3,20701.7,24004.1,41969.4,21219.0,61823.3,33056.4,15269.7,32537.2,59995.6,34339.1,33214.8,51406.5,0.0,36757.6,
90,147.803,44654.7,26002.0,145453.7,150297.5,21927.9,73535.2,35977.0,44237.0,31551.3,26277.3,30541.8,58820.5,26857.8,38630.3,29156.4,39343.3,48162.5,26343.6,23843.4,0.0,50497.0,
91,115.492,8204.8,34662.2,19066.1,47037.9,12030.8,17189.3,22037.4,13466.9,21231.6,29032.1,17304.9,105704.7,41091.6,7550.1,34065.1,60659.0,39012.9,21452.4,32794.0,0.0,12314.3,
92,14.832,10888.4,19654.1,23420.9,41982.2,16744.2,30152.6,60566.2,19368.2,35497.4,130638.7,24878.4,106042.8,94428.1,11389.2,38564.5,69109.4,66114.0,41203.5,46484.5,0.0,18744.0,
93,13.651,17270.8,19947.2,38912.3,21770.3,256261.4,41677.5,29606.8,17093.4,38452.2,32357.0,11937.5,116883.0,27822.5,13454.8,30048.1,43758.0,34292.8,26913.9,26522.7,0.0,15971.7,
94,33.437,17197.8,19728.6,22031.0,23023.2,26920.1,29182.3,27736.7,21089.4,35208.0,28250.5,14045.9,22326.2,18489.9,14854.0,17774.2,23205.7,27489.8,24179.7,28078.5,0.0,21584.4,
95,9.045,10984.8,9415.0,11702.6,16356.2,10348.8,12786.1,14506.1,17580.4,24283.8,21131.6,19203.2,32087.2,29588.8,21427.5,21827.2,30276.4,22541.4,19899.2,22576.6,0.0,22384.8,
96,2.521,14514.6,18412.2,22962.4,36366.1,21758.1,22305.7,29379.3,26057.6,41945.9,47975.6,20988.4,148190.2,81245.0,16130.8,54087.4,80417.2,86059.5,44653.4,45231.5,0.0,11116.1,
97,1.051,8346.7,11503.5,14093.2,14819.2,11396.3,14550.9,16919.7,8317.5,10939.5,19554.2,9143.3,26902.2,16087.5,6764.3,10643.8,20726.1,21323.5,13592.0,16927.3,0.0,17358.8,
98,19.034,6796.5,11192.7,18530.6,14875.5,9367.3,10437.1,14276.1,8442.9,7789.0,17057.4,7846.7,58183.7,15349.1,8517.7,13266.8,14472.9,16045.6,10611.1,16132.4,0.0,19154.5,
99,4.122,10603.8,13148.1,15218.4,14399.5,14608.1,15047.1,19385.2,10812.5,17071.2,47252.5,24227.3,54873.0,27700.6,15389.5,20200.3,44840.7,40986.6,16572.5,29281.8,0.0,23537.9,
100,2.393,4860.2,10085.0,20124.1,17302.4,10923.9,18977.8,18291.4,16241.2,23776.9,25286.8,17083.1,56837.7,23849.3,13149.9,29435.3,27219.7,26412.3,16826.3,16143.5,0.0,13312.5,
101,1.509,15152.5,19104.3,15711.5,17600.8,27433.5,23105.6,21738.4,17682.4,24730.9,20935.3,35190.0,144934.7,30231.6,15792.1,60413.3,129227.3,39007.6,20591.5,20386.0,0.0,28294.5,
102,1.306,8308.3,9054.5,15465.1,17226.9,10711.0,12922.2,14926.0,11542.1,15228.6,23551.9,30125.9,28970.7,24856.9,8811.1,31181.1,76069.7,35893.2,19811.9,27463.4,0.0,22638.7,
103,0.703,7087.3,6873.0,5506.3,5297.9,9175.5,8326.5,5544.2,14777.9,15074.4,9125.6,23410.6,41353.0,12018.9,11529.9,31577.1,56064.0,23180.2,7760.6,9416.1,0.0,18403.2,
104,0.541,19686.3,22108.8,26804.0,24414.8,21473.8,26644.4,26214.1,14285.6,19922.7,19766.0,16375.4,48307.2,25379.5,15465.5,29719.6,39264.1,21491.5,25257.8,22392.9,0.0,48155.0,
105,0.542,23512.5,23128.4,23889.0,22173.7,24748.7,23982.0,25056.3,25189.3,25683.0,17564.0,28305.8,62281.8,20334.7,22731.1,34348.8,45811.4,29913.9,20411.9,20935.5,0.0,37800.3,
106,0.279,7045.5,7823.5,12974.5,14796.9,6698.7,9458.2,10945.2,12342.9,9047.5,15789.4,16093.6,12540.8,7710.8,11465.7,16795.6,16486.8,12070.1,10830.2,15832.3,0.0,21813.1,
107,0.189,20519.4,22950.5,23658.6,20635.8,25730.7,28119.4,30095.3,26223.4,28234.6,16685.4,16193.9,38419.1,19392.4,16343.7,18054.3,20859.0,34477.4,22677.3,18062.3,0.0,38138.9,
108,0.239,11648.3,13063.0,16365.9,17421.9,14656.7,16197.9,14560.3,13440.6,14474.8,21612.4,9398.6,32325.1,13618.1,10795.3,14408.7,25136.8,20742.0,13194.1,22747.6,0.0,32718.2,
109,0.167,7621.9,9442.6,11593.1,14020.7,9932.1,15146.0,12588.9,9960.0,13052.0,21913.2,10722.8,16286.5,18603.7,7188.6,11849.6,21619.0,14427.3,14455.4,23868.8,0.0,26464.1,
110,0.205,14685.0,19370.3,22061.4,24664.9,20361.7,51679.6,21313.8,21895.1,26743.2,17304.0,11057.3,65753.8,25334.3,9075.7,20477.8,28503.0,17023.9,27374.0,17945.8,0.0,23388.8,
111,0.194,10257.4,15780.2,16433.9,15047.3,15155.0,88821.5,16815.8,24210.0,18421.5,16581.2,7857.9,44885.5,19540.6,10879.3,10594.0,10578.0,17843.1,19205.4,19454.0,0.0,25570.9,
112,0.193,24123.6,19266.9,22917.1,24147.0,22500.7,31578.1,20613.8,23239.9,19351.5,18548.0,17503.8,20279.3,20273.1,25825.6,20511.2,14816.7,12503.8,19592.8,25487.3,0.0,49017.7,
113,0.501,30208.1,29961.5,35678.7,36279.3,35511.7,63344.5,42527.8,39203.8,45939.5,30191.8,45708.4,46262.2,30800.1,44758.2,42808.0,48490.6,44731.1,41328.6,30518.5,0.0,31061.5,
114,0.296,19194.6,23122.4,24383.0,21491.3,26074.3,27646.2,28196.0,22137.8,31343.2,23131.7,24584.4,71746.2,39156.0,21426.9,33663.5,60987.6,54386.7,25750.7,26101.1,0.0,46664.8,
115,0.429,21013.2,22846.1,23440.6,20115.9,24468.7,27537.4,27623.6,25810.0,36574.5,11782.7,16214.5,82716.3,25255.0,16003.9,24366.3,31986.3,10297.0,28397.9,19616.4,0.0,52891.2,
116,0.213,13893.8,13182.4,15888.3,18419.5,15669.4,17971.5,19376.5,16462.4,18767.9,32462.5,19078.3,39318.7,29576.0,12494.8,22598.3,33984.4,25691.9,21966.7,26682.3,0.0,36167.3,
117,0.155,12547.6,11771.4,15570.9,15609.0,12531.5,16079.6,14380.3,18343.7,13529.9,28260.2,23752.9,26509.8,16278.2,15183.3,26599.5,35934.7,28640.3,16115.7,26470.7,0.0,27632.0,
118,0.212,8849.9,11985.6,11872.4,16499.1,9878.6,13209.0,14839.0,10122.1,12144.9,16433.1,12091.7,15224.8,14507.2,13620.7,8761.8,15414.7,22149.3,15876.1,21652.4,0.0,19181.1,
119,0.205,6895.2,6932.0,7789.9,9532.9,8744.2,12592.0,10759.6,8644.7,10931.2,10527.0,6631.9,7938.5,8362.3,7568.1,9354.1,11769.0,8722.8,10799.6,14755.1,0.0,14882.2,
120,0.189,7046.1,6406.4,3995.0,3964.2,7582.0,6609.6,5254.7,8197.5,7508.9,11733.4,6313.0,15704.5,9139.2,9147.1,8700.6,11627.7,14435.9,5225.0,8885.1,0.0,28198.2,
121,4.622,20110.5,105345.9,75736.5,19079.0,27205.4,34762.4,28456.6,13732.5,23449.2,13689.3,8680.3,11096.5,14144.9,12683.3,10291.1,11955.7,11960.5,17816.1,19191.8,0.0,32292.4,
122,39.357,25661.1,48842.5,68587.1,173647.9,44151.3,52403.2,109717.9,23905.8,31133.8,49639.3,11535.3,19809.2,30704.0,19195.3,13890.1,6374.5,28961.3,31223.7,67042.6,0.0,32502.9,
123,819.977,42117.5,63505.8,91005.7,109268.0,60497.0,51681.7,31467.9,98672.5,23601.0,24204.4,18144.2,69802.5,34907.5,17078.4,14068.9,18465.2,131169.8,27731.8,18944.0,0.0,28123.4,
124,111.679,26584.8,14361.6,44220.8,45550.4,295251.6,130234.2,57976.7,24612.6,16284.6,28384.5,9573.7,68663.0,32720.1,8890.8,19817.9,20063.0,44855.7,182672.6,254743.0,0.0,9654.0,
